SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
FtK_Lone_Pine,6/9/2021,E,control,2,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,2,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,2,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,2.2,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,2.2,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,2.2,Poa pratensis,20,,
FtK_Lone_Pine,6/9/2021,E,control,2.4,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,2.4,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,2.4,Poa pratensis,10,,
FtK_Lone_Pine,6/9/2021,E,control,2.6,Litter,60,,
FtK_Lone_Pine,6/9/2021,E,control,2.6,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,2.6,Bromus tectorum,10,,
FtK_Lone_Pine,6/9/2021,E,control,2.6,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,2.6,Hesperostipa comata,20,,
FtK_Lone_Pine,6/9/2021,E,control,2.8,Litter,90,,
FtK_Lone_Pine,6/9/2021,E,control,2.8,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,3,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,3,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,3,Poa pratensis,20,,
FtK_Lone_Pine,6/9/2021,E,control,3.2,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,3.2,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,3.2,Bouteloua gracilis,5,,
FtK_Lone_Pine,6/9/2021,E,control,3.2,Poa pratensis,5,,
FtK_Lone_Pine,6/9/2021,E,control,3.4,Litter,60,,
FtK_Lone_Pine,6/9/2021,E,control,3.4,Poa pratensis,40,,
FtK_Lone_Pine,6/9/2021,E,control,3.6,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,3.6,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,3.6,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,3.8,Litter,60,,
FtK_Lone_Pine,6/9/2021,E,control,3.8,Bare,20,,
FtK_Lone_Pine,6/9/2021,E,control,3.8,Poa pratensis,20,,
FtK_Lone_Pine,6/9/2021,E,control,4,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,4,Bare,5,,
FtK_Lone_Pine,6/9/2021,E,control,4,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,4.2,Litter,65,,
FtK_Lone_Pine,6/9/2021,E,control,4.2,Bare,10,,
FtK_Lone_Pine,6/9/2021,E,control,4.2,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,4.2,Poa pratensis,20,,
FtK_Lone_Pine,6/9/2021,E,control,4.4,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,4.4,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,4.4,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,4.6,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,4.6,Bare,10,,
FtK_Lone_Pine,6/9/2021,E,control,4.6,Tragopogon dubius,5,,
FtK_Lone_Pine,6/9/2021,E,control,4.6,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,4.8,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,4.8,Poa pratensis,10,,
FtK_Lone_Pine,6/9/2021,E,control,4.8,Taraxacum officinale,10,,
FtK_Lone_Pine,6/9/2021,E,control,5,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,5,Bare,10,,
FtK_Lone_Pine,6/9/2021,E,control,5,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,5,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,5,Poa pratensis,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.2,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,5.2,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.2,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.2,Poa pratensis,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.2,Taraxacum officinale,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.4,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,5.4,Bare,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.4,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.4,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Litter,55,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Bare,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.6,Poa pratensis,15,,
FtK_Lone_Pine,6/9/2021,E,control,5.8,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,5.8,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,5.8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.8,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,5.8,Poa pratensis,10,,
FtK_Lone_Pine,6/9/2021,E,control,6,Litter,55,,
FtK_Lone_Pine,6/9/2021,E,control,6,Bare,20,,
FtK_Lone_Pine,6/9/2021,E,control,6,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,6,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,6,Poa pratensis,5,,
FtK_Lone_Pine,6/9/2021,E,control,6,Taraxacum officinale,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.2,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,6.2,Bare,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.2,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.2,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.2,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,6.4,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,6.4,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,6.4,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,6.6,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,6.6,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.6,Bromus tectorum,10,,
FtK_Lone_Pine,6/9/2021,E,control,6.8,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,6.8,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,6.8,Pascopyrum smithii,15,,
FtK_Lone_Pine,6/9/2021,E,control,7,Litter,95,,
FtK_Lone_Pine,6/9/2021,E,control,7,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,7.2,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,7.2,Pascopyrum smithii,20,,
FtK_Lone_Pine,6/9/2021,E,control,7.4,Litter,90,,
FtK_Lone_Pine,6/9/2021,E,control,7.4,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,7.6,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,7.6,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,7.6,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,7.6,Pascopyrum smithii,15,,
FtK_Lone_Pine,6/9/2021,E,control,7.8,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,7.8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,7.8,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,7.8,Sphaeralcea coccinea,15,,
FtK_Lone_Pine,6/9/2021,E,control,8,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,8,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,8,Pascopyrum smithii,15,,
FtK_Lone_Pine,6/9/2021,E,control,8.2,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,8.2,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.2,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,8.2,Sphaeralcea coccinea,10,,
FtK_Lone_Pine,6/9/2021,E,control,8.4,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,8.4,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,8.4,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.4,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,8.6,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,8.6,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.6,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.6,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.6,Poa pratensis,10,,
FtK_Lone_Pine,6/9/2021,E,control,8.8,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,8.8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.8,Pascopyrum smithii,5,,
FtK_Lone_Pine,6/9/2021,E,control,8.8,Hesperostipa comata,5,,
FtK_Lone_Pine,6/9/2021,E,control,9,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,9,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,9,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,9,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.2,Litter,70,,
FtK_Lone_Pine,6/9/2021,E,control,9.2,Bare,5,,
FtK_Lone_Pine,6/9/2021,E,control,9.2,Bromus japonicus,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.2,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,9.2,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.4,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,9.4,Tragopogon dubius,5,,
FtK_Lone_Pine,6/9/2021,E,control,9.4,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.6,Litter,75,,
FtK_Lone_Pine,6/9/2021,E,control,9.6,Bromus japonicus,5,,
FtK_Lone_Pine,6/9/2021,E,control,9.6,Bromus tectorum,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.6,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,9.8,Litter,85,,
FtK_Lone_Pine,6/9/2021,E,control,9.8,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,9.8,Pascopyrum smithii,10,,
FtK_Lone_Pine,6/9/2021,E,control,10,Litter,80,,
FtK_Lone_Pine,6/9/2021,E,control,10,Bromus tectorum,5,,
FtK_Lone_Pine,6/9/2021,E,control,10,Pascopyrum smithii,15,,
FtK_Lone_Pine,6/9/2021,S,removal,2.2,Litter,50,,
FtK_Lone_Pine,6/9/2021,S,removal,2.2,Bare,50,,
FtK_Lone_Pine,6/9/2021,S,removal,2.4,Litter,100,,
FtK_Lone_Pine,6/9/2021,S,removal,2.6,Litter,70,,
FtK_Lone_Pine,6/9/2021,S,removal,2.6,Bare,30,,
FtK_Lone_Pine,6/9/2021,S,removal,2.8,Litter,60,,
FtK_Lone_Pine,6/9/2021,S,removal,2.8,Bare,40,,
FtK_Lone_Pine,6/9/2021,S,removal,3,Litter,50,,
FtK_Lone_Pine,6/9/2021,S,removal,3,Bare,50,,
FtK_Lone_Pine,6/9/2021,S,removal,3.2,Litter,50,,
FtK_Lone_Pine,6/9/2021,S,removal,3.2,Bare,50,,
FtK_Lone_Pine,6/9/2021,S,removal,3.4,Litter,95,,
FtK_Lone_Pine,6/9/2021,S,removal,3.4,Bare,5,,
FtK_Lone_Pine,6/9/2021,S,removal,3.6,Litter,90,,
FtK_Lone_Pine,6/9/2021,S,removal,3.6,Bare,10,,
FtK_Lone_Pine,6/9/2021,S,removal,3.8,Litter,80,,
FtK_Lone_Pine,6/9/2021,S,removal,3.8,Bare,20,,
FtK_Lone_Pine,6/9/2021,S,removal,4,Litter,80,,
FtK_Lone_Pine,6/9/2021,S,removal,4,Bare,20,,
FtK_Lone_Pine,6/9/2021,S,removal,4.2,Litter,95,,
FtK_Lone_Pine,6/9/2021,S,removal,4.2,Bare,5,,
FtK_Lone_Pine,6/9/2021,S,removal,4.4,Litter,20,,
FtK_Lone_Pine,6/9/2021,S,removal,4.4,Bare,80,,
FtK_Lone_Pine,6/9/2021,S,removal,4.6,Litter,90,,
FtK_Lone_Pine,6/9/2021,S,removal,4.6,Bare,10,,
FtK_Lone_Pine,6/9/2021,S,removal,4.8,Litter,50,,
FtK_Lone_Pine,6/9/2021,S,removal,4.8,Bare,50,,
FtK_Lone_Pine,6/9/2021,S,removal,5,Litter,40,,
FtK_Lone_Pine,6/9/2021,S,removal,5,Bare,60,,
FtK_Lone_Pine,6/9/2021,S,removal,5.2,Litter,25,,
FtK_Lone_Pine,6/9/2021,S,removal,5.2,Bare,75,,
FtK_Lone_Pine,6/9/2021,S,removal,5.4,Litter,100,,
FtK_Lone_Pine,6/9/2021,S,removal,5.6,Litter,95,,
FtK_Lone_Pine,6/9/2021,S,removal,5.6,Bare,5,,
FtK_Lone_Pine,6/9/2021,S,removal,5.8,Litter,75,,
FtK_Lone_Pine,6/9/2021,S,removal,5.8,Bare,25,,
FtK_Lone_Pine,6/9/2021,S,removal,6,Litter,100,,
FtK_Lone_Pine,6/9/2021,S,removal,6.2,Litter,85,,
FtK_Lone_Pine,6/9/2021,S,removal,6.2,Bare,15,,
FtK_Lone_Pine,6/9/2021,S,removal,6.4,Litter,50,,
FtK_Lone_Pine,6/9/2021,S,removal,6.4,Bare,50,,
FtK_Lone_Pine,6/9/2021,S,removal,6.6,Litter,80,,
FtK_Lone_Pine,6/9/2021,S,removal,6.6,Bare,20,,
FtK_Lone_Pine,6/9/2021,S,removal,6.8,Litter,80,,
FtK_Lone_Pine,6/9/2021,S,removal,6.8,Bare,20,,
FtK_Lone_Pine,6/9/2021,S,removal,7,Litter,40,,
FtK_Lone_Pine,6/9/2021,S,removal,7,Bare,60,,
FtK_Lone_Pine,6/9/2021,W,removal,2.2,Litter,40,,
FtK_Lone_Pine,6/9/2021,W,removal,2.2,Bare,60,,
FtK_Lone_Pine,6/9/2021,W,removal,2.4,Litter,90,,
FtK_Lone_Pine,6/9/2021,W,removal,2.4,Bare,10,,
FtK_Lone_Pine,6/9/2021,W,removal,2.6,Litter,50,,
FtK_Lone_Pine,6/9/2021,W,removal,2.6,Bare,50,,
FtK_Lone_Pine,6/9/2021,W,removal,2.8,Litter,20,,
FtK_Lone_Pine,6/9/2021,W,removal,2.8,Bare,80,,
FtK_Lone_Pine,6/9/2021,W,removal,3,Litter,5,,
FtK_Lone_Pine,6/9/2021,W,removal,3,Bare,95,,
FtK_Lone_Pine,6/9/2021,W,removal,3.2,Litter,25,,
FtK_Lone_Pine,6/9/2021,W,removal,3.2,Bare,75,,
FtK_Lone_Pine,6/9/2021,W,removal,3.4,Litter,80,,
FtK_Lone_Pine,6/9/2021,W,removal,3.4,Bare,20,,
FtK_Lone_Pine,6/9/2021,W,removal,3.6,Litter,50,,
FtK_Lone_Pine,6/9/2021,W,removal,3.6,Bare,50,,
FtK_Lone_Pine,6/9/2021,W,removal,3.8,Litter,60,,
FtK_Lone_Pine,6/9/2021,W,removal,3.8,Bare,40,,
FtK_Lone_Pine,6/9/2021,W,removal,4,Litter,60,,
FtK_Lone_Pine,6/9/2021,W,removal,4,Bare,40,,
FtK_Lone_Pine,6/9/2021,W,removal,4.2,Litter,30,,
FtK_Lone_Pine,6/9/2021,W,removal,4.2,Bare,70,,
FtK_Lone_Pine,6/9/2021,W,removal,4.4,Litter,95,,
FtK_Lone_Pine,6/9/2021,W,removal,4.4,Bare,5,,
FtK_Lone_Pine,6/9/2021,W,removal,4.6,Litter,20,,
FtK_Lone_Pine,6/9/2021,W,removal,4.6,Bare,80,,
FtK_Lone_Pine,6/9/2021,W,removal,4.8,Litter,40,,
FtK_Lone_Pine,6/9/2021,W,removal,4.8,Bare,60,,
FtK_Lone_Pine,6/9/2021,W,removal,5,Litter,25,,
FtK_Lone_Pine,6/9/2021,W,removal,5,Bare,75,,
FtK_Lone_Pine,6/9/2021,W,removal,5.2,Litter,20,,
FtK_Lone_Pine,6/9/2021,W,removal,5.2,Bare,80,,
FtK_Lone_Pine,6/9/2021,W,removal,5.4,Litter,50,,
FtK_Lone_Pine,6/9/2021,W,removal,5.4,Bare,50,,
FtK_Lone_Pine,6/9/2021,W,removal,5.6,Litter,100,,
FtK_Lone_Pine,6/9/2021,W,removal,5.8,Litter,60,,
FtK_Lone_Pine,6/9/2021,W,removal,5.8,Bare,40,,
FtK_Lone_Pine,6/9/2021,W,removal,6,Litter,5,,
FtK_Lone_Pine,6/9/2021,W,removal,6,Bare,95,,
FtK_Lone_Pine,6/9/2021,W,removal,6.2,Litter,10,,
FtK_Lone_Pine,6/9/2021,W,removal,6.2,Bare,90,,
FtK_Lone_Pine,6/9/2021,W,removal,6.4,Litter,20,,
FtK_Lone_Pine,6/9/2021,W,removal,6.4,Bare,80,,
FtK_Lone_Pine,6/9/2021,W,removal,6.6,Litter,5,,
FtK_Lone_Pine,6/9/2021,W,removal,6.6,Bare,95,,
FtK_Lone_Pine,6/9/2021,W,removal,6.8,Litter,20,,
FtK_Lone_Pine,6/9/2021,W,removal,6.8,Bare,80,,
FtK_Lone_Pine,6/9/2021,W,removal,7,Litter,10,,
FtK_Lone_Pine,6/9/2021,W,removal,7,Bare,90,,
SymstadS1,6/28/2021,S,control,0.2,Bromus japonicus,25,,
SymstadS1,6/28/2021,S,control,0.2,Bouteloua gracilis,7,,
SymstadS1,6/28/2021,S,control,0.2,Symphyotrichum oblongifolium,25,,
SymstadS1,6/28/2021,S,control,0.2,Bare,5,,
SymstadS1,6/28/2021,S,control,0.2,Litter,38,1,
SymstadS1,6/28/2021,S,control,0.4,Bromus japonicus,40,,
SymstadS1,6/28/2021,S,control,0.4,Bouteloua gracilis,15,,
SymstadS1,6/28/2021,S,control,0.4,Symphyotrichum oblongifolium,37,,
SymstadS1,6/28/2021,S,control,0.4,Bare,5,,
SymstadS1,6/28/2021,S,control,0.4,Litter,5,1,
SymstadS1,6/28/2021,S,control,0.6,Bromus japonicus,20,,
SymstadS1,6/28/2021,S,control,0.6,Bouteloua gracilis,4,,
SymstadS1,6/28/2021,S,control,0.6,Bare,5,,
SymstadS1,6/28/2021,S,control,0.6,Litter,71,1,
SymstadS1,6/28/2021,S,control,0.8,Bromus japonicus,20,,
SymstadS1,6/28/2021,S,control,0.8,Psoralidium tenuiflorum,50,,
SymstadS1,6/28/2021,S,control,0.8,Bare,2,,
SymstadS1,6/28/2021,S,control,0.8,Litter,35,0,
SymstadS1,6/28/2021,S,control,1.0,Bromus japonicus,20,,
SymstadS1,6/28/2021,S,control,1.0,Solidago ridiga,18,,
SymstadS1,6/28/2021,S,control,1.0,Symphyotrichum ericoides,30,,
SymstadS1,6/28/2021,S,control,1.0,Ambrosia psilostachya,3,,
SymstadS1,6/28/2021,S,control,1.0,Bare,2,,
SymstadS1,6/28/2021,S,control,1.0,Litter,27,1,
SymstadS1,6/28/2021,S,control,1.2,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,1.2,Symphyotrichum ericoides,11,,
SymstadS1,6/28/2021,S,control,1.2,Psoralidium tenuiflorum,9,,
SymstadS1,6/28/2021,S,control,1.2,Bare,10,,
SymstadS1,6/28/2021,S,control,1.2,Litter,60,1,
SymstadS1,6/28/2021,S,control,1.4,Bromus japonicus,15,,
SymstadS1,6/28/2021,S,control,1.4,Symphyotrichum ericoides,55,,
SymstadS1,6/28/2021,S,control,1.4,Psoralidium tenuiflorum,80,,
SymstadS1,6/28/2021,S,control,1.4,Litter,10,1,
SymstadS1,6/28/2021,S,control,1.6,Bromus japonicus,28,,
SymstadS1,6/28/2021,S,control,1.6,Pascopyrum smithii,1,,
SymstadS1,6/28/2021,S,control,1.6,Bare,10,,
SymstadS1,6/28/2021,S,control,1.6,Litter ,61,1,
SymstadS1,6/28/2021,S,control,1.8,Bromus japonicus,12,,
SymstadS1,6/28/2021,S,control,1.8,Solidago missouriensis,10,,
SymstadS1,6/28/2021,S,control,1.8,Bare,17,,
SymstadS1,6/28/2021,S,control,1.8,Litter,61,1,
SymstadS1,6/28/2021,S,control,2.0,Bromus japonicus,5,,
SymstadS1,6/28/2021,S,control,2.0,Solidago ridiga,10,,
SymstadS1,6/28/2021,S,control,2.0,Symphyotrichum ericoides,11,,
SymstadS1,6/28/2021,S,control,2.0,Psoralidium tenuiflorum,5,,
SymstadS1,6/28/2021,S,control,2.0,Bare,12,,
SymstadS1,6/28/2021,S,control,2.0,Litter,57,1,
SymstadS1,6/28/2021,S,control,2.2,Bromus japonicus,4,,
SymstadS1,6/28/2021,S,control,2.2,Solidago ridiga,7,,
SymstadS1,6/28/2021,S,control,2.2,Symphyotrichum ericoides,12,,
SymstadS1,6/28/2021,S,control,2.2,Litter,77,1,
SymstadS1,6/28/2021,S,control,2.4,Bromus japonicus,4,,
SymstadS1,6/28/2021,S,control,2.4,Solidago ridiga,23,,
SymstadS1,6/28/2021,S,control,2.4,Psoralidium tenuiflorum,30,,
SymstadS1,6/28/2021,S,control,2.4,Litter,43,1,
SymstadS1,6/28/2021,S,control,2.6,Bromus japonicus,15,,
SymstadS1,6/28/2021,S,control,2.6,Symphyotrichum ericoides,35,,
SymstadS1,6/28/2021,S,control,2.6,Litter,5,0,
SymstadS1,6/28/2021,S,control,2.6,Bare,45,,
SymstadS1,6/28/2021,S,control,2.8,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,2.8,Solidago missouriensis,7,,
SymstadS1,6/28/2021,S,control,2.8,Litter,25,1,
SymstadS1,6/28/2021,S,control,2.8,Bare,58,,
SymstadS1,6/28/2021,S,control,3.0,Bromus japonicus,27,,
SymstadS1,6/28/2021,S,control,3.0,Psoralidium tenuiflorum,4,,
SymstadS1,6/28/2021,S,control,3.0,Ambrosia psilostachya,3,,
SymstadS1,6/28/2021,S,control,3.0,Symphyotrichum ericoides,3,,
SymstadS1,6/28/2021,S,control,3.0,Solidago ridiga,5,,
SymstadS1,6/28/2021,S,control,3.0,Tragopogon dubius,2,,
SymstadS1,6/28/2021,S,control,3.0,Bare,13,,
SymstadS1,6/28/2021,S,control,3.0,Litter,43,1,
SymstadS1,6/28/2021,S,control,3.2,Bromus japonicus,5,,
SymstadS1,6/28/2021,S,control,3.2,Solidago missouriensis,35,,
SymstadS1,6/28/2021,S,control,3.2,Symphyotrichum ericoides,35,,
SymstadS1,6/28/2021,S,control,3.2,Psoralidium tenuiflorum,3,,
SymstadS1,6/28/2021,S,control,3.2,Pascopyrum smithii,2,,
SymstadS1,6/28/2021,S,control,3.2,Bare,7,,
SymstadS1,6/28/2021,S,control,3.2,Litter,18,1,
SymstadS1,6/28/2021,S,control,3.4,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,3.4,Solidago missouriensis,10,,
SymstadS1,6/28/2021,S,control,3.4,Solidago ridiga,10,,
SymstadS1,6/28/2021,S,control,3.4,Melilotus officinalis,2,,
SymstadS1,6/28/2021,S,control,3.4,Bare,2,,
SymstadS1,6/28/2021,S,control,3.4,Litter,66,1,
SymstadS1,6/28/2021,S,control,3.6,Bromus japonicus,5,,
SymstadS1,6/28/2021,S,control,3.6,Symphyotrichum ericoides,75,,
SymstadS1,6/28/2021,S,control,3.6,Litter,20,1,
SymstadS1,6/28/2021,S,control,3.8,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,3.8,Solidago ridiga,50,,
SymstadS1,6/28/2021,S,control,3.8,Symphyotrichum ericoides,25,,
SymstadS1,6/28/2021,S,control,3.8,Bare,7,,
SymstadS1,6/28/2021,S,control,3.8,Litter,8,1,
SymstadS1,6/28/2021,S,control,4.0,Bromus japonicus,12,,
SymstadS1,6/28/2021,S,control,4.0,Symphyotrichum ericoides,10,,
SymstadS1,6/28/2021,S,control,4.0,Pascopyrum smithii,5,,
SymstadS1,6/28/2021,S,control,4.0,Bare,18,,
SymstadS1,6/28/2021,S,control,4.0,Litter,55,0,
SymstadS1,6/28/2021,S,control,4.2,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,4.2,Solidago ridiga,8,,
SymstadS1,6/28/2021,S,control,4.2,Ambrosia psilostachya,9,,
SymstadS1,6/28/2021,S,control,4.2,Pascopyrum smithii,7,,
SymstadS1,6/28/2021,S,control,4.2,Litter,66,1,
SymstadS1,6/28/2021,S,control,4.4,Bromus japonicus,28,,
SymstadS1,6/28/2021,S,control,4.4,Solidago ridiga,12,,
SymstadS1,6/28/2021,S,control,4.4,Bare,8,,
SymstadS1,6/28/2021,S,control,4.4,Litter,52,1,
SymstadS1,6/28/2021,S,control,4.6,Bromus japonicus,10,,
SymstadS1,6/28/2021,S,control,4.6,Solidago ridiga,53,,
SymstadS1,6/28/2021,S,control,4.6,Pascopyrum smithii,1,,
SymstadS1,6/28/2021,S,control,4.6,Litter,36,1,
SymstadS1,6/28/2021,S,control,4.8,Bromus japonicus,13,,
SymstadS1,6/28/2021,S,control,4.8,Solidago ridiga,45,,
SymstadS1,6/28/2021,S,control,4.8,Pascopyrum smithii,3,,
SymstadS1,6/28/2021,S,control,4.8,Asclepias pumila,10,,
SymstadS1,6/28/2021,S,control,4.8,Bare,2,,
SymstadS1,6/28/2021,S,control,4.8,Litter,27,1,
SymstadS1,6/28/2021,S,control,5.0,Bromus japonicus,40,,
SymstadS1,6/28/2021,S,control,5.0,Bare,3,,
SymstadS1,6/28/2021,S,control,5.0,Litter,57,1,
SymstadS1,6/28/2021,S,control,5.2,Bromus japonicus,38,,
SymstadS1,6/28/2021,S,control,5.2,Bare,2,,
SymstadS1,6/28/2021,S,control,5.2,Litter,60,1,
SymstadS1,6/28/2021,S,control,5.4,Bromus japonicus,75,,
SymstadS1,6/28/2021,S,control,5.4,Psoralidium tenuiflorum,60,,
SymstadS1,6/28/2021,S,control,5.4,Symphyotrichum ericoides,50,,
SymstadS1,6/28/2021,S,control,5.4,Pascopyrum smithii,2,,
SymstadS1,6/28/2021,S,control,5.4,Litter,5,1,
SymstadS1,6/28/2021,S,control,5.6,Bromus japonicus,53,,
SymstadS1,6/28/2021,S,control,5.6,Pascopyrum smithii,4,,
SymstadS1,6/28/2021,S,control,5.6,Psoralidium tenuiflorum,5,,
SymstadS1,6/28/2021,S,control,5.6,Litter,38,1,
SymstadS1,6/28/2021,S,control,5.8,Bromus japonicus,40,,
SymstadS1,6/28/2021,S,control,5.8,Pascopyrum smithii,20,,
SymstadS1,6/28/2021,S,control,5.8,Psoralidium tenuiflorum,30,,
SymstadS1,6/28/2021,S,control,5.8,Solidago ridiga,3,,
SymstadS1,6/28/2021,S,control,5.8,Litter,7,1,
SymstadS1,6/28/2021,S,control,6.0,Bromus japonicus,15,,
