"SiteCode","Year","Treatment","Transect","Distance","cover"
"MPG_TH",2021,"control","E",7,1
"MPG_TH",2021,"control","E",7.2,1
"MPG_TH",2021,"control","E",7.4,1
"MPG_TH",2021,"control","E",8.8,1
"MPG_TH",2021,"control","E",9.4,1
"MPG_TH",2021,"control","E",9.6,1
"MPG_TH",2021,"control","S",0.4,1
"MPG_TH",2021,"control","S",0.8,1
"MPG_TH",2021,"control","S",1,1
"MPG_TH",2021,"control","S",1.2,5
"MPG_TH",2021,"control","S",1.6,5
"MPG_TH",2021,"control","S",2.4,1
"MPG_TH",2021,"control","S",2.6,10
"MPG_TH",2021,"control","S",3,1
"MPG_TH",2021,"control","S",3.2,5
"MPG_TH",2021,"control","S",3.4,1
"MPG_TH",2021,"control","S",3.6,1
"MPG_TH",2021,"control","S",4,1
"MPG_TH",2021,"control","S",4.2,1
"MPG_TH",2021,"control","S",4.4,1
"MPG_TH",2021,"control","S",4.8,1
"MPG_TH",2021,"control","S",5.2,1
"MPG_TH",2021,"control","S",5.6,1
"MPG_TH",2021,"control","S",5.8,1
"MPG_TH",2021,"control","S",6,1
"MPG_TH",2021,"control","S",6.2,1
"MPG_TH",2021,"control","S",6.4,1
"MPG_TH",2021,"control","S",7.2,1
"MPG_TH",2021,"control","S",7.4,1
"MPG_TH",2021,"control","S",7.8,1
"MPG_TH",2021,"control","S",8,5
"MPG_TH",2021,"control","S",8.2,1
"MPG_TH",2021,"control","S",8.4,5
"MPG_TH",2021,"control","S",8.6,10
"MPG_TH",2021,"control","S",8.8,5
"MPG_TH",2021,"control","S",9,5
"MPG_TH",2021,"control","S",9.2,5
"MPG_TH",2021,"control","S",9.4,1
"MPG_TH",2021,"removal","N",2.2,10
"MPG_TH",2021,"removal","N",2.4,1
"MPG_TH",2021,"removal","N",2.6,1
"MPG_TH",2021,"removal","N",2.8,1
"MPG_TH",2021,"removal","N",3.2,1
"MPG_TH",2021,"removal","N",3.4,1
"MPG_TH",2021,"removal","N",3.6,1
"MPG_TH",2021,"removal","N",3.8,1
"MPG_TH",2021,"removal","N",4,1
"MPG_TH",2021,"removal","N",4.4,1
"MPG_TH",2021,"removal","N",4.6,1
"MPG_TH",2021,"removal","N",4.8,1
"MPG_TH",2021,"removal","N",5,1
"MPG_TH",2021,"removal","N",5.2,1
"MPG_TH",2021,"removal","N",5.4,1
"MPG_TH",2021,"removal","N",5.8,1
"MPG_TH",2021,"removal","N",6,1
"MPG_TH",2021,"removal","N",6.4,1
"MPG_TH",2021,"removal","N",6.6,1
"MPG_TH",2021,"removal","N",7,1
"MPG_TH",2021,"removal","W",2.2,1
"MPG_TH",2021,"removal","W",2.6,1
"MPG_TH",2021,"removal","W",2.8,1
"MPG_TH",2021,"removal","W",3.4,1
"MPG_TH",2021,"removal","W",3.6,1
"MPG_TH",2021,"removal","W",3.8,1
"MPG_TH",2021,"removal","W",4,1
"MPG_TH",2021,"removal","W",4.2,1
"MPG_TH",2021,"removal","W",4.6,1
"MPG_TH",2021,"removal","W",4.8,1
"MPG_TH",2021,"removal","W",5,1
"MPG_TH",2021,"removal","W",5.2,1
"MPG_TH",2021,"removal","W",5.4,5
"MPG_TH",2021,"removal","W",5.6,1
"MPG_TH",2021,"removal","W",5.8,1
"MPG_TH",2021,"removal","W",6,1
"MPG_TH",2021,"removal","W",6.2,1
"MPG_TH",2021,"removal","W",6.4,1
"MPG_TH",2021,"removal","W",6.6,1
"MPG_TH",2021,"removal","W",6.8,1
"MPG_TH",2021,"removal","W",7,1
"MPG_TH",2022,"control","E",0.3,1
"MPG_TH",2022,"control","E",0.5,1
"MPG_TH",2022,"control","E",0.7,1
"MPG_TH",2022,"control","E",0.9,0
"MPG_TH",2022,"control","E",1.1,1
"MPG_TH",2022,"control","E",1.3,1
"MPG_TH",2022,"control","E",1.5,1
"MPG_TH",2022,"control","E",1.7,1
"MPG_TH",2022,"control","E",1.9,1
"MPG_TH",2022,"control","E",2.1,1
"MPG_TH",2022,"control","E",2.3,1
"MPG_TH",2022,"control","E",2.5,1
"MPG_TH",2022,"control","E",2.7,1
"MPG_TH",2022,"control","E",2.9,1
"MPG_TH",2022,"control","E",3.1,0
"MPG_TH",2022,"control","E",3.3,1
"MPG_TH",2022,"control","E",3.5,1
"MPG_TH",2022,"control","E",3.7,1
"MPG_TH",2022,"control","E",3.9,0
"MPG_TH",2022,"control","E",4.1,0
"MPG_TH",2022,"control","E",4.3,1
"MPG_TH",2022,"control","E",4.5,0
"MPG_TH",2022,"control","E",4.7,0
"MPG_TH",2022,"control","E",4.9,1
"MPG_TH",2022,"control","E",5.1,1
"MPG_TH",2022,"control","E",5.3,0
"MPG_TH",2022,"control","E",5.5,0
"MPG_TH",2022,"control","E",5.7,0
"MPG_TH",2022,"control","E",5.9,0
"MPG_TH",2022,"control","E",6.1,0
"MPG_TH",2022,"control","E",6.3,1
"MPG_TH",2022,"control","E",6.5,1
"MPG_TH",2022,"control","E",6.7,0
"MPG_TH",2022,"control","E",6.9,1
"MPG_TH",2022,"control","E",7.1,0
"MPG_TH",2022,"control","E",7.3,0
"MPG_TH",2022,"control","E",7.5,0
"MPG_TH",2022,"control","E",7.7,0
"MPG_TH",2022,"control","E",7.9,0
"MPG_TH",2022,"control","E",8.1,1
"MPG_TH",2022,"control","E",8.3,0
"MPG_TH",2022,"control","E",8.5,0
"MPG_TH",2022,"control","E",8.7,0
"MPG_TH",2022,"control","E",8.9,0
"MPG_TH",2022,"control","E",9.1,1
"MPG_TH",2022,"control","E",9.3,1
"MPG_TH",2022,"control","E",9.5,0
"MPG_TH",2022,"control","E",9.7,1
"MPG_TH",2022,"control","E",9.9,0
"MPG_TH",2022,"control","E",10.1,0
"MPG_TH",2022,"control","S",0.3,5
"MPG_TH",2022,"control","S",0.5,5
"MPG_TH",2022,"control","S",0.7,1
"MPG_TH",2022,"control","S",0.9,5
"MPG_TH",2022,"control","S",1.1,1
"MPG_TH",2022,"control","S",1.3,10
"MPG_TH",2022,"control","S",1.5,0
"MPG_TH",2022,"control","S",1.7,0
"MPG_TH",2022,"control","S",1.9,1
"MPG_TH",2022,"control","S",2.1,5
"MPG_TH",2022,"control","S",2.3,0
"MPG_TH",2022,"control","S",2.5,0
"MPG_TH",2022,"control","S",2.7,1
"MPG_TH",2022,"control","S",2.9,0
"MPG_TH",2022,"control","S",3.1,1
"MPG_TH",2022,"control","S",3.3,1
"MPG_TH",2022,"control","S",3.5,0
"MPG_TH",2022,"control","S",3.7,5
"MPG_TH",2022,"control","S",3.9,1
"MPG_TH",2022,"control","S",4.1,1
"MPG_TH",2022,"control","S",4.3,1
"MPG_TH",2022,"control","S",4.5,0
"MPG_TH",2022,"control","S",4.7,0
"MPG_TH",2022,"control","S",4.9,1
"MPG_TH",2022,"control","S",5.1,1
"MPG_TH",2022,"control","S",5.3,0
"MPG_TH",2022,"control","S",5.5,1
"MPG_TH",2022,"control","S",5.7,0
"MPG_TH",2022,"control","S",5.9,0
"MPG_TH",2022,"control","S",6.1,0
"MPG_TH",2022,"control","S",6.3,1
"MPG_TH",2022,"control","S",6.5,1
"MPG_TH",2022,"control","S",6.7,1
"MPG_TH",2022,"control","S",6.9,1
"MPG_TH",2022,"control","S",7.1,5
"MPG_TH",2022,"control","S",7.3,1
"MPG_TH",2022,"control","S",7.5,5
"MPG_TH",2022,"control","S",7.7,1
"MPG_TH",2022,"control","S",7.9,1
"MPG_TH",2022,"control","S",8.1,1
"MPG_TH",2022,"control","S",8.3,5
"MPG_TH",2022,"control","S",8.5,0
"MPG_TH",2022,"control","S",8.7,0
"MPG_TH",2022,"control","S",8.9,1
"MPG_TH",2022,"control","S",9.1,1
"MPG_TH",2022,"control","S",9.3,1
"MPG_TH",2022,"control","S",9.5,1
"MPG_TH",2022,"control","S",9.7,1
"MPG_TH",2022,"control","S",9.9,1
"MPG_TH",2022,"control","S",10.1,0
"MPG_TH",2022,"removal","N",2.3,1
"MPG_TH",2022,"removal","N",2.5,1
"MPG_TH",2022,"removal","N",2.7,1
"MPG_TH",2022,"removal","N",2.9,1
"MPG_TH",2022,"removal","N",3.1,1
"MPG_TH",2022,"removal","N",3.3,1
"MPG_TH",2022,"removal","N",3.5,1
"MPG_TH",2022,"removal","N",3.7,0
"MPG_TH",2022,"removal","N",3.9,0
"MPG_TH",2022,"removal","N",4.1,0
"MPG_TH",2022,"removal","N",4.3,1
"MPG_TH",2022,"removal","N",4.5,1
"MPG_TH",2022,"removal","N",4.7,1
"MPG_TH",2022,"removal","N",4.9,1
"MPG_TH",2022,"removal","N",5.1,1
"MPG_TH",2022,"removal","N",5.3,0
"MPG_TH",2022,"removal","N",5.5,1
"MPG_TH",2022,"removal","N",5.7,1
"MPG_TH",2022,"removal","N",5.9,1
"MPG_TH",2022,"removal","N",6.1,1
"MPG_TH",2022,"removal","N",6.3,1
"MPG_TH",2022,"removal","N",6.5,0
"MPG_TH",2022,"removal","N",6.7,0
"MPG_TH",2022,"removal","N",6.9,1
"MPG_TH",2022,"removal","N",7.1,1
"MPG_TH",2022,"removal","W",2.3,1
"MPG_TH",2022,"removal","W",2.5,1
"MPG_TH",2022,"removal","W",2.7,1
"MPG_TH",2022,"removal","W",2.9,1
"MPG_TH",2022,"removal","W",3.1,1
"MPG_TH",2022,"removal","W",3.3,1
"MPG_TH",2022,"removal","W",3.5,1
"MPG_TH",2022,"removal","W",3.7,1
"MPG_TH",2022,"removal","W",3.9,1
"MPG_TH",2022,"removal","W",4.1,1
"MPG_TH",2022,"removal","W",4.3,5
"MPG_TH",2022,"removal","W",4.5,0
"MPG_TH",2022,"removal","W",4.7,1
"MPG_TH",2022,"removal","W",4.9,1
"MPG_TH",2022,"removal","W",5.1,0
"MPG_TH",2022,"removal","W",5.3,1
"MPG_TH",2022,"removal","W",5.5,1
"MPG_TH",2022,"removal","W",5.7,1
"MPG_TH",2022,"removal","W",5.9,0
"MPG_TH",2022,"removal","W",6.1,1
"MPG_TH",2022,"removal","W",6.3,1
"MPG_TH",2022,"removal","W",6.5,1
"MPG_TH",2022,"removal","W",6.7,0
"MPG_TH",2022,"removal","W",6.9,1
"MPG_TH",2022,"removal","W",7.1,0
"NEAR HQ CPER",2023,"control","W",5.5,5
"OttS1",2022,"control","S",0.5,10
"OttS1",2022,"control","S",0.9,5
"OttS1",2022,"control","S",1.3,20
"OttS1",2022,"control","S",1.5,1
"OttS1",2022,"control","S",1.7,10
"OttS1",2022,"control","S",1.9,4
"OttS1",2022,"control","S",2.1,4
"OttS1",2022,"control","S",2.3,5
"OttS1",2022,"control","S",2.5,4
"OttS1",2022,"control","S",2.7,5
"OttS1",2022,"control","S",2.9,2
"OttS1",2022,"control","S",3.1,5
"OttS1",2022,"control","S",3.3,7
"OttS1",2022,"control","S",3.5,3
"OttS1",2022,"control","S",3.7,4
"OttS1",2022,"control","S",3.9,20
"OttS1",2022,"control","S",4.1,5
"OttS1",2022,"control","S",4.3,0
"OttS1",2022,"control","S",4.5,5
"OttS1",2022,"control","S",4.7,25
"OttS1",2022,"control","S",4.9,0.5
"OttS1",2022,"control","S",6.1,3
"OttS1",2022,"control","S",6.3,3
"OttS1",2022,"control","S",6.5,3
"OttS1",2022,"control","S",6.7,0
"OttS1",2022,"control","S",7.1,2
"OttS1",2022,"control","S",7.5,4
"OttS1",2022,"control","S",7.7,2
"OttS1",2022,"control","S",8.1,1
"OttS1",2022,"control","S",9.3,1
"OttS1",2022,"control","S",10.8,1
"OttS1",2022,"control","W",0.3,2
"OttS1",2022,"control","W",0.7,5
"OttS1",2022,"control","W",1.1,2
"OttS1",2022,"control","W",1.7,3
"OttS1",2022,"control","W",2.1,25
"OttS1",2022,"control","W",2.5,1
"OttS1",2022,"control","W",2.7,3
"OttS1",2022,"control","W",2.9,4
"OttS1",2022,"control","W",3.3,2
"OttS1",2022,"control","W",3.5,3
"OttS1",2022,"control","W",3.7,2
"OttS1",2022,"control","W",3.9,4
"OttS1",2022,"control","W",4.1,3
"OttS1",2022,"control","W",4.3,4
"OttS1",2022,"control","W",4.5,2
"OttS1",2022,"control","W",4.7,0.5
"OttS1",2022,"control","W",4.9,5
"OttS1",2022,"control","W",5.1,0.5
"OttS1",2022,"control","W",5.3,0.5
"OttS1",2022,"control","W",5.5,0.5
"OttS1",2022,"control","W",5.9,0.5
"OttS1",2022,"control","W",6.1,4
"OttS1",2022,"control","W",6.3,1
"OttS1",2022,"control","W",6.5,3
"OttS1",2022,"control","W",6.7,6
"OttS1",2022,"control","W",6.9,3
"OttS1",2022,"control","W",7.1,2
"OttS1",2022,"control","W",7.5,2
"OttS1",2022,"control","W",7.7,5
"OttS1",2022,"control","W",7.9,5
"OttS1",2022,"control","W",8.1,3
"OttS1",2022,"control","W",8.3,7
"OttS1",2022,"control","W",8.5,5
"OttS1",2022,"control","W",8.7,0.5
"OttS1",2022,"control","W",8.9,2
"OttS1",2022,"control","W",9.1,0.5
"OttS1",2022,"control","W",9.3,5
"OttS1",2022,"control","W",9.5,10
"OttS1",2022,"removal","E",5.8,3
"OttS1",2022,"removal","E",6.4,7
"PMR- Pine",2021,"control","NU",0.8,4
"PMR- Pine",2021,"control","NU",2.2,2
"PMR- Pine",2021,"control","NU",3.6,2
"PMR- Pine",2021,"control","NU",4,2
"PMR- Pine",2021,"control","NU",4.2,2
"PMR- Pine",2021,"control","NU",4.6,10
"PMR- Pine",2021,"control","NU",5.2,1
"PMR- Pine",2021,"control","NU",6.8,20
"PMR- Pine",2021,"control","NU",7,4
"PMR- Pine",2021,"control","NU",7.2,1
"PMR- Pine",2021,"control","W",4,2
"PMR- Pine",2021,"removal","ND",4,2
"PMR- Pine",2021,"removal","ND",4.2,1
"PMR- Pine",2021,"removal","ND",6,1
"PMR- Pine",2021,"removal","S",2.4,1
"PMR- Pine",2021,"removal","S",2.6,2
"PMR- Pine",2021,"removal","S",3,2
"PMR- Pine",2021,"removal","S",3.6,3
"PMR- Pine",2021,"removal","S",3.8,10
"PMR- Pine",2021,"removal","S",4.4,10
"PMR- Pine",2021,"removal","S",4.6,3
"PMR- Pine",2021,"removal","S",4.8,10
"PMR- Pine",2021,"removal","S",5,20
"PMR- Pine",2021,"removal","S",5.2,5
"PMR- Pine",2021,"removal","S",5.4,15
"PMR- Pine",2021,"removal","S",5.8,15
"PMR- Pine",2021,"removal","S",6,20
"PMR- Pine",2021,"removal","S",6.2,20
"PMR- Pine",2021,"removal","S",6.4,20
"PMR- Pine",2021,"removal","S",6.6,20
"PMR- Pine",2021,"removal","S",6.8,10
"PMR- Pine",2021,"removal","S",7,5
"PMR- Pine",2022,"control","NU",4.1,10
"PMR- Pine",2022,"control","NU",4.3,5
"PMR- Pine",2022,"control","NU",6.5,3
"PMR- Pine",2022,"control","NU",7.3,3
"PMR- Pine",2022,"removal","S",6.3,20
"PMR- Pine",2022,"removal","S",6.5,15
"Pearlwise",2024,"control","N",1.4,90
"Pearlwise",2024,"control","N",1.8,80
"Pearlwise",2024,"control","N",2,75
"Pearlwise",2024,"control","N",2.2,75
"Pearlwise",2024,"control","N",2.4,75
"Pearlwise",2024,"control","N",2.6,50
"Pearlwise",2024,"control","N",2.8,6
"Pearlwise",2024,"control","N",3,50
"Pearlwise",2024,"control","N",3.2,50
"Pearlwise",2024,"control","N",3.6,0.05
"Pearlwise",2024,"control","N",3.8,12
"Pearlwise",2024,"control","N",4,3
"Pearlwise",2024,"control","N",4.2,25
"Pearlwise",2024,"control","N",4.4,75
"Pearlwise",2024,"control","N",4.8,6
"Pearlwise",2024,"control","N",5,3
"Pearlwise",2024,"control","N",5.2,6
"Pearlwise",2024,"control","N",5.4,12
"Pearlwise",2024,"control","N",5.6,12
"Pearlwise",2024,"control","N",5.8,3
"Pearlwise",2024,"control","N",6,6
"Pearlwise",2024,"control","N",6.2,3
"Pearlwise",2024,"control","N",6.4,25
"Pearlwise",2024,"control","N",6.6,3
"Pearlwise",2024,"control","N",6.8,0.05
"Pearlwise",2024,"control","N",7,3
"Pearlwise",2024,"control","N",7.4,12
"Pearlwise",2024,"control","N",7.6,25
"Pearlwise",2024,"control","N",7.8,50
"Pearlwise",2024,"control","N",8,25
"Pearlwise",2024,"control","N",8.2,6
"Pearlwise",2024,"control","N",8.4,3
"Pearlwise",2024,"control","N",8.6,0.05
"Pearlwise",2024,"control","N",8.8,25
"Pearlwise",2024,"control","N",9,12
"Pearlwise",2024,"control","N",9.4,3
"Pearlwise",2024,"control","N",9.6,50
"Pearlwise",2024,"control","N",9.8,6
"Pearlwise",2024,"control","N",10,25
"Pearlwise",2024,"control","S",0.8,50
"Pearlwise",2024,"control","S",1,25
"Pearlwise",2024,"control","S",1.2,50
"Pearlwise",2024,"control","S",1.4,50
"Pearlwise",2024,"control","S",1.6,25
"Pearlwise",2024,"control","S",1.8,90
"Pearlwise",2024,"control","S",2.4,75
"Pearlwise",2024,"control","S",2.6,3
"Pearlwise",2024,"control","S",2.8,3
"Pearlwise",2024,"control","S",3,3
"Pearlwise",2024,"control","S",3.4,0.05
"Pearlwise",2024,"control","S",4,50
"Pearlwise",2024,"control","S",4.2,6
"Pearlwise",2024,"control","S",4.4,50
"Pearlwise",2024,"control","S",4.8,6
"Pearlwise",2024,"control","S",5,1
"Pearlwise",2024,"control","S",5.2,25
"Pearlwise",2024,"control","S",5.4,50
"Pearlwise",2024,"control","S",5.6,50
"Pearlwise",2024,"control","S",5.8,25
"Pearlwise",2024,"control","S",6,3
"Pearlwise",2024,"control","S",6.2,50
"Pearlwise",2024,"control","S",6.4,25
"Pearlwise",2024,"control","S",6.6,50
"Pearlwise",2024,"control","S",6.8,3
"Pearlwise",2024,"control","S",7,6
"Pearlwise",2024,"control","S",7.2,95
"Pearlwise",2024,"control","S",7.4,50
"Pearlwise",2024,"control","S",7.6,50
"Pearlwise",2024,"control","S",7.8,25
"Pearlwise",2024,"control","S",8,25
"Pearlwise",2024,"control","S",8.4,25
"Pearlwise",2024,"control","S",8.8,0.05
"Pearlwise",2024,"control","S",9,0.05
"Pearlwise",2024,"control","S",9.2,0.05
"Pearlwise",2024,"control","S",9.4,25
"Pearlwise",2024,"control","S",9.8,6
"Pearlwise",2024,"control","S",10,12
"Pearlwise",2024,"removal","E",2.2,6
"Pearlwise",2024,"removal","E",2.4,25
"Pearlwise",2024,"removal","E",2.6,0.05
"Pearlwise",2024,"removal","E",2.8,12
"Pearlwise",2024,"removal","E",3,3
"Pearlwise",2024,"removal","E",3.2,25
"Pearlwise",2024,"removal","E",3.4,6
"Pearlwise",2024,"removal","E",3.6,12
"Pearlwise",2024,"removal","E",3.8,12
"Pearlwise",2024,"removal","E",4,6
"Pearlwise",2024,"removal","E",4.2,3
"Pearlwise",2024,"removal","E",4.4,40
"Pearlwise",2024,"removal","E",4.6,0.05
"Pearlwise",2024,"removal","E",5,75
"Pearlwise",2024,"removal","E",5.2,75
"Pearlwise",2024,"removal","E",5.4,50
"Pearlwise",2024,"removal","E",5.6,12
"Pearlwise",2024,"removal","E",5.8,50
"Pearlwise",2024,"removal","E",6,6
"Pearlwise",2024,"removal","E",6.2,0.05
"Pearlwise",2024,"removal","E",6.4,3
"Pearlwise",2024,"removal","E",6.6,25
"Pearlwise",2024,"removal","E",6.8,6
"Pearlwise",2024,"removal","E",7,50
"Pearlwise",2024,"removal","W",2.2,3
"Pearlwise",2024,"removal","W",2.4,75
"Pearlwise",2024,"removal","W",2.6,6
"Pearlwise",2024,"removal","W",2.8,80
"Pearlwise",2024,"removal","W",3,50
"Pearlwise",2024,"removal","W",3.2,25
"Pearlwise",2024,"removal","W",3.4,6
"Pearlwise",2024,"removal","W",3.6,25
"Pearlwise",2024,"removal","W",3.8,25
"Pearlwise",2024,"removal","W",4,25
"Pearlwise",2024,"removal","W",4.2,3
"Pearlwise",2024,"removal","W",4.4,50
"Pearlwise",2024,"removal","W",4.6,0.05
"Pearlwise",2024,"removal","W",4.8,25
"Pearlwise",2024,"removal","W",5.2,6
"Pearlwise",2024,"removal","W",5.4,75
"Pearlwise",2024,"removal","W",5.6,12
"Pearlwise",2024,"removal","W",5.8,50
"Pearlwise",2024,"removal","W",6,75
"Pearlwise",2024,"removal","W",6.4,60
"Pearlwise",2024,"removal","W",6.6,90
"Pearlwise",2024,"removal","W",6.8,50
"Pearlwise",2024,"removal","W",7,25
"Peavine",2022,"control","S",0.4,5
"Peavine",2022,"control","S",0.6,1
"Peavine",2022,"control","S",0.8,10
"Peavine",2022,"control","S",1,1
"Peavine",2022,"control","S",2.6,10
"Peavine",2022,"control","S",2.8,10
"Peavine",2022,"control","S",3,20
"Peavine",2022,"control","S",3.2,1
"Peavine",2022,"control","S",3.6,5
"Peavine",2022,"control","S",3.8,1
"Peavine",2022,"control","S",4.4,1
"Peavine",2022,"control","S",4.8,1
"Peavine",2022,"control","S",5.2,1
"Peavine",2022,"control","S",5.6,1
"Peavine",2022,"control","S",5.8,1
"Peavine",2022,"control","S",6.2,10
"Peavine",2022,"control","S",7,1
"Peavine",2022,"control","S",7.4,20
"Peavine",2022,"control","S",7.6,20
"Peavine",2022,"control","S",7.8,1
"Peavine",2022,"control","S",8,5
"Peavine",2022,"control","S",8.4,5
"Peavine",2022,"control","S",8.8,1
"Peavine",2022,"control","S",9,1
"Peavine",2022,"control","S",9.2,5
"Peavine",2022,"control","S",9.4,1
"Peavine",2022,"control","S",9.6,5
"Peavine",2022,"control","W",0.4,5
"Peavine",2022,"control","W",0.6,10
"Peavine",2022,"control","W",0.8,5
"Peavine",2022,"control","W",1,1
"Peavine",2022,"control","W",1.2,1
"Peavine",2022,"control","W",1.8,5
"Peavine",2022,"control","W",2.6,1
"Peavine",2022,"control","W",3.2,5
"Peavine",2022,"control","W",3.6,5
"Peavine",2022,"control","W",3.8,1
"Peavine",2022,"control","W",4,5
"Peavine",2022,"control","W",4.2,10
"Peavine",2022,"control","W",4.4,20
"Peavine",2022,"control","W",4.6,5
"Peavine",2022,"control","W",4.8,20
"Peavine",2022,"control","W",5.4,1
"Peavine",2022,"control","W",5.8,5
"Peavine",2022,"control","W",6,1
"Peavine",2022,"control","W",6.4,5
"Peavine",2022,"control","W",6.6,1
"Peavine",2022,"control","W",7,10
"Peavine",2022,"control","W",7.2,1
"Peavine",2022,"control","W",7.6,1
"Peavine",2022,"control","W",8,5
"Peavine",2022,"control","W",9.2,10
"Peavine",2022,"control","W",9.4,5
"Peavine",2022,"control","W",9.6,5
"Peavine",2022,"removal","E",2.2,10
"Peavine",2022,"removal","E",2.4,5
"Peavine",2022,"removal","E",2.6,5
"Peavine",2022,"removal","E",2.8,1
"Peavine",2022,"removal","E",3,5
"Peavine",2022,"removal","E",3.2,1
"Peavine",2022,"removal","E",3.4,5
"Peavine",2022,"removal","E",4.2,1
"Peavine",2022,"removal","E",4.6,20
"Peavine",2022,"removal","E",5.2,1
"Peavine",2022,"removal","E",5.6,1
"Peavine",2022,"removal","E",5.8,5
"Peavine",2022,"removal","E",6.2,20
"Peavine",2022,"removal","E",6.4,5
"Peavine",2022,"removal","E",6.8,15
"Peavine",2022,"removal","E",7,20
"Peavine",2022,"removal","N",2.6,5
"Peavine",2022,"removal","N",3,20
"Peavine",2022,"removal","N",3.4,10
"Peavine",2022,"removal","N",4,5
"Peavine",2022,"removal","N",4.4,5
"Peavine",2022,"removal","N",4.6,5
"Peavine",2022,"removal","N",4.8,5
"Peavine",2022,"removal","N",5,1
"Peavine",2022,"removal","N",5.2,5
"Peavine",2022,"removal","N",5.6,30
"Peavine",2022,"removal","N",6.4,1
"Peavine",2022,"removal","N",7,5
"Peavine",2024,"control","S",0.3,40
"Peavine",2024,"control","S",0.5,70
"Peavine",2024,"control","S",0.7,70
"Peavine",2024,"control","S",0.9,60
"Peavine",2024,"control","S",1.1,50
"Peavine",2024,"control","S",1.3,10
"Peavine",2024,"control","S",1.9,20
"Peavine",2024,"control","S",2.1,20
"Peavine",2024,"control","S",2.3,20
"Peavine",2024,"control","S",2.5,30
"Peavine",2024,"control","S",2.7,40
"Peavine",2024,"control","S",2.9,30
"Peavine",2024,"control","S",3.1,5
"Peavine",2024,"control","S",3.9,10
"Peavine",2024,"control","S",4.5,20
"Peavine",2024,"control","S",4.9,10
"Peavine",2024,"control","S",5.1,20
"Peavine",2024,"control","S",6.5,5
"Peavine",2024,"control","S",6.9,5
"Peavine",2024,"control","S",7.1,10
"Peavine",2024,"control","S",7.5,5
"Peavine",2024,"control","S",7.7,5
"Peavine",2024,"control","S",8.3,10
"Peavine",2024,"control","S",8.5,20
"Peavine",2024,"control","S",8.7,5
"Peavine",2024,"control","S",8.9,10
"Peavine",2024,"control","S",9.1,10
"Peavine",2024,"control","S",9.3,5
"Peavine",2024,"control","S",9.7,10
"Peavine",2024,"control","S",9.9,10
"Peavine",2024,"control","S",10.1,20
"Peavine",2024,"control","W",0.3,80
"Peavine",2024,"control","W",0.5,90
"Peavine",2024,"control","W",0.7,40
"Peavine",2024,"control","W",0.9,30
"Peavine",2024,"control","W",1.1,40
"Peavine",2024,"control","W",1.3,20
"Peavine",2024,"control","W",1.5,30
"Peavine",2024,"control","W",1.7,60
"Peavine",2024,"control","W",1.9,40
"Peavine",2024,"control","W",2.1,80
"Peavine",2024,"control","W",2.3,20
"Peavine",2024,"control","W",2.5,20
"Peavine",2024,"control","W",2.7,25
"Peavine",2024,"control","W",2.9,40
"Peavine",2024,"control","W",3.1,65
"Peavine",2024,"control","W",3.3,75
"Peavine",2024,"control","W",3.5,30
"Peavine",2024,"control","W",3.7,20
"Peavine",2024,"control","W",3.9,40
"Peavine",2024,"control","W",4.1,30
"Peavine",2024,"control","W",4.3,5
"Peavine",2024,"control","W",4.5,10
"Peavine",2024,"control","W",4.7,10
"Peavine",2024,"control","W",5.1,10
"Peavine",2024,"control","W",5.3,15
"Peavine",2024,"control","W",5.5,5
"Peavine",2024,"control","W",5.7,5
"Peavine",2024,"control","W",6.3,5
"Peavine",2024,"control","W",6.5,10
"Peavine",2024,"control","W",6.7,10
"Peavine",2024,"control","W",7.3,5
"Peavine",2024,"control","W",7.7,5
"Peavine",2024,"control","W",7.9,5
"Peavine",2024,"control","W",8.5,5
"Peavine",2024,"control","W",8.7,5
"Peavine",2024,"control","W",8.9,20
"Peavine",2024,"control","W",9.1,20
"Peavine",2024,"removal","E",2.4,30
"Peavine",2024,"removal","E",2.6,20
"Peavine",2024,"removal","E",2.8,30
"Peavine",2024,"removal","E",3,10
"Peavine",2024,"removal","E",4.2,10
"Peavine",2024,"removal","E",4.4,5
"Peavine",2024,"removal","E",6.2,5
"Peavine",2024,"removal","E",6.6,5
"Peavine",2024,"removal","E",7,5
"Peavine",2024,"removal","N",2.7,5
"Peavine",2024,"removal","N",2.9,20
"Peavine",2024,"removal","N",3.1,20
"Peavine",2024,"removal","N",3.3,10
"Peavine",2024,"removal","N",3.5,10
"Peavine",2024,"removal","N",3.7,10
"Peavine",2024,"removal","N",3.9,20
"Peavine",2024,"removal","N",4.1,5
"Peavine",2024,"removal","N",4.5,5
"Peavine",2024,"removal","N",4.9,10
"Peavine",2024,"removal","N",5.1,50
"Peavine",2024,"removal","N",5.5,10
"Peavine",2024,"removal","N",6.7,10
"Peavine",2024,"removal","N",7.1,20
"Plymouth",2022,"control","N",0.2,15
"Plymouth",2022,"control","N",0.4,30
"Plymouth",2022,"control","N",0.6,35
"Plymouth",2022,"control","N",0.8,30
"Plymouth",2022,"control","N",1,5
"Plymouth",2022,"control","N",1.2,25
"Plymouth",2022,"control","N",1.4,20
"Plymouth",2022,"control","N",1.8,3
"Plymouth",2022,"control","N",2,20
"Plymouth",2022,"control","N",2.4,4
"Plymouth",2022,"control","N",2.8,3
"Plymouth",2022,"control","N",3,10
"Plymouth",2022,"control","N",3.2,40
"Plymouth",2022,"control","N",3.4,5
