site,block,density_long,density,albedo,X,Y,genotype_batch,top,middle,bottom,genotype,growout_loc,growout_yr,source,harvest_stage,harvest_height,notes,status,5/9/22,5/18/22,5/26/22,6/3/22,6/7/22,6/13/22,6/17/22,6/21/22,6/23/22,6/24/22,6/27/22,6/28/22,6/29/22,6/30/22,7/7/22,7/11/22,7/14/22,7/18/22,7/22/22,7/27/22,check,,
Cheyenne,7,high,hi,black,3,6,71_Reno,pink,orange,purple,g71,Reno,2020,Porensky30,,,,WP,,,,1SH,,,,,,3SH,,WP,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,black,4,6,9_Reno,green,blue,pink,g9,Reno,2020,Adler05,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,5,6,82_Reno,orange,green,orange,g82,Reno,2020,Pyle019,,,,WP,,,,,,1SH,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,6,6,59_Reno,pink,green,purple,g59,Reno,2020,Lavin01,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,7,6,2_Reno,green,green,blue,g2,Reno,2020,AAFC05,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,8,6,90_Reno,orange,pink,purple,g90,Reno,2020,Symstad2,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,9,6,53_Reno,blue,purple,orange,g53,Reno,2020,Hufft2,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,10,6,77_Reno,orange,green,green,g77,Reno,2020,Pyle010,,,,WP,,,,,,,,,,3SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,1,7,54_Reno,blue,purple,purple,g54,Reno,2020,JackieOtt1,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,2,7,89_Reno,orange,pink,orange,g89,Reno,2020,Symstad1,,,,WP,,,,,,,,,,WP,,WP,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,black,3,7,87_Logan,orange,blue,purple,g87,Logan,2021,Schupp04,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,4,7,24_Reno,green,orange,purple,g24,Reno,2020,Blumenthal08,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,5,7,65_Reno,pink,pink,blue,g65,Reno,2020,Leger 1,,,,WP,,,,1SH,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,6,7,68_Reno,pink,orange,green,g68,Reno,2020,Porensky1,,,,WP,,,,1SH,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,7,7,1_Reno,green,green,green,g1,Reno,2020,AAFC04,,,,WP,,,,,,,,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,8,7,11_Reno,green,blue,orange,g11,Reno,2020,Adler09,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,9,7,42_Logan,blue,pink,pink,g42,Logan,2021,Downs01,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,10,7,49_Reno,blue,purple,green,g49,Reno,2020,Getts3,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,1,8,58_Reno,pink,green,orange,g58,Reno,2020,JackieOtt7,,,,WP,,,,,,1SH,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,2,8,56_Reno,pink,green,blue,g56,Reno,2020,JackieOtt5,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,3,8,12_Reno,green,blue,purple,g12,Reno,2020,Schupp02,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,4,8,91_Reno,orange,orange,green,g91,Reno,2020,Symstad3,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,5,8,39_Reno,blue,blue,purple,g39,Reno,2020,Copeland05,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,6,8,7_Reno,green,blue,green,g7,Reno,2020,AAFC10,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,7,8,46_Reno,blue,orange,pink,g46,Reno,2020,Fleishman_05,,,,WP,,,,,,,,,,2_3SH,,,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,black,8,8,97_Logan,orange,purple,pink,g97,Logan,2021,Chynoweth03,,,,WP,,,,1SH,,1SH,,,,2SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,9,8,7_Reno,green,blue,green,g7,Reno,2020,AAFC10,,,,WP,,,,,,,,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,10,8,75_Reno,pink,purple,orange,g75,Reno,2020,Pyle001,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,1,9,72_Reno,pink,purple,green,g72,Reno,2020,Pyke3,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,2,9,33_Reno,blue,green,orange,g33,Reno,2020,Chambers05,,,,WP,,,,1SH,,2_2SH,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,3,9,79_Reno,orange,green,blue,g79,Reno,2020,Pyle015,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,4,9,12_Reno,green,blue,purple,g12,Reno,2020,Schupp02,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,5,9,61_Reno,pink,blue,pink,g61,Reno,2020,Lee1,,,,WP,,,,2SH,,,,,,WP,,,,,,,,,,,FB,,
Cheyenne,7,high,hi,black,6,9,90_Reno,orange,pink,purple,g90,Reno,2020,Symstad2,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,7,9,38_Logan,blue,blue,orange,g38,Logan,2021,Copeland01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,8,9,18_Reno,green,orange,green,g18,Reno,2020,Adler18,,,,WP,,,,1SH,,,1SH,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,9,9,19_Reno,green,orange,blue,g19,Reno,2020,Barnett01,,,,WP,,,,,,,1SH,,,2SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,10,9,74_Reno,pink,purple,pink,g74,Reno,2020,Pyke21,,,,WP,,,,,,1SH,,,,3SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,1,10,34_Reno,blue,green,purple,g34,Reno,2020,Chambers06,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,2,10,100_Reno,purple,green,pink,g100,Reno,2020,Chynoweth08,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,3,10,44_Reno,blue,orange,green,g44,Reno,2020,Downs03,,,,WP,,,,,,,,,,,,,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,black,4,10,60_Logan,pink,blue,green,g60,Logan,2021,Lavin02,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,5,10,55_Reno,pink,green,green,g55,Reno,2020,JackieOtt2,,,,WP,,,,,,,,,,,,WP,,,,,,,,,IB,,
Cheyenne,7,high,hi,black,6,10,76_Reno,pink,purple,purple,g76,Reno,2020,Pyle009,,,,WP,,,,,,,,,,2SH,,1SH,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,black,7,10,8_Reno,green,blue,blue,g8,Reno,2020,Blumenthal01,,,,WP,,,,,,1SH,,,,5SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,8,10,95_Logan,orange,orange,purple,g95,Logan,2021,Wilcox02,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,black,9,10,31_Reno,blue,green,blue,g31,Reno,2020,Urza1,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,black,10,10,29_Reno,green,purple,purple,g29,Reno,2020,Chambers01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,1,1,103_Reno,purple,blue,green,g103,Reno,2020,Davies03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,2,1,49_Reno,blue,purple,green,g49,Reno,2020,Getts3,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,3,1,47_Reno,blue,orange,orange,g47,Reno,2020,Fleishman_07,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,4,1,14_Reno,green,pink,pink,g14,Reno,2020,Adler13,,,,WP,,,,,,,,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,5,1,12_Reno,green,blue,purple,g12,Reno,2020,Schupp02,,,,WP,,,,,,,,,,,,1SH,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,1,73_Reno,pink,purple,blue,g73,Reno,2020,Pyke8,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,7,1,93_Logan,orange,orange,pink,g93,Logan,2021,Urza2,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,1,11_Reno,green,blue,orange,g11,Reno,2020,Adler09,,,,WP,,,,,,,,,,WP,,,,,,,,,,,V2,,
Cheyenne,7,high,hi,white,9,1,98_Logan,orange,purple,purple,g98,Logan,2021,Chynoweth05,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,10,1,90_Reno,orange,pink,purple,g90,Reno,2020,Symstad2,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,1,2,52_Reno,blue,purple,pink,g52,Reno,2020,Hufft1,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,2,2,92_Reno,orange,orange,blue,g92,Reno,2020,Symstad4,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,3,2,39_Reno,blue,blue,purple,g39,Reno,2020,Copeland05,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,4,2,82_Reno,orange,green,orange,g82,Reno,2020,Pyle019,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,5,2,5_Reno,green,green,orange,g5,Reno,2020,AAFC08,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,2,64_Reno,pink,pink,green,g64,Reno,2020,Lee4,,,,WP,,,,,,WP,,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,2,84_Reno,orange,blue,blue,g84,Reno,2020,Reed03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,8,2,44_Reno,blue,orange,green,g44,Reno,2020,Downs03,,,,,,,,,,,,,,2SH,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,2,87_Reno,orange,pink,green,g87,Reno,2020,Schupp04,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,2,66_Reno,pink,pink,pink,g66,Reno,2020,Maron1,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,3,26_Reno,green,purple,blue,g26,Reno,2020,Chynoweth01,,,,WP,,,,,,,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,2,3,29_Reno,green,purple,purple,g29,Reno,2020,Chambers01,,,,,,,,,,,,,,,,,,,,,,,,,V3+,,
Cheyenne,7,high,hi,white,3,3,90_Reno,orange,pink,purple,g90,Reno,2020,Symstad2,,,,,,,,,,,,,,1SH,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,4,3,68_Reno,pink,orange,green,g68,Reno,2020,Porensky1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,5,3,62_Reno,pink,blue,orange,g62,Reno,2020,Lee2,,,,WP,,,,,,,1SH,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,3,46_Reno,blue,orange,pink,g46,Reno,2020,Fleishman_05,,,,,,,,,,,,,,,,,,,,,,,,,V1,,
Cheyenne,7,high,hi,white,7,3,72_Reno,pink,purple,green,g72,Reno,2020,Pyke3,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,3,33_Reno,blue,green,orange,g33,Reno,2020,Chambers05,,,,,,,,,,1SH,,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,3,12_Reno,green,blue,purple,g12,Reno,2020,Schupp02,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,3,19_Reno,green,orange,blue,g19,Reno,2020,Barnett01,,,,WP,,,,,,,,,,,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,4,65_Reno,pink,pink,blue,g65,Reno,2020,Leger 1,,,,WP,,,,,,,,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,2,4,57_Reno,pink,green,pink,g57,Reno,2020,JackieOtt6,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,3,4,31_Reno,blue,green,blue,g31,Reno,2020,Urza1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,4,4,86_Logan,orange,blue,pink,g86,Logan,2021,Schupp03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,5,4,25_Reno,green,purple,green,g25,Reno,2020,Symstad6,,,,WP,,,,,,,,,,,,WP,,,,,,,,,V3,,
Cheyenne,7,high,hi,white,6,4,81_Reno,orange,green,pink,g81,Reno,2020,Pyle017,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,4,73_Reno,pink,purple,blue,g73,Reno,2020,Pyke8,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,8,4,17_Reno,green,pink,purple,g17,Reno,2020,Adler17,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,4,56_Reno,pink,green,blue,g56,Reno,2020,JackieOtt5,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,4,71_Reno,pink,orange,purple,g71,Reno,2020,Porensky30,,,,WP,,,,,,,,,,,,2SH,,,,,,,,WP,FG,,
Cheyenne,7,high,hi,white,1,5,9_Reno,green,blue,pink,g9,Reno,2020,Adler05,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,2,5,61_Reno,pink,blue,pink,g61,Reno,2020,Lee1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,3,5,91_Reno,orange,orange,green,g91,Reno,2020,Symstad3,,,,WP,,,,,,,,,,,,1UT,,,,,WP,,,,V3+,,
Cheyenne,7,high,hi,white,4,5,96_Reno,orange,purple,blue,g96,Reno,2020,Chynoweth02,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,5,5,104_Reno,purple,blue,blue,g104,Reno,2020,Germino BOP 01,,,,WP,,,,,,,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,5,76_Reno,pink,purple,purple,g76,Reno,2020,Pyle009,,,,WP,,,,,,,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,5,8_Reno,green,blue,blue,g8,Reno,2020,Blumenthal01,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,5,32_Reno,blue,green,pink,g32,Reno,2020,Chambers04,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,9,5,30_Reno,blue,green,green,g30,Reno,2020,Chambers02,,,,WP,,,,2SH,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,5,32_Reno,blue,green,pink,g32,Reno,2020,Chambers04,,,,WP,,,,,,,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,6,105_Reno,purple,blue,orange,g105,Reno,2020,Blumenthal10,,,,WP,,,,,,,,,,,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,2,6,43_Reno,blue,pink,purple,g43,Reno,2020,Downs02,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,3,6,13_Logan,green,pink,green,g13,Logan,2021,Schupp01,,,,WP,,,,,,,,,,1SH,,,,1UT,,,1SH,,,WP,FG,,
Cheyenne,7,high,hi,white,4,6,19_Reno,green,orange,blue,g19,Reno,2020,Barnett01,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,5,6,60_Reno,pink,blue,blue,g60,Reno,2020,Lavin02,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,6,7_Reno,green,blue,green,g7,Reno,2020,AAFC10,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,6,103_Reno,purple,blue,green,g103,Reno,2020,Davies03,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,6,6_Reno,green,green,purple,g6,Reno,2020,AAFC09,,,,WP,,,,,,,,,,WP,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,6,79_Reno,orange,green,blue,g79,Reno,2020,Pyle015,,,,WP,,,,,,,,,,,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,6,68_Reno,pink,orange,green,g68,Reno,2020,Porensky1,,,,WP,,,,,,,,,,4SH,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,7,97_Logan,orange,purple,pink,g97,Logan,2021,Chynoweth03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,2,7,97_Reno,orange,purple,orange,g97,Reno,2020,Chynoweth03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,3,7,24_Reno,green,orange,purple,g24,Reno,2020,Blumenthal08,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,4,7,34_Reno,blue,green,purple,g34,Reno,2020,Chambers06,,,,WP,,,,,,2SH,WP,,,,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,5,7,1_Reno,green,green,green,g1,Reno,2020,AAFC04,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,7,77_Reno,orange,green,green,g77,Reno,2020,Pyle010,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,7,58_Reno,pink,green,orange,g58,Reno,2020,JackieOtt7,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,7,29_Reno,green,purple,purple,g29,Reno,2020,Chambers01,,,,WP,,,,,,,,,,,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,7,79_Reno,orange,green,blue,g79,Reno,2020,Pyle015,,,,WP,,,,,,,,,,,,3SH,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,7,36_Reno,blue,blue,blue,g36,Reno,2020,Chambers08,,,,WP,,,,,,,,,,,,1SH,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,8,102_Reno,purple,green,purple,g102,Reno,2020,Shriver02,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,2,8,63_Reno,pink,blue,purple,g63,Reno,2020,Lee3,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,3,8,95_Reno,orange,purple,green,g95,Reno,2020,Wilcox02,,,,WP,,,,,,,,,,1SH,,,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,4,8,53_Reno,blue,purple,orange,g53,Reno,2020,Hufft2,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,5,8,83_Reno,orange,green,purple,g83,Reno,2020,Reed01,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,8,91_Reno,orange,orange,green,g91,Reno,2020,Symstad3,,,,WP,,,,,,,,,,1SH,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,7,8,101_Reno,purple,green,orange,g101,Reno,2020,Shriver01,brown,69,,WP,,,,WP,,,,,,,,,,,,,,,,,FB,,
Cheyenne,7,high,hi,white,8,8,11_Reno,green,blue,orange,g11,Reno,2020,Adler09,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,9,8,2_Reno,green,green,blue,g2,Reno,2020,AAFC05,,,,WP,,,,,,,,,,1SH,,,,,,,WP,,,,FG,,
Cheyenne,7,high,hi,white,10,8,18_Reno,green,orange,green,g18,Reno,2020,Adler18,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,1,9,74_Reno,pink,purple,pink,g74,Reno,2020,Pyke21,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,2,9,7_Reno,green,blue,green,g7,Reno,2020,AAFC10,,,,WP,,,,,,,,,,,,,,,,,WP,,,,IB,,
Cheyenne,7,high,hi,white,3,9,38_Logan,blue,blue,orange,g38,Logan,2021,Copeland01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,4,9,37_Reno,blue,blue,pink,g37,Reno,2020,Chambers09,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,5,9,74_Reno,pink,purple,pink,g74,Reno,2020,Pyke21,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,9,69_Reno,pink,orange,blue,g69,Reno,2020,Porensky17,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,7,9,45_Reno,blue,orange,blue,g45,Reno,2020,Fleishman_01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,8,9,100_Reno,purple,green,pink,g100,Reno,2020,Chynoweth08,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,9,9,28_Reno,green,purple,orange,g28,Reno,2020,Bradford01,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,9,75_Reno,pink,purple,orange,g75,Reno,2020,Pyle001,,,,WP,,,,,,,,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,1,10,51_Reno,blue,purple,blue,g51,Reno,2020,Holdrege1,,,,WP,,,,,,,,,,,,,,WP,,,WP,,,,FG,,
Cheyenne,7,high,hi,white,2,10,42_Reno,blue,pink,orange,g42,Reno,2020,Downs01,,,,WP,,,,,,,,,,3UT,,WP,,,,,,WP,,,FG,,
Cheyenne,7,high,hi,white,3,10,88_Reno,orange,pink,pink,g88,Reno,2020,Schupp05,,,,WP,,,,,,,1SH,,,WP,,,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,4,10,55_Reno,pink,green,green,g55,Reno,2020,JackieOtt2,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,5,10,89_Reno,orange,pink,orange,g89,Reno,2020,Symstad1,,,,WP,,,,,,,,,,,,1SH,,WP,,,,,,,FG,,
Cheyenne,7,high,hi,white,6,10,59_Reno,pink,green,purple,g59,Reno,2020,Lavin01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,high,hi,white,7,10,6_Reno,green,green,purple,g6,Reno,2020,AAFC09,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,8,10,2_Reno,green,green,blue,g2,Reno,2020,AAFC05,,,,WP,,,,,,,,,,,,,,WP,,,,,,,V3+,,
Cheyenne,7,high,hi,white,9,10,54_Reno,blue,purple,purple,g54,Reno,2020,JackieOtt1,,,,WP,,,,,,,,,,,,WP,,,,,,,,,FG,,
Cheyenne,7,high,hi,white,10,10,35_Reno,blue,blue,green,g35,Reno,2020,Chambers07,,,,WP,,,,,,,,,,,,WP,,,,,,,,,IB,,
Cheyenne,7,low,lo,black,1,1,19_Reno,green,orange,blue,g19,Reno,2020,Barnett01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,2,1,26_Reno,green,purple,blue,g26,Reno,2020,Chynoweth01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,3,1,60_Reno,pink,blue,blue,g60,Reno,2020,Lavin02,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,4,1,65_Reno,pink,pink,blue,g65,Reno,2020,Leger 1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,5,1,91_Reno,orange,orange,green,g91,Reno,2020,Symstad3,,,,WP,,,,,1SH,,,,,,,,,2SH,,,,,,WP,IB,,
Cheyenne,7,low,lo,black,6,1,53_Reno,blue,purple,orange,g53,Reno,2020,Hufft2,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,7,1,71_Reno,pink,orange,purple,g71,Reno,2020,Porensky30,,,,WP,,,,,,,,,,,,,,2SH,,,WP,,,,FG,,
Cheyenne,7,low,lo,black,8,1,87_Reno,orange,pink,green,g87,Reno,2020,Schupp04,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,9,1,73_Reno,pink,purple,blue,g73,Reno,2020,Pyke8,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,10,1,97_Reno,orange,purple,orange,g97,Reno,2020,Chynoweth03,,,,WP,,,,,,,,,,,,,,4SH,,,WP,,,,FG,,
Cheyenne,7,low,lo,black,11,1,83_Reno,orange,green,purple,g83,Reno,2020,Reed01,,,,WP,,,,,,3SH,,,,6SH,,,,WP,,,WP,,,,FG,,
Cheyenne,7,low,lo,black,12,1,101_Reno,purple,green,orange,g101,Reno,2020,Shriver01,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,13,1,74_Reno,pink,purple,pink,g74,Reno,2020,Pyke21,,,,WP,,,,,,,,,,,,,,2SH,,,,,,WP,FG,,
Cheyenne,7,low,lo,black,14,1,11_Reno,green,blue,orange,g11,Reno,2020,Adler09,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,15,1,54_Reno,blue,purple,purple,g54,Reno,2020,JackieOtt1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,16,1,64_Reno,pink,pink,green,g64,Reno,2020,Lee4,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,17,1,97_Reno,orange,purple,orange,g97,Reno,2020,Chynoweth03,,,,,,,,,,,,,,,,,,,,,,,,,0,,
Cheyenne,7,low,lo,black,18,1,31_Reno,blue,green,blue,g31,Reno,2020,Urza1,,,,,,,,,,,,,,,,,,,,,,,,,0,,
