Site,Date,Color,Density,Plot,X-pos,Y-pos,Pheno-Stage,Collector (initials),Comment
Wildcat,6/1/23,Black,High,8.2,8,4,Brown,NR,
Wildcat,6/1/23,Black,High,8.2,8,5,Brown,NR,
Wildcat,6/1/23,Black,High,8.2,8,7,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,8.2,8,7,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,8.2,8,7,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,8.2,8,8,Brown,NR,
Wildcat,6/1/23,Black,High,8.2,8,8,Brown,NR,
Wildcat,6/1/23,Black,High,8.2,9,1,Brown,NR,
Wildcat,6/1/23,Black,High,8.2,9,7,Purple,NR,
Wildcat,6/1/23,Black,High,8.2,9,7,Purple,NR,
Wildcat,6/1/23,Black,High,8.2,9,8,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,8.2,9,8,Brown,NR,*head smut*
Wildcat,6/1/23,Black,Low,8.3,1,3,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,1,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,1,5,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,1,16,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,2,3,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,2,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,2,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,3,3,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,3,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,3,5,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,4,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,4,3,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,4,4,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,4,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,5,1,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,5,2,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,5,5,Green,NR,herbivory noted
Wildcat,6/1/23,Black,Low,8.3,6,1,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,6,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,6,4,Purple,NR,"""may be two plants"""
Wildcat,6/1/23,Black,Low,8.3,7,1,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,7,2,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,7,4,Green,NR,herbivory noted
Wildcat,6/1/23,Black,Low,8.3,7,5,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,8,2,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,8,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,9,1,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,9,2,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,9,4,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,9,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,10,1,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,10,2,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,10,3,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,10,4,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,11,1,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,11,2,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,12,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,12,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,12,5,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,13,1,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,13,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,13,5,Green,NR,herbivory noted
Wildcat,6/1/23,Black,Low,8.3,14,1,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,14,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,14,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,14,4,NR,NR,
Wildcat,6/1/23,Black,Low,8.3,14,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,15,1,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,15,2,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,15,3,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,15,4,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,15,5,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,16,2,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,16,3,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,16,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,16,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,17,2,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,17,4,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,17,5,Purple,NR,
Wildcat,6/1/23,Black,Low,8.3,18,1,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,18,2,Brown,NR,
Wildcat,6/1/23,Black,Low,8.3,18,3,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,18,3,Green,NR,
Wildcat,6/1/23,Black,Low,8.3,18,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,1,1,Green,NR,
Wildcat,6/1/23,White,Low,8.4,1,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,1,4,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,2,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,2,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,2,3,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,2,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,3,1,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,3,2,Purple,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,8.4,3,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,3,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,4,2,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,4,5,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,5,2,Green,NR,herbivory noted
Wildcat,6/1/23,White,Low,8.4,5,3,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,5,4,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,5,5,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,6,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,6,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,6,4,Purple,NR,"""may be 2 plants"""
Wildcat,6/1/23,White,Low,8.4,6,5,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,7,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,7,3,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,7,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,7,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,7,5,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,8,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,8,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,8,3,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,8,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,9,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,9,3,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,9,5,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,10,1,Green,NR,
Wildcat,6/1/23,White,Low,8.4,10,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,10,3,Green,NR,
Wildcat,6/1/23,White,Low,8.4,10,3,Green,NR,
Wildcat,6/1/23,White,Low,8.4,10,5,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,11,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,11,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,11,3,Green,NR,
Wildcat,6/1/23,White,Low,8.4,11,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,11,5,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,12,1,OT1,NR,
Wildcat,6/1/23,White,Low,8.4,12,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,12,3,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,12,4,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,12,5,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,13,1,Green,NR,
Wildcat,6/1/23,White,Low,8.4,13,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,13,3,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,13,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,14,1,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,14,2,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,14,3,Brown,NR,
Wildcat,6/1/23,White,Low,8.4,14,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,15,3,Green,NR,
Wildcat,6/1/23,White,Low,8.4,15,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,16,1,Green,NR,
Wildcat,6/1/23,White,Low,8.4,16,3,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,16,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,16,5,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,17,1,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,17,2,Purple,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,8.4,17,4,Purple,NR,
Wildcat,6/1/23,White,Low,8.4,18,2,Brown,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,8.4,18,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,1,1,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,1,2,Green,NR,herbivory noted
Wildcat,6/1/23,White,Low,9.1,1,5,Green,NR,
Wildcat,6/1/23,White,Low,9.1,2,1,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,2,2,Green,NR,
Wildcat,6/1/23,White,Low,9.1,2,3,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,3,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,3,3,Green,NR,
Wildcat,4/27/23,Black,High,9.1,3,5,NR,SS,"envelope says 9.1 black high, 9.1 is white high"
Wildcat,4/27/23,Black,High,9.1,3,5,NR,SS,
Wildcat,6/1/23,White,Low,9.1,4,4,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,4,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,5,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,5,2,Green,NR,
Wildcat,6/1/23,White,Low,9.1,5,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,5,4,Purple,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,9.1,6,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,6,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,6,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,7,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,7,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,7,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,7,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,7,4,Green,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,9.1,7,5,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,8,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,8,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,8,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,8,5,Purple,NR,uncertain of phenological stage
Wildcat,6/1/23,White,Low,9.1,8,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,9,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,9,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,9,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,9,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,9,4,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,9,4,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,9,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,10,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,10,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,10,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,10,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,11,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,11,3,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,11,4,Green,NR,
Wildcat,6/1/23,White,Low,9.1,11,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,12,1,Green,NR,
Wildcat,6/1/23,White,Low,9.1,12,2,Green,NR,
Wildcat,6/1/23,White,Low,9.1,12,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,13,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,13,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,14,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,15,1,Green,NR,
Wildcat,6/1/23,White,Low,9.1,15,2,Brown,NR,
Wildcat,6/1/23,White,Low,9.1,15,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,15,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,16,2,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,16,3,Green,NR,
Wildcat,6/1/23,White,Low,9.1,16,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,17,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,17,4,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,17,5,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,18,1,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,18,2,Green,NR,
Wildcat,6/1/23,White,Low,9.1,18,3,Purple,NR,
Wildcat,6/1/23,White,Low,9.1,18,5,Green,NR,
Wildcat,6/1/23,White,Low,9.1,NR,NR,NR,NR,
Wildcat,6/1/23,Black,High,9.2,1,2,Brown,NR,"envelope says black high, 9.4 is white high"
Wildcat,5/16/23,Black,High,9.2,1,4,Purple,FC,
Wildcat,5/16/23,Black,High,9.2,1,4,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,1,5,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,1,6,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,1,7,Purple,NR,
Wildcat,5/11/23,Black,High,9.2,1,8,Brown,CRW,
Wildcat,5/16/23,Black,High,9.2,1,8,FC,NR,
Wildcat,6/1/23,Black,High,9.2,1,10,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,2,3,Brown,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,2,4,Brown,NR,"envelope says black, 9.4 is white"
Wildcat,5/16/23,Black,High,9.2,2,6,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,2,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,2,8,Brown,NR,
Wildcat,5/16/23,Black,High,9.2,2,9,Purple,FC,
Wildcat,5/16/23,Black,High,9.2,2,9,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,2,10,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,3,4,Brown,NR,"envelope says black, 9.4 is white"
Wildcat,5/16/23,Black,High,9.2,3,4,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,3,6,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,3,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,3,10,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,9.2,3,10,Brown,NR,*head smut*
Wildcat,5/16/23,Black,High,9.2,4,2,Brown,FC,
Wildcat,5/16/23,Black,High,9.2,4,2,Brown,FC,
Wildcat,5/16/23,Black,High,9.2,4,3,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,4,4,Purple,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,4,5,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,4,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,4,8,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,5,2,Purple,NR,"envelope says black high, 9.4 is white high"
Wildcat,6/1/23,Black,High,9.2,5,3,Green,NR,"envelope says black high, 9.4 is white high"
Wildcat,6/1/23,Black,High,9.2,5,4,Purple,NR,
Wildcat,5/16/23,Black,High,9.2,5,5,Purple,FC,
Wildcat,5/16/23,Black,High,9.2,5,5,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,5,6,Purple,NR,
Wildcat,6/1/23,Black,High,9.2,5,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,5,8,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,9.2,5,10,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,6,1,Brown,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,6,2,Brown,NR,"envelope says black high, 9.4 is white high"
Wildcat,5/16/23,Black,High,9.2,6,2,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,6,3,Brown,NR,"envelope says black high, 9.4 is white high"
Wildcat,6/1/23,Black,High,9.2,6,4,Purple,NR,
Wildcat,6/1/23,Black,High,9.2,6,5,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,6,6,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,6,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,6,8,Purple,NR,
Wildcat,6/1/23,Black,High,9.2,6,9,Brown,NR,
Wildcat,5/16/23,Black,High,9.2,6,9,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,6,10,Brown,NR,*head smut*
Wildcat,6/1/23,Black,High,9.2,7,2,Brown,NR,"envelope says black high, 9.4 is white high"
Wildcat,6/1/23,Black,High,9.2,7,3,Purple,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,7,4,Purple,NR,
Wildcat,6/1/23,Black,High,9.2,7,6,Brown,NR,
Wildcat,5/16/23,Black,High,9.2,7,7,Purple,FC,
Wildcat,5/16/23,Black,High,9.2,7,7,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,7,8,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,7,9,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,8,3,Green,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,8,6,Purple,NR,
Wildcat,6/1/23,Black,High,9.2,8,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,8,8,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,8,9,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,9,2,Purple,NR,"envelope says black high, 9.4 is white high"
Wildcat,6/1/23,Black,High,9.2,9,3,Green,NR,"envelope says black, 9.4 is white"
Wildcat,6/1/23,Black,High,9.2,9,4,Purple,NR,
Wildcat,5/16/23,Black,High,9.2,9,6,Purple,FC,
Wildcat,6/1/23,Black,High,9.2,9,6,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,9,7,Brown,NR,
Wildcat,6/1/23,Black,High,9.2,9,10,Purple,NR,
Wildcat,5/16/23,Black,Low,9.2,17,3,NR,SS,
Wildcat,6/1/23,Black,Low,9.3,1,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,1,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,2,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,2,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,2,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,2,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,3,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,3,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,4,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,4,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,4,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,5,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,5,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,5,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,5,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,6,3,Green,NR,
Wildcat,6/1/23,Black,Low,9.3,6,4,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,7,1,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,7,3,Green,NR,
Wildcat,6/1/23,Black,Low,9.3,7,5,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,8,3,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,8,5,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,9,3,Green,NR,
Wildcat,6/1/23,Black,Low,9.3,9,5,Green,NR,
Wildcat,6/1/23,Black,Low,9.3,10,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,10,2,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,10,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,10,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,10,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,11,1,Green,NR,Flowering green is in question by the initial recorder -- herbivory was also noted
Wildcat,6/1/23,Black,Low,9.3,11,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,11,3,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,12,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,12,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,12,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,12,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,13,2,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,13,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,13,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,13,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,14,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,14,4,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,14,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,15,1,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,16,3,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,16,4,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,16,5,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,17,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,17,1,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,17,2,Brown,NR,
Wildcat,5/16/23,Black,High,9.3,17,3,NR,SS,"envelope says black low but plot 9.2 is expressed, likely 9.3"
+,6/1/23,Black,Low,9.3,17,5,Purple,NR,
Wildcat,6/1/23,Black,Low,9.3,18,2,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,18,3,Brown,NR,
Wildcat,6/1/23,Black,Low,9.3,18,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,1,1,Brown,NR,
Wildcat,6/1/23,White,High,9.4,1,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,1,5,Brown,NR,
Wildcat,6/1/23,White,High,9.4,1,6,Green,NR,
Wildcat,6/1/23,White,High,9.4,1,7,Brown,NR,
Wildcat,6/1/23,White,High,9.4,2,1,Purple,NR,
Wildcat,6/1/23,White,High,9.4,2,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,2,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,2,4,Brown,NR,
Wildcat,6/1/23,White,High,9.4,2,5,Purple,NR,
Wildcat,6/1/23,White,High,9.4,2,7,Brown,NR,
Wildcat,6/1/23,White,High,9.4,2,9,Brown,NR,
Wildcat,6/1/23,White,High,9.4,3,1,Brown,NR,
Wildcat,6/1/23,White,High,9.4,3,3,Brown,NR,
Wildcat,6/1/23,White,High,9.4,3,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,3,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,3,6,Purple,NR,
Wildcat,6/1/23,White,High,9.4,3,7,Brown,NR,
Wildcat,6/1/23,White,High,9.4,3,8,Brown,NR,
Wildcat,6/1/23,White,High,9.4,4,1,Brown,NR,
Wildcat,6/1/23,White,High,9.4,4,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,4,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,4,5,Purple,NR,
Wildcat,6/1/23,White,High,9.4,4,6,Brown,NR,
Wildcat,6/1/23,White,High,9.4,4,7,Purple,NR,
Wildcat,6/1/23,White,High,9.4,4,8,Brown,NR,
Wildcat,6/1/23,White,High,9.4,4,9,Brown,NR,
Wildcat,6/1/23,White,High,9.4,5,1,Purple,NR,
Wildcat,6/1/23,White,High,9.4,5,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,5,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,5,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,5,3,Green,NR,
Wildcat,6/1/23,White,High,9.4,5,4,Brown,NR,
Wildcat,6/1/23,White,High,9.4,5,5,Purple,NR,
Wildcat,6/1/23,White,High,9.4,5,7,Purple,NR,
Wildcat,6/1/23,White,High,9.4,5,8,Brown,NR,
Wildcat,6/1/23,White,High,9.4,5,9,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,1,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,1,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,6,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,6,7,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,8,Brown,NR,
Wildcat,6/1/23,White,High,9.4,6,10,Brown,NR,
Wildcat,6/1/23,White,High,9.4,7,1,Purple,NR,
Wildcat,6/1/23,White,High,9.4,7,2,Brown,NR,
Wildcat,6/1/23,White,High,9.4,7,3,Purple,NR,
Wildcat,6/1/23,White,High,9.4,7,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,7,5,Brown,NR,
Wildcat,6/1/23,White,High,9.4,7,7,Purple,NR,
Wildcat,6/1/23,White,High,9.4,7,8,Purple,NR,
Wildcat,6/1/23,White,High,9.4,7,9,Green,NR,
Wildcat,6/1/23,White,High,9.4,8,1,Purple,NR,
Wildcat,6/1/23,White,High,9.4,8,2,Purple,NR,
Wildcat,6/1/23,White,High,9.4,8,3,Green,NR,
Wildcat,6/1/23,White,High,9.4,8,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,8,5,Purple,NR,
Wildcat,6/1/23,White,High,9.4,8,6,Purple,NR,
Wildcat,6/1/23,White,High,9.4,9,2,Purple,NR,
Wildcat,6/1/23,White,High,9.4,9,2,Purple,NR,
Wildcat,6/1/23,White,High,9.4,9,3,Green,NR,
Wildcat,6/1/23,White,High,9.4,9,4,Purple,NR,
Wildcat,6/1/23,White,High,9.4,9,5,Purple,NR,
Wildcat,6/1/23,White,High,9.4,9,6,Brown,NR,
Wildcat,6/1/23,White,High,9.4,9,9,Brown,NR,
