5/22/23,black,high,4,4,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,5,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,6,VX,D,VX,D,VX,D,VX,D,V2,"E, SICKLY",VX,"D, ANTHILL",V3+,"E, ANTHILL",VX,"D, ANTHILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,7,VX,D,VX,D,V3+,E,VX,NEVER EMERGED  ,VX,D,V3,"E, ANTHILL",VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,8,VX,"D, ANTHILL",V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,9,VX,"D, ANTHILL",VX,"D, ANTHILL",VX,D,V3+,E,V3+,E,VX,D,V3+,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,high,4,10,VX,D,VX,D,VX,D,VX,D,V3+,E,V3+,E,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,low,4,1,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,4,2,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK MISSING",VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,4,3,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,V3+,E,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,4,4,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,V3+,E,V3,E,VX,D,VX,D,V2,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,4,5,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,4,1,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,4,2,V3+,E,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,4,3,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,4,4,V2,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,V2,E,VX,D,V3+,"E, ANTHILL",VX,D,V3+,"E, ANTHILL",VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,4,5,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK BROKEN",VX,D,VX,D,V3+,E,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK BROKEN",VX,D,,,,,,,,,,,,
5/22/23,white,high,4,1,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,2,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,4,V2,E,VX,D,VX,D,VX,D,VX,D,V3+,E,V3+,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,5,VX,D,V2,E,VX,D,VX,D,VX,D,VX,D,V3+,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,6,V2,E,VX,D,VX,D,V3+,E,VX,D,V3,E,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,7,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,V3,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,8,VX,D,V1,E,VX,D,V3+,E,V2,"E, SICKLY",V3+,E,VX,D,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,9,VX,D,VX,D,V3+,E,VX,D,V3+,E,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,white,high,4,10,VX,D,VX,D,V2,E,VX,D,VX,D,V3+,E,V3+,E,V3+,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/23,black,low,5,1,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,5,2,V3+,"E, EATEN LEAF",VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,5,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,5,4,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,black,low,5,5,VX,D,VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
5/22/23,white,low,5,1,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,V2,D,VX,D,VX,D,VX,D,V3+,E,V3+,E,VX,D,VX,D,V3,E,,,,,,,,,,,,
5/22/23,white,low,5,2,V3+,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,V3+,E,,,,,,,,,,,,
5/22/23,white,low,5,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,V3+,E,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,V3+,E,V3+,"E, SICKLY",V3+,E,V3+,E,,,,,,,,,,,,
