Site,Date,Last harvest date,# of harvests,Block,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,harvest,tillers,biomass_whole,inflor_mass,notes
BoiseLow,,,,5,2,low,black,9,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,9,2,,,,,,,FP_FG,,3,0.17,0.46,
BoiseLow,,,,5,2,low,black,9,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,9,4,,,,,,,FP,,5,0.33,1.4,
BoiseLow,6/1/2023,,,5,2,low,black,9,5,,,,,,,FG,,7,0.2,0.67,
BoiseLow,6/1/2023,,,5,2,low,black,10,1,,,,,,,FG,,4,0.19,0.36,
BoiseLow,6/1/2023,,,5,2,low,black,10,2,,,,,,,FG_FP,,2,0.16,0.41,
BoiseLow,6/1/2023,,,5,2,low,black,10,3,,,,,,,FG,,2,0.1,0.15,
BoiseLow,6/1/2023,,,5,2,low,black,10,4,,,,,,,FP_FG_FB,,7,0.25,0.78,
BoiseLow,,,,5,2,low,black,10,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,11,1,,,,,,,FP,,1,0.029,0.13,
BoiseLow,6/1/2023,,,5,2,low,black,11,2,,,,,,,FG_FP,,4,0.15,0.31,
BoiseLow,6/1/2023,,,5,2,low,black,11,3,,,,,,,FG_FP,,3,0.11,0.17,
BoiseLow,6/1/2023,,,5,2,low,black,11,4,,,,,,,FP,,4,0.12,0.10,SMUT
BoiseLow,6/1/2023,,,5,2,low,black,11,5,,,,,,,FB,,2,0.13,0.34,
BoiseLow,6/1/2023,,,5,2,low,black,12,1,,,,,,,FG_FP_FB,,4,0.16,0.26,
BoiseLow,6/1/2023,,,5,2,low,black,12,2,,,,,,,FG,,1,0.11,0.11,
BoiseLow,6/1/2023,,,5,2,low,black,12,3,,,,,,,FP,,1,0.018,0.06,
BoiseLow,6/1/2023,,,5,2,low,black,12,4,,,,,,,FB,,3,0.041,0.18,
BoiseLow,6/1/2023,,,5,2,low,black,12,5,,,,,,,FB,,3,0.19,0.60,
BoiseLow,6/1/2023,,,5,2,low,black,13,1,,,,,,,FG,,1,0.11,0.018,herbivory
BoiseLow,,,,5,2,low,black,13,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,13,3,,,,,,,FG_FP,,4,0.47,1.22,
BoiseLow,6/1/2023,,,5,2,low,black,13,4,,,,,,,FP,,2,0.13,0.31,
BoiseLow,6/1/2023,,,5,2,low,black,13,5,,,,,,,FP,,4,0.47,0.92,
BoiseLow,6/1/2023,,,5,2,low,black,14,1,,,,,,,FP,,3,0.13,0.31,
BoiseLow,6/1/2023,,,5,2,low,black,14,2,,,,,,,FG_FP,,5,0.86,1.28,
BoiseLow,6/1/2023,,,5,2,low,black,14,3,,,,,,,FP_FG,,4,0.48,0.95,
BoiseLow,6/1/2023,,,5,2,low,black,14,4,,,,,,,FP_FG,,3,0.18,0.61,
BoiseLow,,,,5,2,low,black,14,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,15,1,,,,,,,FP,,5,0.92,1.21,
BoiseLow,6/1/2023,,,5,2,low,black,15,2,,,,,,,FP,,4,0.4,0.71,
BoiseLow,6/1/2023,,,5,2,low,black,15,3,,,,,,,FB,,4,0.23,0.36,SEED LOSS
BoiseLow,6/1/2023,,,5,2,low,black,15,4,,,,,,,FG,,6,0.49,0.63,
BoiseLow,,,,5,2,low,black,15,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,16,1,,,,,,,FP_FG,,6,0.57,1.26,
BoiseLow,6/1/2023,,,5,2,low,black,16,2,,,,,,,FG,,9,0.62,1.1,
BoiseLow,,,,5,2,low,black,16,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,16,4,,,,,,,FG,,5,0.54,0.29,
BoiseLow,6/1/2023,,,5,2,low,black,16,5,,,,,,,FG,,2,0.17,0.07,
BoiseLow,6/1/2023,,,5,2,low,black,17,1,,,,,,,FB,,1,0.01,0.003,seeds lost
BoiseLow,6/1/2023,,,5,2,low,black,17,2,,,,,,,FB_FP,,5,0.59,0.93,
BoiseLow,6/1/2023,,,5,2,low,black,17,3,,,,,,,FB,,4,0.26,0.5,
BoiseLow,6/1/2023,,,5,2,low,black,17,4,,,,,,,FG,,5,0.73,0.66,
BoiseLow,6/1/2023,,,5,2,low,black,17,5,,,,,,,FP,,1,0.034,0.046,
BoiseLow,,,,5,2,low,black,18,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,2,low,black,18,2,,,,,,,FB,,3,0.24,0.53,
BoiseLow,6/1/2023,,,5,2,low,black,18,3,,,,,,,FP_FG,,2,0.18,0.302,
BoiseLow,,,,5,2,low,black,18,4,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,18,5,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,19,1,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,19,2,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,19,3,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,19,4,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,19,5,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,20,1,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,20,2,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,20,3,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,20,4,,,,,,,,,,,,
BoiseLow,,,,5,2,low,black,20,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,1,1,,,,,,,FB,,1,0.008,0.0007,
BoiseLow,,,,5,3,high,black,1,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,1,3,,,,,,,FB,,1,0.005,0.001,
BoiseLow,6/1/2023,,,5,3,high,black,1,4,,,,,,,FB,,1,0.002,0.0001,
BoiseLow,6/1/2023,,,5,3,high,black,1,5,,,,,,,FB,,1,0.005,0.005,
BoiseLow,6/1/2023,,,5,3,high,black,1,6,,,,,,,FB,,1,0.011,0.002,Smut
BoiseLow,6/1/2023,,,5,3,high,black,1,7,,,,,,,FB,,1,0.001,0,No Seeds
BoiseLow,,,,5,3,high,black,1,8,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,1,9,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,1,10,,,,,,,FB,,1,0.006,0.005,
BoiseLow,,,,5,3,high,black,2,1,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,2,2,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,2,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,2,4,,,,,,,FP,,1,0.007,0.013,
BoiseLow,6/1/2023,,,5,3,high,black,2,5,,,,,,,FB,,1,0.001,0.006,
BoiseLow,,,,5,3,high,black,2,6,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,2,7,,,,,,,FB,,1,0.005,0.0002,
BoiseLow,,,,5,3,high,black,2,8,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,2,9,,,,,,,FB,,1,0.0004,0.001,
BoiseLow,6/1/2023,,,5,3,high,black,2,10,,,,,,,FB,,1,0.006,0,No seeds
BoiseLow,6/1/2023,,,5,3,high,black,3,1,,,,,,,FB,,1,0.013,0.017,Smut
BoiseLow,,,,5,3,high,black,3,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,3,3,,,,,,,FB,,1,0.0047,0.002,
BoiseLow,6/1/2023,,,5,3,high,black,3,4,,,,,,,FB,,1,0.001,0.001,
BoiseLow,6/1/2023,,,5,3,high,black,3,5,,,,,,,FB,,1,0.004,0.005,
BoiseLow,6/1/2023,,,5,3,high,black,3,6,,,,,,,FB,,1,0.016,0,NO SEEDS
BoiseLow,,,,5,3,high,black,3,7,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,3,8,,,,,,,FB,,1,0.014,0.021,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,3,9,,,,,,,FB,,1,0.01,0.014,SMUT
BoiseLow,,,,5,3,high,black,3,10,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,4,1,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,4,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,4,3,,,,,,,FB,,2,0.023,0.023,
BoiseLow,6/1/2023,,,5,3,high,black,4,4,,,,,,,FP,,1,0.013,0.033,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,4,5,,,,,,,BS,,1,0.003,0,NO INFLORESCENCE
BoiseLow,6/1/2023,,,5,3,high,black,4,6,,,,,,,FB,,2,0.009,0.005,SMUT
BoiseLow,,,,5,3,high,black,4,7,,,,,,,,,,,,
BoiseLow,NO DATE,,,5,3,high,black,4,8,,,,,,,FG,,1,0.004,0.003,
BoiseLow,6/1/2023,,,5,3,high,black,4,9,,,,,,,FB,,1,0.008,0.008,
BoiseLow,6/1/2023,,,5,3,high,black,4,10,,,,,,,FB,,1,0.004,0.004,
BoiseLow,,,,5,3,high,black,5,1,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,5,2,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,5,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,5,4,,,,,,,FP,,1,0.008,0.009,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,5,5,,,,,,,FB,,1,0.004,0.002,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,5,6,,,,,,,FB,,1,0.001,0.003,
BoiseLow,6/1/2023,,,5,3,high,black,5,7,,,,,,,FB,,1,0.006,0.005,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,5,8,,,,,,,FB,,1,0.002,0.004,
BoiseLow,6/1/2023,,,5,3,high,black,5,9,,,,,,,FB,,1,0.013,0.003,
BoiseLow,,,,5,3,high,black,5,10,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,6,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,6,2,,,,,,,FB,,1,0.004,0,NO INFLORESENCE
BoiseLow,6/1/2023,,,5,3,high,black,6,3,,,,,,,FB,,1,0.005,0.001,
BoiseLow,6/1/2023,,,5,3,high,black,6,4,,,,,,,FB,,1,0.006,0.004,
BoiseLow,NO DATE,,,5,3,high,black,6,5,,,,,,,FB,,1,0.006,0.003,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,6,6,,,,,,,FB,,1,0.004,0,NO INFLORESENCE
BoiseLow,6/1/2023,,,5,3,high,black,6,7,,,,,,,FB,,1,0.004,0.003,
BoiseLow,6/1/2023,,,5,3,high,black,6,8,,,,,,,FB,,1,0.006,0.006,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,6,9,,,,,,,FB,,1,0.004,0,NO INFLORESENCE
BoiseLow,,,,5,3,high,black,6,10,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,7,1,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,7,2,,,,,,,,,,,,
BoiseLow,5/16/2023,,,5,3,high,black,7,3,,,,,,,FB,,1,0.01,0.015,SMUT
BoiseLow,5/16/2023,,,5,3,high,black,7,4,,,,,,,FB,,1,0.005,0.006,"SECOND HARVEST NOT INCLUDED, SMUT"
BoiseLow,6/1/2023,,,5,3,high,black,7,5,,,,,,,FB,,2,0.009,0.004,1 TILLER WITH SMUT
BoiseLow,,,,5,3,high,black,7,6,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,7,7,,,,,,,FB,,1,0.01,0.009,
BoiseLow,6/1/2023,,,5,3,high,black,7,8,,,,,,,FB,,1,0.004,0,NO SEEDS
BoiseLow,,,,5,3,high,black,7,9,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,7,10,,,,,,,,,,,,
BoiseLow,5/16/2023,,,5,3,high,black,8,1,,,,,,,FB,,1,0.008,0.008,"SMUT, SECOND HARVEST NOT INCLUDED"
BoiseLow,,,,5,3,high,black,8,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,8,3,,,,,,,FB,,1,0.01,0.007,SMUT
BoiseLow,6/1/2023,,,5,3,high,black,8,4,,,,,,,FB,,1,0.007,0.012,
BoiseLow,6/1/2023,,,5,3,high,black,8,5,,,,,,,FP,,1,0.007,0.009,
BoiseLow,6/1/2023,,,5,3,high,black,8,6,,,,,,,FB,,1,0.008,0.01,
BoiseLow,,,,5,3,high,black,8,7,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,8,8,,,,,,,FB,,1,0.009,0.01,SMUT
BoiseLow,,,,5,3,high,black,8,9,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,8,10,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,9,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,9,2,,,,,,,FP,,1,0.008,0.013,
BoiseLow,6/1/2023,,,5,3,high,black,9,3,,,,,,,FB,,1,0.007,0.003,SMUT
BoiseLow,,,,5,3,high,black,9,4,,,,,,,,,,,,DUPLICATES
BoiseLow,,,,5,3,high,black,9,5,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,9,6,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,3,high,black,9,7,,,,,,,FB,,1,0.007,0.009,
BoiseLow,6/1/2023,,,5,3,high,black,9,8,,,,,,,FB,,1,0.011,0.018,
BoiseLow,6/1/2023,,,5,3,high,black,9,9,,,,,,,FB,,1,0.014,0.022,
BoiseLow,6/1/2023,,,5,3,high,black,9,10,,,,,,,FB,,1,0.027,0.029,
BoiseLow,,,,5,3,high,black,10,1,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,2,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,3,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,4,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,5,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,6,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,7,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,8,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,9,,,,,,,,,,,,
BoiseLow,,,,5,3,high,black,10,10,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,1,1,,,,,,,FP,,1,0.008,0.017,
BoiseLow,6/1/2023,,,5,4,low,white,1,2,,,,,,,FB,,1,0.009,0.025,
BoiseLow,6/1/2023,,,5,4,low,white,1,3,,,,,,,FP,,1,0.058,0.15,
BoiseLow,,,,5,4,low,white,1,4,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,1,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,2,1,,,,,,,FB,,1,0.039,0.12,
BoiseLow,6/1/2023,,,5,4,low,white,2,2,,,,,,,FP_FB,,5,0.21,0.57,
BoiseLow,,,,5,4,low,white,2,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,2,4,,,,,,,FG_FP_FB,,3,0.09,0.31,
BoiseLow,6/1/2023,,,5,4,low,white,2,5,,,,,,,FP,,1,0.039,0.1,
BoiseLow,6/1/2023,,,5,4,low,white,3,1,,,,,,,FP,,1,0.041,0.12,
BoiseLow,,,,5,4,low,white,3,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,3,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,3,4,,,,,,,FG,,2,0.048,0.041,
BoiseLow,6/1/2023,,,5,4,low,white,3,5,,,,,,,FB,,1,0.04,0.048,SMUT
BoiseLow,6/1/2023,,,5,4,low,white,4,1,,,,,,,FB,,1,0.1,0.17,SMUT
BoiseLow,6/1/2023,,,5,4,low,white,4,2,,,,,,,FG,,5,0.18,0.36,
BoiseLow,6/1/2023,,,5,4,low,white,4,3,,,,,,,FG_FP,,5,0.15,0.45,
BoiseLow,6/1/2023,,,5,4,low,white,4,4,,,,,,,FG_FP,,4,0.12,0.37,
BoiseLow,,,,5,4,low,white,4,5,,,,,,,,,,,,
BoiseLow,5/16/2023,,,5,4,low,white,5,1,,,,,,,FP,,1,0.007,0.018,
BoiseLow,,,,5,4,low,white,5,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,5,3,,,,,,,FG,,3,0.15,0.23,
BoiseLow,,,,5,4,low,white,5,4,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,5,5,,,,,,,FG_FP,,2,0.047,0.08,
BoiseLow,,,,5,4,low,white,6,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,6,2,,,,,,,FG,,5,0.64,0.57,
BoiseLow,6/1/2023,,,5,4,low,white,6,3,,,,,,,FG,,8,0.44,0.26,
BoiseLow,6/1/2023,,,5,4,low,white,6,4,,,,,,,FG,,1,0.15,0.047,
BoiseLow,6/1/2023,,,5,4,low,white,6,5,,,,,,,FP,,1,0.013,0.023,
BoiseLow,,,,5,4,low,white,7,1,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,7,2,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,7,3,,,,,,,FG_FP_FB,,5,0.15,0.56,
BoiseLow,,,,5,4,low,white,7,4,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,7,5,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,8,1,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,8,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,8,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,8,4,,,,,,,FG_FP,,3,0.034,0.049,
BoiseLow,6/1/2023,,,5,4,low,white,8,5,,,,,,,FP,,3,0.08,0.18,
BoiseLow,,,,5,4,low,white,9,1,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,9,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,9,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,9,4,,,,,,,FG,,4,0.17,0.21,
BoiseLow,6/1/2023,,,5,4,low,white,9,5,,,,,,,FG,,1,0.07,0.12,
BoiseLow,6/1/2023,,,5,4,low,white,10,1,,,,,,,FG,,1,0.03,0.029,
BoiseLow,,,,5,4,low,white,10,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,10,3,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,10,4,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,10,5,,,,,,,FG_FP,,5,0.07,0.15,
BoiseLow,,,,5,4,low,white,11,1,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,11,2,,,,,,,FP,,1,0.06,0.1,
BoiseLow,6/1/2023,,,5,4,low,white,11,3,,,,,,,FG,,2,0.1,0.08,
BoiseLow,6/1/2023,,,5,4,low,white,11,4,,,,,,,FG,,2,0.028,0.043,
BoiseLow,,,,5,4,low,white,11,5,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,12,1,,,,,,,FG_FP,,4,0.35,0.63,
BoiseLow,6/1/2023,,,5,4,low,white,12,2,,,,,,,FG ,,5,0.51,0.54,
BoiseLow,6/1/2023,,,5,4,low,white,12,3,,,,,,,FP,,4,0.24,0.36,
BoiseLow,,,,5,4,low,white,12,4,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,12,5,,,,,,,FG_FP,,3,0.06,0.12,
BoiseLow,6/1/2023,,,5,4,low,white,13,1,,,,,,,FP,,2,0.08,0.16,
BoiseLow,6/1/2023,,,5,4,low,white,13,2,,,,,,,FG ,,2,0.19,0.34,
BoiseLow,6/1/2023,,,5,4,low,white,13,3,,,,,,,FG_FP,,8,0.35,1.03,
BoiseLow,6/1/2023,,,5,4,low,white,13,4,,,,,,,FG_FP,,5,0.32,0.61,
BoiseLow,6/1/2023,,,5,4,low,white,13,5,,,,,,,FG,,1,0.012,0.004,
BoiseLow,6/1/2023,,,5,4,low,white,14,1,,,,,,,FB,,2,0.039,0.09,
BoiseLow,,,,5,4,low,white,14,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,14,3,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,14,4,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,14,5,,,,,,,FP,,2,0.05,0.11,
BoiseLow,6/1/2023,,,5,4,low,white,15,1,,,,,,,FG_FP,,2,0.07,0.16,
BoiseLow,6/1/2023,,,5,4,low,white,15,2,,,,,,,FG_FP,,7,0.47,0.68,
BoiseLow,,,,5,4,low,white,15,3,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,15,4,,,,,,,FG,,5,0.33,0.3,
BoiseLow,6/1/2023,,,5,4,low,white,15,5,,,,,,,FG_FP,,2,0.029,0.06,
BoiseLow,6/1/2023,,,5,4,low,white,16,1,,,,,,,FP,,1,0.037,0.09,
BoiseLow,6/1/2023,,,5,4,low,white,16,2,,,,,,,FG,,3,0.12,0.22,
BoiseLow,6/1/2023,,,5,4,low,white,16,3,,,,,,,FG_FP,,3,0.06,0.14,
BoiseLow,6/1/2023,,,5,4,low,white,16,4,,,,,,,FG,,1,0.008,0.011,
BoiseLow,,,,5,4,low,white,16,5,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,17,1,,,,,,,,,,,,DUPLICATES
BoiseLow,6/1/2023,,,5,4,low,white,17,2,,,,,,,FG_FP,,3,0.08,0.18,
BoiseLow,6/1/2023,,,5,4,low,white,17,3,,,,,,,FG,,1,0.004,0.002,SMUT
BoiseLow,6/1/2023,,,5,4,low,white,17,4,,,,,,,FB,,1,0.032,0.11,
BoiseLow,6/1/2023,,,5,4,low,white,17,5,,,,,,,FP,,1,0.016,0.05,
BoiseLow,6/1/2023,,,5,4,low,white,18,1,,,,,,,FB,,1,0.041,0.041,
BoiseLow,6/1/2023,,,5,4,low,white,18,2,,,,,,,FP,,1,0.07,0.19,
BoiseLow,,,,5,4,low,white,18,3,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,18,4,,,,,,,,,,,,
BoiseLow,6/1/2023,,,5,4,low,white,18,5,,,,,,,FG,,1,0.024,0.024,
BoiseLow,,,,5,4,low,white,19,1,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,19,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,19,3,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,19,4,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,19,5,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,20,1,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,20,2,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,20,3,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,20,4,,,,,,,,,,,,
BoiseLow,,,,5,4,low,white,20,5,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,1,1,,,,,,,FP,,1,0.027,0.039,
BoiseLow,5/30/2023,,,6,1,high,black,1,2,,,,,,,FG,,1,0.06,0.07,
BoiseLow,5/30/2023,,,6,1,high,black,1,3,,,,,,,FP,,1,0.009,0.009,
BoiseLow,,,,6,1,high,black,1,4,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,1,5,,,,,,,FG_FP,,2,0.12,0.32,
BoiseLow,,,,6,1,high,black,1,6,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,1,7,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,1,8,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,1,9,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,1,10,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,2,1,,,,,,,FG_FP,,2,0.040,0.09,
BoiseLow,5/30/2023,,,6,1,high,black,2,2,,,,,,,FB,,1,0.005,0,NO SEEDS
BoiseLow,,,,6,1,high,black,2,3,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,2,4,,,,,,,FB,,1,0.019,0.034,
BoiseLow,5/30/2023,,,6,1,high,black,2,5,,,,,,,FP,,1,0.043,0.08,
BoiseLow,,,,6,1,high,black,2,6,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,2,7,,,,,,,,,,,,
BoiseLow,5/16/2023,,,6,1,high,black,2,8,,,,,,,FB,,1,0.005,0.007,
BoiseLow,,,,6,1,high,black,2,9,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,2,10,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,3,1,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,3,2,,,,,,,FG_FP,,2,0.12,0.24,
BoiseLow,5/30/2023,,,6,1,high,black,3,3,,,,,,,FG,,1,0.007,0.004,
BoiseLow,5/30/2023,,,6,1,high,black,3,4,,,,,,,FB,,1,0.019,0.031,
BoiseLow,5/30/2023,,,6,1,high,black,3,5,,,,,,,FP,,1,0.007,0.017,
BoiseLow,,,,6,1,high,black,3,6,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,3,7,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,3,8,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,3,9,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,3,10,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,4,1,,,,,,,FB,,1,0.044,0.10,
BoiseLow,5/30/2023,,,6,1,high,black,4,2,,,,,,,FB,,1,0.011,0.007,SMUT
BoiseLow,5/30/2023,,,6,1,high,black,4,3,,,,,,,FG_FP,,2,0.042,0.12,
BoiseLow,,,,6,1,high,black,4,4,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,4,5,,,,,,,,,,,,
BoiseLow,5/16/2023,,,6,1,high,black,4,6,,,,,,,FP,,1,0.004,0.002,
BoiseLow,,,,6,1,high,black,4,7,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,4,8,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,4,9,,,,,,,FG_FP,,3,0.044,0.13,NO DATE
BoiseLow,,,,6,1,high,black,4,10,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,5,1,,,,,,,FB,,1,0.005,0,"NO DATE, NO SEEDS"
BoiseLow,,,,6,1,high,black,5,2,,,,,,,FP,,1,0.032,0.032,NO DATE
BoiseLow,,,,6,1,high,black,5,3,,,,,,,,,,,,
BoiseLow,5/30/2023,,,6,1,high,black,5,4,,,,,,,FG,,3,0.10,0.06,
BoiseLow,,,,6,1,high,black,5,5,,,,,,,,,,,,DUPLICATES
BoiseLow,,,,6,1,high,black,5,6,,,,,,,FP,,1,0.017,0.025,NO DATE
BoiseLow,,,,6,1,high,black,5,7,,,,,,,FP,,1,0.009,0.008,NO DATE
BoiseLow,,,,6,1,high,black,5,8,,,,,,,FB,,1,0.014,0.014,NO DATE
BoiseLow,,,,6,1,high,black,5,9,,,,,,,FP_FB,,2,0.011,0.011,NO DATE
BoiseLow,,,,6,1,high,black,5,10,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,6,1,,,,,,,FB,,1,0.017,0.014,NO DATE
BoiseLow,,,,6,1,high,black,6,2,,,,,,,,,,,,
BoiseLow,,,,6,1,high,black,6,3,,,,,,,,,,,,DUPLICATES
BoiseLow,,,,6,1,high,black,6,4,,,,,,,,,,,,DUPLICATES
BoiseLow,,,,6,1,high,black,6,5,,,,,,,,,,,,DUPLICATES
BoiseLow,,,,6,1,high,black,6,6,,,,,,,FG,,2,0.046,0.06,NO DATE
BoiseLow,,,,6,1,high,black,6,7,,,,,,,FB,,1,0.018,0.025,NO DATE
