,,,Column,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,,,,,,,,,,,,
7/18/23,black,high,4,8,VX,D,FG,E,VX,D,VX,"D, ANTHILL",VX,"D, ANTHILL",VX,"D, ANTHILL",VX,"D, ANTHILL",VX,"D, ANTHILL",,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,black,high,4,9,VX,D,VX,D,VX,D,FG,E,H,E,VX,D,H,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,black,high,4,10,VX,D,VX,D,VX,D,VX,D,H,E,H,E,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,black,low,4,1,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,4,2,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK MISSING",VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,4,3,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,FG,E,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,H,E,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,4,4,VX,D,VX,"NEVER EMERGED, TOOTHPICK MISSING?",VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,H,E,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,4,5,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,NEVER EMERGED  ,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,4,1,VX,D,VX,"D, MISSING TOOTHPICK",VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,4,2,FG,E,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,4,3,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,4,4,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,4,5,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK BROKEN",VX,D,VX,D,FP,E,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,VX,D,VX,"D, TOOTHPICK BROKEN",VX,D,,,,,,,,,,,,
7/18/23,white,high,4,1,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,2,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,4,FP,E,VX,D,VX,D,VX,D,VX,D,H,E,H,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,5,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,H,E,H,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,6,FG,E,VX,D,VX,D,H,E,VX,D,H,E,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,7,VX,D,VX,D,VX,D,H,E,VX,D,VX,D,H,E,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,8,VX,D,FP,D,VX,D,H,E,H,D,H,E,VX,D,H,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,9,VX,D,VX,D,H,E,VX,D,H,E,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,4,10,VX,D,VX,D,H,E,VX,D,VX,D,H,E,H,D,H,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,black,low,5,1,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,5,2,FG,E,VX,D,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,H,E,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,5,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,"D, BROKEN TOOTHPICK",VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,5,4,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,black,low,5,5,VX,D,VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,5,1,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,FP,E,VX,D,VX,D,VX,D,FG,E,H,E,VX,D,VX,D,FG,E,,,,,,,,,,,,
7/18/23,white,low,5,2,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,FG,E,,,,,,,,,,,,
7/18/23,white,low,5,3,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,FG,E,VX,D,VX,D,VX,D,VX,NEVER EMERGED  ,VX,D,H,E,H,E,FG,E,H,E,,,,,,,,,,,,
7/18/23,white,low,5,4,VX,D,FP,E,H,D,FG,E,VX,D,VX,D,H,E,VX,D,VX,NEVER EMERGED  ,VX,D,VX,D,FG,E,VX,D,H,E,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,low,5,5,VX,D,VX,NEVER EMERGED  ,VX,"D, TOOTHPICK MISSING",VX,D,VX,D,FP,E,VX,D,FG,E,VX,"D, FH, TOOTHPICK BROKEN",VX,D,VX,D,VX,D,VX,D,H,E,VX,D,VX,D,,,,,,,,,,,,
7/18/23,white,high,5,1,VX,NEVER EMERGED  ,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/18/23,white,high,5,2,FG,E,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,VX,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
