"plantID","missing_plant","emergence_date","death_date","resurrection_date","pheno_regress","growth_regress_mm","herbivory_date","frostheave_date","bad_position","other"
"CH_2022_1681",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1610",NA,75,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1700",NA,75,NA,NA,-1,-11,NA,NA,NA,NA
"CH_2022_1620",NA,75,NA,NA,NA,-11,NA,NA,NA,NA
"CH_2022_1630",NA,75,NA,NA,-3,-1,NA,NA,NA,NA
"CH_2022_1640",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1650",NA,75,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1660",NA,75,115,NA,-1,-16,NA,NA,NA,NA
"CH_2022_1670",NA,75,NA,NA,NA,-5,NA,NA,164,NA
"CH_2022_1680",NA,75,NA,NA,NA,-16,NA,NA,NA,NA
"CH_2022_1690",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1602",NA,75,NA,NA,NA,-16,NA,NA,NA,NA
"CH_2022_1692",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1612",NA,75,NA,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1622",NA,75,NA,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1632",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1642",NA,75,NA,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1652",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1662",NA,75,NA,NA,-3,-25,NA,NA,NA,NA
"CH_2022_1672",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1682",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1603",NA,75,NA,NA,NA,-9,NA,NA,NA,NA
"CH_2022_1693",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1613",NA,75,164,NA,NA,-33,NA,NA,NA,NA
"CH_2022_1623",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1633",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1643",NA,75,NA,NA,-1,-21,NA,NA,NA,NA
"CH_2022_1653",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1663",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1673",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1683",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1604",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1694",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1624",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1634",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1644",NA,75,153,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1654",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1664",NA,75,NA,NA,-1,-5,NA,NA,NA,NA
"CH_2022_1674",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1684",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1605",NA,75,NA,NA,-2,-14,NA,NA,NA,NA
"CH_2022_1695",NA,75,NA,NA,-2,-7,NA,NA,NA,NA
"CH_2022_1615",NA,75,NA,NA,NA,-11,NA,NA,NA,NA
"CH_2022_1625",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1635",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1645",NA,75,105,115,NA,NA,NA,NA,NA,NA
"CH_2022_1655",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1665",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1675",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1685",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1606",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1696",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1616",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1626",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1636",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1646",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1656",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1666",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1676",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1686",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1607",NA,75,130,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1697",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1627",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1637",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1647",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1657",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1667",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1677",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1687",NA,75,NA,NA,NA,-19,NA,NA,NA,NA
"CH_2022_1608",NA,75,153,NA,-3,-5,NA,NA,NA,NA
"CH_2022_1698",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1618",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1628",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1638",NA,75,NA,NA,NA,-6,NA,NA,164,NA
"CH_2022_1648",NA,75,130,NA,NA,-9,NA,NA,164,NA
"CH_2022_1658",NA,75,153,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1668",NA,75,164,NA,-3,-32,NA,NA,NA,NA
"CH_2022_1678",NA,75,NA,NA,-1,-9,NA,NA,NA,NA
"CH_2022_1688",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1609",NA,75,153,NA,-3,-18,NA,NA,NA,NA
"CH_2022_1699",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1619",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1629",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1639",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1649",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1659",NA,75,130,NA,-1,-3,NA,NA,164,NA
"CH_2022_1669",NA,75,153,NA,NA,-15,NA,NA,164,NA
"CH_2022_1679",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1689",NA,75,NA,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1801",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1891",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1811",NA,75,130,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1821",NA,75,153,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1831",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1841",NA,75,115,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1851",NA,75,115,NA,NA,-22,NA,NA,NA,NA
"CH_2022_1861",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1881",NA,75,115,NA,NA,-21,NA,NA,NA,NA
"CH_2022_1810",NA,75,153,NA,-1,-5,NA,NA,NA,NA
"CH_2022_1900",NA,75,115,130,-2,-15,NA,NA,NA,NA
"CH_2022_1820",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1830",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1840",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1850",NA,75,NA,NA,NA,-4,153,NA,NA,NA
"CH_2022_1860",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1870",NA,75,NA,NA,-2,-13,NA,NA,NA,NA
"CH_2022_1880",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1890",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1892",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1812",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1822",NA,75,153,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1832",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1842",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1852",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1862",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1882",NA,75,130,NA,-1,-8,NA,NA,NA,NA
"CH_2022_1803",NA,75,130,NA,-1,-17,NA,NA,NA,NA
"CH_2022_1893",NA,75,164,NA,-1,-17,NA,NA,NA,NA
"CH_2022_1813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1823",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1833",NA,75,130,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1843",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1853",NA,75,130,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1863",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1873",NA,88,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1894",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1814",NA,75,NA,NA,-1,-8,NA,NA,NA,NA
"CH_2022_1824",NA,75,153,NA,-1,NA,NA,NA,NA,NA
"CH_2022_1834",NA,75,88,105,NA,NA,NA,NA,NA,NA
"CH_2022_1844",NA,75,105,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1854",NA,75,115,NA,NA,-9,NA,NA,NA,NA
"CH_2022_1864",NA,75,NA,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1805",NA,75,130,NA,-1,-15,NA,NA,NA,NA
"CH_2022_1895",NA,75,115,130,-1,-2,NA,NA,NA,NA
"CH_2022_1815",NA,75,153,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1825",NA,75,NA,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1835",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1845",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1865",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1875",NA,75,115,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1885",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1806",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1896",NA,75,153,NA,-2,-17,NA,NA,NA,NA
"CH_2022_1816",NA,75,NA,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1826",NA,75,NA,NA,NA,-3,153,NA,NA,NA
"CH_2022_1836",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1846",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1856",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1866",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1876",NA,75,NA,NA,-2,-21,NA,NA,NA,NA
"CH_2022_1886",NA,75,153,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1807",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1897",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1817",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1827",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1837",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1857",NA,75,164,NA,-1,-5,NA,NA,NA,NA
"CH_2022_1867",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1877",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1887",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1808",NA,75,130,NA,-1,-13,NA,NA,NA,NA
"CH_2022_1898",NA,75,115,NA,NA,-20,NA,NA,NA,NA
"CH_2022_1818",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1828",NA,75,105,NA,NA,-12,NA,NA,NA,NA
"CH_2022_1838",NA,75,130,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1848",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1858",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1868",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1878",NA,88,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1888",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1809",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1899",NA,75,105,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1819",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1829",NA,75,NA,NA,NA,-2,153,NA,NA,NA
"CH_2022_1839",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1849",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1859",NA,75,NA,NA,NA,-8,153,NA,NA,NA
"CH_2022_1869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1879",NA,75,NA,NA,-2,-22,153,NA,NA,NA
"CH_2022_1889",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1701",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1721",NA,75,130,NA,-1,-10,NA,NA,NA,NA
"CH_2022_1741",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1761",NA,75,NA,NA,-1,-12,NA,NA,NA,NA
"CH_2022_1781",NA,75,115,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1710",NA,75,NA,NA,NA,-4,NA,NA,NA,NA
"CH_2022_1730",NA,75,130,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1750",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1770",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1790",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1711",NA,75,130,NA,-1,-13,NA,NA,NA,NA
"CH_2022_1731",NA,75,NA,NA,NA,-15,NA,NA,NA,NA
"CH_2022_1751",NA,75,130,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1771",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1791",NA,75,130,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1712",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1732",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1752",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1772",NA,75,130,NA,-1,-8,NA,NA,NA,NA
"CH_2022_1792",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1713",NA,75,130,NA,NA,-16,NA,NA,NA,NA
"CH_2022_1733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1793",NA,75,153,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1714",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1734",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1754",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1774",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1794",NA,75,115,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1715",NA,75,115,NA,NA,-11,NA,NA,NA,NA
"CH_2022_1735",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1755",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1775",NA,75,130,NA,NA,-10,NA,NA,NA,NA
"CH_2022_1795",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1716",NA,75,130,NA,-1,NA,NA,NA,NA,NA
"CH_2022_1736",NA,75,130,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1756",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1776",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1796",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1717",NA,75,NA,NA,NA,-11,NA,NA,NA,NA
"CH_2022_1737",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1797",NA,75,130,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1718",NA,75,130,NA,NA,-16,NA,NA,NA,NA
"CH_2022_1738",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1758",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1778",NA,75,105,115,-1,NA,NA,NA,NA,NA
"CH_2022_1798",NA,75,130,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1719",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1739",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1779",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1799",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1702",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1722",NA,75,NA,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1742",NA,75,NA,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1762",NA,75,153,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1782",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1720",NA,75,115,NA,NA,-18,NA,NA,NA,NA
"CH_2022_1740",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1760",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1780",NA,75,130,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1800",NA,75,105,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1703",NA,75,153,NA,NA,-18,88,NA,NA,NA
"CH_2022_1723",NA,75,NA,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1743",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1763",NA,75,115,NA,NA,-9,NA,NA,NA,NA
"CH_2022_1783",NA,75,130,NA,-1,-3,NA,NA,NA,NA
"CH_2022_1704",NA,75,115,NA,NA,-26,NA,NA,NA,NA
"CH_2022_1724",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1744",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1764",NA,75,NA,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1784",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1705",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1725",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1745",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1765",NA,75,130,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1785",NA,75,NA,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1706",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1726",NA,75,130,NA,-1,-11,NA,NA,NA,NA
"CH_2022_1746",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1766",NA,75,130,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1786",NA,75,88,105,-1,NA,NA,NA,NA,NA
"CH_2022_1707",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1727",NA,75,NA,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1747",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1767",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1787",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1708",NA,75,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1728",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1748",NA,75,130,NA,-1,-7,NA,NA,NA,NA
"CH_2022_1768",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1788",NA,75,NA,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1709",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1729",NA,75,130,NA,NA,-1,NA,NA,NA,NA
"CH_2022_1749",NA,75,NA,NA,NA,-15,NA,NA,NA,NA
"CH_2022_1769",NA,75,153,NA,NA,-12,NA,NA,NA,NA
"CH_2022_1789",NA,75,130,NA,-1,-11,NA,NA,NA,NA
"CH_2022_1901",NA,75,153,NA,NA,-17,NA,NA,NA,NA
"CH_2022_1921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1941",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1961",NA,75,153,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1981",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1910",NA,75,NA,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1930",NA,75,130,NA,NA,-15,NA,NA,NA,NA
"CH_2022_1950",NA,75,130,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1970",NA,75,NA,NA,NA,NA,153,NA,NA,NA
"CH_2022_1990",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1911",NA,75,130,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1931",NA,75,115,NA,-1,-28,NA,NA,NA,NA
"CH_2022_1951",NA,75,153,NA,-1,-17,NA,NA,NA,NA
"CH_2022_1971",NA,75,130,NA,-1,-6,NA,NA,NA,NA
"CH_2022_1991",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1912",NA,75,130,NA,-1,-23,NA,NA,NA,NA
"CH_2022_1932",NA,75,130,NA,NA,-15,NA,NA,NA,NA
"CH_2022_1952",NA,75,115,NA,-1,-20,NA,NA,NA,NA
"CH_2022_1972",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1992",NA,75,115,NA,-1,-2,NA,NA,NA,NA
"CH_2022_1913",NA,75,105,NA,-1,-9,NA,NA,NA,NA
"CH_2022_1933",NA,75,130,NA,-1,-13,NA,NA,NA,NA
"CH_2022_1953",NA,75,153,NA,-1,-11,NA,NA,NA,NA
"CH_2022_1973",NA,75,130,NA,NA,-6,NA,NA,NA,NA
"CH_2022_1993",NA,75,NA,NA,NA,-9,164,NA,NA,NA
"CH_2022_1914",NA,75,130,NA,-1,-17,NA,NA,NA,NA
"CH_2022_1934",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1954",NA,75,130,NA,-1,-16,NA,NA,NA,NA
"CH_2022_1974",NA,75,115,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1994",NA,75,NA,NA,NA,-7,164,NA,NA,NA
"CH_2022_1915",NA,75,130,NA,-2,-16,NA,NA,NA,NA
"CH_2022_1935",NA,75,88,105,NA,NA,153,NA,NA,NA
"CH_2022_1955",NA,75,130,NA,-1,-1,NA,NA,NA,NA
"CH_2022_1975",NA,75,NA,NA,NA,-7,NA,NA,NA,NA
"CH_2022_1995",NA,75,130,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1916",NA,88,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1936",NA,75,NA,NA,NA,-1,153,NA,NA,NA
"CH_2022_1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1976",NA,75,130,NA,-1,-16,NA,NA,NA,NA
"CH_2022_1996",NA,75,130,NA,-1,-15,NA,NA,NA,NA
"CH_2022_1917",NA,75,NA,NA,NA,-8,164,NA,NA,NA
"CH_2022_1937",NA,75,130,NA,NA,-23,NA,NA,NA,NA
"CH_2022_1957",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1977",NA,75,153,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1997",NA,75,105,115,-3,NA,NA,NA,NA,NA
"CH_2022_1918",NA,75,105,115,NA,NA,NA,NA,NA,NA
"CH_2022_1938",NA,75,115,NA,-1,-22,NA,NA,NA,NA
"CH_2022_1958",NA,75,130,NA,-2,-4,NA,NA,NA,NA
"CH_2022_1978",NA,75,NA,NA,-1,-13,153,NA,NA,NA
"CH_2022_1998",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1919",NA,75,130,NA,NA,-2,NA,NA,NA,NA
"CH_2022_1939",NA,75,130,NA,-1,-23,NA,NA,NA,NA
"CH_2022_1959",NA,75,130,NA,NA,-5,NA,NA,NA,NA
"CH_2022_1979",NA,75,153,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1999",NA,75,115,NA,-1,-5,NA,NA,NA,NA
"CH_2022_1902",NA,75,105,NA,NA,-13,NA,NA,NA,NA
"CH_2022_1922",NA,75,130,NA,-1,-26,NA,NA,NA,NA
"CH_2022_1942",NA,75,NA,NA,-2,-18,164,NA,NA,NA
"CH_2022_1962",NA,75,130,NA,NA,-18,NA,NA,NA,NA
"CH_2022_1982",NA,75,130,NA,NA,-27,NA,NA,NA,NA
"CH_2022_1920",NA,75,115,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1940",NA,75,130,NA,-2,-16,NA,NA,NA,NA
"CH_2022_1960",NA,75,130,NA,NA,-3,NA,NA,NA,NA
"CH_2022_1980",NA,75,130,NA,-3,-10,NA,NA,NA,NA
"CH_2022_2000",NA,75,105,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1903",NA,75,105,NA,-1,-4,NA,NA,NA,NA
"CH_2022_1923",NA,75,NA,NA,-1,-3,164,NA,NA,NA
"CH_2022_1943",NA,75,153,NA,NA,-8,NA,NA,NA,NA
"CH_2022_1963",NA,75,88,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CH_2022_1904",NA,75,130,NA,NA,-11,NA,NA,NA,NA
