"plantID","site","year","block","plot","x","y","genotype"
"WI2022_1388","WI",2022,4,1,9,8,82
"WI2022_1389","WI",2022,4,1,9,9,29
"WI2022_1390","WI",2022,4,1,9,10,103
"WI2022_1391","WI",2022,4,1,10,1,35
"WI2022_1392","WI",2022,4,1,10,2,6
"WI2022_1393","WI",2022,4,1,10,3,7
"WI2022_1394","WI",2022,4,1,10,4,91
"WI2022_1395","WI",2022,4,1,10,5,105
"WI2022_1396","WI",2022,4,1,10,6,43
"WI2022_1397","WI",2022,4,1,10,7,44
"WI2022_1398","WI",2022,4,1,10,8,63
"WI2022_1399","WI",2022,4,1,10,9,81
"WI2022_1400","WI",2022,4,1,10,10,75
"WI2022_1401","WI",2022,4,4,1,1,93
"WI2022_1402","WI",2022,4,4,1,2,72
"WI2022_1403","WI",2022,4,4,1,3,61
"WI2022_1404","WI",2022,4,4,1,4,73
"WI2022_1405","WI",2022,4,4,1,5,12
"WI2022_1406","WI",2022,4,4,2,1,19
"WI2022_1407","WI",2022,4,4,2,2,39
"WI2022_1408","WI",2022,4,4,2,3,76
"WI2022_1409","WI",2022,4,4,2,4,14
"WI2022_1410","WI",2022,4,4,2,5,1
"WI2022_1411","WI",2022,4,4,3,1,45
"WI2022_1412","WI",2022,4,4,3,2,99
"WI2022_1413","WI",2022,4,4,3,3,21
"WI2022_1414","WI",2022,4,4,3,4,52
"WI2022_1415","WI",2022,4,4,3,5,95
"WI2022_1416","WI",2022,4,4,4,1,150
"WI2022_1417","WI",2022,4,4,4,2,77
"WI2022_1418","WI",2022,4,4,4,3,25
"WI2022_1419","WI",2022,4,4,4,4,100
"WI2022_1420","WI",2022,4,4,4,5,34
"WI2022_1421","WI",2022,4,4,5,1,16
"WI2022_1422","WI",2022,4,4,5,2,24
"WI2022_1423","WI",2022,4,4,5,3,32
"WI2022_1424","WI",2022,4,4,5,4,55
"WI2022_1425","WI",2022,4,4,5,5,57
"WI2022_1426","WI",2022,4,4,6,1,81
"WI2022_1427","WI",2022,4,4,6,2,18
"WI2022_1428","WI",2022,4,4,6,3,87
"WI2022_1429","WI",2022,4,4,6,4,2
"WI2022_1430","WI",2022,4,4,6,5,104
"WI2022_1431","WI",2022,4,4,7,1,28
"WI2022_1432","WI",2022,4,4,7,2,90
"WI2022_1433","WI",2022,4,4,7,3,31
"WI2022_1434","WI",2022,4,4,7,4,45
"WI2022_1435","WI",2022,4,4,7,5,48
"WI2022_1436","WI",2022,4,4,8,1,79
"WI2022_1437","WI",2022,4,4,8,2,74
"WI2022_1438","WI",2022,4,4,8,3,20
"WI2022_1439","WI",2022,4,4,8,4,29
"WI2022_1440","WI",2022,4,4,8,5,84
"WI2022_1441","WI",2022,4,4,9,1,19
"WI2022_1442","WI",2022,4,4,9,2,58
"WI2022_1443","WI",2022,4,4,9,3,43
"WI2022_1444","WI",2022,4,4,9,4,5
"WI2022_1445","WI",2022,4,4,9,5,66
"WI2022_1446","WI",2022,4,4,10,1,88
"WI2022_1447","WI",2022,4,4,10,2,91
"WI2022_1448","WI",2022,4,4,10,3,13
"WI2022_1449","WI",2022,4,4,10,4,66
"WI2022_1450","WI",2022,4,4,10,5,56
"WI2022_1451","WI",2022,4,4,11,1,62
"WI2022_1452","WI",2022,4,4,11,2,3
"WI2022_1453","WI",2022,4,4,11,3,83
"WI2022_1454","WI",2022,4,4,11,4,103
"WI2022_1455","WI",2022,4,4,11,5,92
"WI2022_1456","WI",2022,4,4,12,1,63
"WI2022_1457","WI",2022,4,4,12,2,7
"WI2022_1458","WI",2022,4,4,12,3,101
"WI2022_1459","WI",2022,4,4,12,4,9
"WI2022_1460","WI",2022,4,4,12,5,59
"WI2022_1461","WI",2022,4,4,13,1,65
"WI2022_1462","WI",2022,4,4,13,2,71
"WI2022_1463","WI",2022,4,4,13,3,47
"WI2022_1464","WI",2022,4,4,13,4,97
"WI2022_1465","WI",2022,4,4,13,5,89
"WI2022_1466","WI",2022,4,4,14,1,53
"WI2022_1467","WI",2022,4,4,14,2,67
"WI2022_1468","WI",2022,4,4,14,3,44
"WI2022_1469","WI",2022,4,4,14,4,49
"WI2022_1470","WI",2022,4,4,14,5,105
"WI2022_1471","WI",2022,4,4,15,1,8
"WI2022_1472","WI",2022,4,4,15,2,82
"WI2022_1473","WI",2022,4,4,15,3,68
"WI2022_1474","WI",2022,4,4,15,4,36
"WI2022_1475","WI",2022,4,4,15,5,11
"WI2022_1476","WI",2022,4,4,16,1,30
"WI2022_1477","WI",2022,4,4,16,2,96
"WI2022_1478","WI",2022,4,4,16,3,33
"WI2022_1479","WI",2022,4,4,16,4,69
"WI2022_1480","WI",2022,4,4,16,5,46
"WI2022_1481","WI",2022,4,4,17,1,6
"WI2022_1482","WI",2022,4,4,17,2,27
"WI2022_1483","WI",2022,4,4,17,3,37
"WI2022_1484","WI",2022,4,4,17,4,40
"WI2022_1485","WI",2022,4,4,17,5,2
"WI2022_1486","WI",2022,4,4,18,1,35
"WI2022_1487","WI",2022,4,4,18,2,17
"WI2022_1488","WI",2022,4,4,18,3,38
"WI2022_1489","WI",2022,4,4,18,4,51
"WI2022_1490","WI",2022,4,4,18,5,98
"WI2022_1491","WI",2022,4,4,19,1,60
"WI2022_1492","WI",2022,4,4,19,2,54
"WI2022_1493","WI",2022,4,4,19,3,86
"WI2022_1494","WI",2022,4,4,19,4,102
"WI2022_1495","WI",2022,4,4,19,5,75
"WI2022_1496","WI",2022,4,4,20,1,33
"WI2022_1497","WI",2022,4,4,20,2,70
"WI2022_1498","WI",2022,4,4,20,3,64
"WI2022_1499","WI",2022,4,4,20,4,26
"WI2022_1500","WI",2022,4,4,20,5,42
"WI2022_1501","WI",2022,4,2,1,1,59
"WI2022_1502","WI",2022,4,2,1,2,99
"WI2022_1503","WI",2022,4,2,1,3,103
"WI2022_1504","WI",2022,4,2,1,4,92
"WI2022_1505","WI",2022,4,2,1,5,34
"WI2022_1506","WI",2022,4,2,2,1,29
"WI2022_1507","WI",2022,4,2,2,2,19
"WI2022_1508","WI",2022,4,2,2,3,98
"WI2022_1509","WI",2022,4,2,2,4,74
"WI2022_1510","WI",2022,4,2,2,5,45
"WI2022_1511","WI",2022,4,2,3,1,32
"WI2022_1512","WI",2022,4,2,3,2,27
"WI2022_1513","WI",2022,4,2,3,3,1
"WI2022_1514","WI",2022,4,2,3,4,87
"WI2022_1515","WI",2022,4,2,3,5,77
"WI2022_1516","WI",2022,4,2,4,1,62
"WI2022_1517","WI",2022,4,2,4,2,21
"WI2022_1518","WI",2022,4,2,4,3,24
"WI2022_1519","WI",2022,4,2,4,4,61
"WI2022_1520","WI",2022,4,2,4,5,18
"WI2022_1521","WI",2022,4,2,5,1,58
"WI2022_1522","WI",2022,4,2,5,2,150
"WI2022_1523","WI",2022,4,2,5,3,57
"WI2022_1524","WI",2022,4,2,5,4,103
"WI2022_1525","WI",2022,4,2,5,5,86
"WI2022_1526","WI",2022,4,2,6,1,9
"WI2022_1527","WI",2022,4,2,6,2,104
"WI2022_1528","WI",2022,4,2,6,3,101
"WI2022_1529","WI",2022,4,2,6,4,93
"WI2022_1530","WI",2022,4,2,6,5,95
"WI2022_1531","WI",2022,4,2,7,1,63
"WI2022_1532","WI",2022,4,2,7,2,12
"WI2022_1533","WI",2022,4,2,7,3,54
"WI2022_1534","WI",2022,4,2,7,4,55
"WI2022_1535","WI",2022,4,2,7,5,47
"WI2022_1536","WI",2022,4,2,8,1,68
"WI2022_1537","WI",2022,4,2,8,2,7
"WI2022_1538","WI",2022,4,2,8,3,3
"WI2022_1539","WI",2022,4,2,8,4,40
"WI2022_1540","WI",2022,4,2,8,5,89
"WI2022_1541","WI",2022,4,2,9,1,7
"WI2022_1542","WI",2022,4,2,9,2,90
"WI2022_1543","WI",2022,4,2,9,3,44
"WI2022_1544","WI",2022,4,2,9,4,72
"WI2022_1545","WI",2022,4,2,9,5,71
"WI2022_1546","WI",2022,4,2,10,1,16
"WI2022_1547","WI",2022,4,2,10,2,102
"WI2022_1548","WI",2022,4,2,10,3,65
"WI2022_1549","WI",2022,4,2,10,4,60
"WI2022_1550","WI",2022,4,2,10,5,96
"WI2022_1551","WI",2022,4,2,11,1,49
"WI2022_1552","WI",2022,4,2,11,2,14
"WI2022_1553","WI",2022,4,2,11,3,26
"WI2022_1554","WI",2022,4,2,11,4,76
"WI2022_1555","WI",2022,4,2,11,5,46
"WI2022_1556","WI",2022,4,2,12,1,81
"WI2022_1557","WI",2022,4,2,12,2,38
"WI2022_1558","WI",2022,4,2,12,3,43
"WI2022_1559","WI",2022,4,2,12,4,25
"WI2022_1560","WI",2022,4,2,12,5,70
"WI2022_1561","WI",2022,4,2,13,1,105
"WI2022_1562","WI",2022,4,2,13,2,51
"WI2022_1563","WI",2022,4,2,13,3,48
"WI2022_1564","WI",2022,4,2,13,4,101
"WI2022_1565","WI",2022,4,2,13,5,52
"WI2022_1566","WI",2022,4,2,14,1,11
"WI2022_1567","WI",2022,4,2,14,2,64
"WI2022_1568","WI",2022,4,2,14,3,8
"WI2022_1569","WI",2022,4,2,14,4,20
"WI2022_1570","WI",2022,4,2,14,5,79
"WI2022_1571","WI",2022,4,2,15,1,6
"WI2022_1572","WI",2022,4,2,15,2,82
"WI2022_1573","WI",2022,4,2,15,3,30
"WI2022_1574","WI",2022,4,2,15,4,84
"WI2022_1575","WI",2022,4,2,15,5,69
"WI2022_1576","WI",2022,4,2,16,1,73
"WI2022_1577","WI",2022,4,2,16,2,88
"WI2022_1578","WI",2022,4,2,16,3,90
"WI2022_1579","WI",2022,4,2,16,4,83
"WI2022_1580","WI",2022,4,2,16,5,91
"WI2022_1581","WI",2022,4,2,17,1,28
"WI2022_1582","WI",2022,4,2,17,2,17
"WI2022_1583","WI",2022,4,2,17,3,5
"WI2022_1584","WI",2022,4,2,17,4,2
"WI2022_1585","WI",2022,4,2,17,5,56
"WI2022_1586","WI",2022,4,2,18,1,31
"WI2022_1587","WI",2022,4,2,18,2,42
"WI2022_1588","WI",2022,4,2,18,3,13
"WI2022_1589","WI",2022,4,2,18,4,53
"WI2022_1590","WI",2022,4,2,18,5,36
"WI2022_1591","WI",2022,4,2,19,1,100
"WI2022_1592","WI",2022,4,2,19,2,39
"WI2022_1593","WI",2022,4,2,19,3,97
"WI2022_1594","WI",2022,4,2,19,4,18
"WI2022_1595","WI",2022,4,2,19,5,37
"WI2022_1596","WI",2022,4,2,20,1,35
"WI2022_1597","WI",2022,4,2,20,2,67
"WI2022_1598","WI",2022,4,2,20,3,33
"WI2022_1599","WI",2022,4,2,20,4,75
"WI2022_1600","WI",2022,4,2,20,5,66
"WI2022_1601","WI",2022,5,3,1,1,76
"WI2022_1602","WI",2022,5,3,1,2,91
"WI2022_1603","WI",2022,5,3,1,3,63
"WI2022_1604","WI",2022,5,3,1,4,46
"WI2022_1605","WI",2022,5,3,1,5,103
"WI2022_1606","WI",2022,5,3,1,6,72
"WI2022_1607","WI",2022,5,3,1,7,28
"WI2022_1608","WI",2022,5,3,1,8,24
"WI2022_1609","WI",2022,5,3,1,9,86
"WI2022_1610","WI",2022,5,3,1,10,14
"WI2022_1611","WI",2022,5,3,2,1,39
"WI2022_1612","WI",2022,5,3,2,2,59
"WI2022_1613","WI",2022,5,3,2,3,18
"WI2022_1614","WI",2022,5,3,2,4,8
"WI2022_1615","WI",2022,5,3,2,5,54
"WI2022_1616","WI",2022,5,3,2,6,32
"WI2022_1617","WI",2022,5,3,2,7,36
"WI2022_1618","WI",2022,5,3,2,8,93
"WI2022_1619","WI",2022,5,3,2,9,96
"WI2022_1620","WI",2022,5,3,2,10,40
"WI2022_1621","WI",2022,5,3,3,1,75
"WI2022_1622","WI",2022,5,3,3,2,5
"WI2022_1623","WI",2022,5,3,3,3,64
"WI2022_1624","WI",2022,5,3,3,4,90
"WI2022_1625","WI",2022,5,3,3,5,101
"WI2022_1626","WI",2022,5,3,3,6,77
"WI2022_1627","WI",2022,5,3,3,7,88
"WI2022_1628","WI",2022,5,3,3,8,33
"WI2022_1629","WI",2022,5,3,3,9,56
"WI2022_1630","WI",2022,5,3,3,10,26
"WI2022_1631","WI",2022,5,3,4,1,7
"WI2022_1632","WI",2022,5,3,4,2,104
"WI2022_1633","WI",2022,5,3,4,3,25
"WI2022_1634","WI",2022,5,3,4,4,17
"WI2022_1635","WI",2022,5,3,4,5,69
"WI2022_1636","WI",2022,5,3,4,6,31
"WI2022_1637","WI",2022,5,3,4,7,27
"WI2022_1638","WI",2022,5,3,4,8,9
"WI2022_1639","WI",2022,5,3,4,9,54
"WI2022_1640","WI",2022,5,3,4,10,13
"WI2022_1641","WI",2022,5,3,5,1,98
"WI2022_1642","WI",2022,5,3,5,2,60
"WI2022_1643","WI",2022,5,3,5,3,55
"WI2022_1644","WI",2022,5,3,5,4,51
"WI2022_1645","WI",2022,5,3,5,5,102
"WI2022_1646","WI",2022,5,3,5,6,47
"WI2022_1647","WI",2022,5,3,5,7,57
"WI2022_1648","WI",2022,5,3,5,8,35
"WI2022_1649","WI",2022,5,3,5,9,92
"WI2022_1650","WI",2022,5,3,5,10,29
"WI2022_1651","WI",2022,5,3,6,1,57
"WI2022_1652","WI",2022,5,3,6,2,68
"WI2022_1653","WI",2022,5,3,6,3,37
"WI2022_1654","WI",2022,5,3,6,4,65
"WI2022_1655","WI",2022,5,3,6,5,34
"WI2022_1656","WI",2022,5,3,6,6,89
"WI2022_1657","WI",2022,5,3,6,7,52
"WI2022_1658","WI",2022,5,3,6,8,61
"WI2022_1659","WI",2022,5,3,6,9,48
"WI2022_1660","WI",2022,5,3,6,10,53
"WI2022_1661","WI",2022,5,3,7,1,38
"WI2022_1662","WI",2022,5,3,7,2,87
"WI2022_1663","WI",2022,5,3,7,3,2
"WI2022_1664","WI",2022,5,3,7,4,11
"WI2022_1665","WI",2022,5,3,7,5,44
"WI2022_1666","WI",2022,5,3,7,6,79
"WI2022_1667","WI",2022,5,3,7,7,70
"WI2022_1668","WI",2022,5,3,7,8,1
"WI2022_1669","WI",2022,5,3,7,9,55
"WI2022_1670","WI",2022,5,3,7,10,42
"WI2022_1671","WI",2022,5,3,8,1,16
"WI2022_1672","WI",2022,5,3,8,2,30
"WI2022_1673","WI",2022,5,3,8,3,19
"WI2022_1674","WI",2022,5,3,8,4,105
"WI2022_1675","WI",2022,5,3,8,5,81
"WI2022_1676","WI",2022,5,3,8,6,12
"WI2022_1677","WI",2022,5,3,8,7,97
"WI2022_1678","WI",2022,5,3,8,8,58
"WI2022_1679","WI",2022,5,3,8,9,53
"WI2022_1680","WI",2022,5,3,8,10,20
"WI2022_1681","WI",2022,5,3,9,1,61
"WI2022_1682","WI",2022,5,3,9,2,95
"WI2022_1683","WI",2022,5,3,9,3,62
"WI2022_1684","WI",2022,5,3,9,4,45
"WI2022_1685","WI",2022,5,3,9,5,66
"WI2022_1686","WI",2022,5,3,9,6,43
"WI2022_1687","WI",2022,5,3,9,7,71
"WI2022_1688","WI",2022,5,3,9,8,56
"WI2022_1689","WI",2022,5,3,9,9,52
"WI2022_1690","WI",2022,5,3,9,10,100
"WI2022_1691","WI",2022,5,3,10,1,67
"WI2022_1692","WI",2022,5,3,10,2,49
"WI2022_1693","WI",2022,5,3,10,3,84
"WI2022_1694","WI",2022,5,3,10,4,74
"WI2022_1695","WI",2022,5,3,10,5,82
"WI2022_1696","WI",2022,5,3,10,6,6
"WI2022_1697","WI",2022,5,3,10,7,83
"WI2022_1698","WI",2022,5,3,10,8,58
"WI2022_1699","WI",2022,5,3,10,9,73
"WI2022_1700","WI",2022,5,3,10,10,59
"WI2022_1701","WI",2022,5,1,1,1,54
"WI2022_1702","WI",2022,5,1,1,2,93
"WI2022_1703","WI",2022,5,1,1,3,30
"WI2022_1704","WI",2022,5,1,1,4,61
"WI2022_1705","WI",2022,5,1,1,5,68
"WI2022_1706","WI",2022,5,1,1,6,13
"WI2022_1707","WI",2022,5,1,1,7,27
"WI2022_1708","WI",2022,5,1,1,8,55
"WI2022_1709","WI",2022,5,1,1,9,17
"WI2022_1710","WI",2022,5,1,1,10,9
"WI2022_1711","WI",2022,5,1,2,1,71
"WI2022_1712","WI",2022,5,1,2,2,73
"WI2022_1713","WI",2022,5,1,2,3,65
"WI2022_1714","WI",2022,5,1,2,4,66
"WI2022_1715","WI",2022,5,1,2,5,12
"WI2022_1716","WI",2022,5,1,2,6,57
"WI2022_1717","WI",2022,5,1,2,7,33
"WI2022_1718","WI",2022,5,1,2,8,60
"WI2022_1719","WI",2022,5,1,2,9,105
"WI2022_1720","WI",2022,5,1,2,10,18
"WI2022_1721","WI",2022,5,1,3,1,82
"WI2022_1722","WI",2022,5,1,3,2,1
"WI2022_1723","WI",2022,5,1,3,3,76
"WI2022_1724","WI",2022,5,1,3,4,56
"WI2022_1725","WI",2022,5,1,3,5,45
"WI2022_1726","WI",2022,5,1,3,6,87
"WI2022_1727","WI",2022,5,1,3,7,59
"WI2022_1728","WI",2022,5,1,3,8,67
"WI2022_1729","WI",2022,5,1,3,9,84
"WI2022_1730","WI",2022,5,1,3,10,37
"WI2022_1731","WI",2022,5,1,4,1,32
"WI2022_1732","WI",2022,5,1,4,2,19
"WI2022_1733","WI",2022,5,1,4,3,61
"WI2022_1734","WI",2022,5,1,4,4,96
"WI2022_1735","WI",2022,5,1,4,5,44
"WI2022_1736","WI",2022,5,1,4,6,28
"WI2022_1737","WI",2022,5,1,4,7,58
"WI2022_1738","WI",2022,5,1,4,8,58
"WI2022_1739","WI",2022,5,1,4,9,88
"WI2022_1740","WI",2022,5,1,4,10,16
"WI2022_1741","WI",2022,5,1,5,1,69
"WI2022_1742","WI",2022,5,1,5,2,72
"WI2022_1743","WI",2022,5,1,5,3,97
"WI2022_1744","WI",2022,5,1,5,4,81
"WI2022_1745","WI",2022,5,1,5,5,83
"WI2022_1746","WI",2022,5,1,5,6,95
"WI2022_1747","WI",2022,5,1,5,7,104
"WI2022_1748","WI",2022,5,1,5,8,46
"WI2022_1749","WI",2022,5,1,5,9,35
"WI2022_1750","WI",2022,5,1,5,10,25
"WI2022_1751","WI",2022,5,1,6,1,102
"WI2022_1752","WI",2022,5,1,6,2,6
"WI2022_1753","WI",2022,5,1,6,3,53
"WI2022_1754","WI",2022,5,1,6,4,5
"WI2022_1755","WI",2022,5,1,6,5,24
"WI2022_1756","WI",2022,5,1,6,6,26
"WI2022_1757","WI",2022,5,1,6,7,52
"WI2022_1758","WI",2022,5,1,6,8,62
"WI2022_1759","WI",2022,5,1,6,9,74
"WI2022_1760","WI",2022,5,1,6,10,52
"WI2022_1761","WI",2022,5,1,7,1,42
"WI2022_1762","WI",2022,5,1,7,2,40
"WI2022_1763","WI",2022,5,1,7,3,54
"WI2022_1764","WI",2022,5,1,7,4,47
"WI2022_1765","WI",2022,5,1,7,5,29
"WI2022_1766","WI",2022,5,1,7,6,31
"WI2022_1767","WI",2022,5,1,7,7,2
"WI2022_1768","WI",2022,5,1,7,8,49
"WI2022_1769","WI",2022,5,1,7,9,11
"WI2022_1770","WI",2022,5,1,7,10,63
"WI2022_1771","WI",2022,5,1,8,1,43
"WI2022_1772","WI",2022,5,1,8,2,75
"WI2022_1773","WI",2022,5,1,8,3,55
"WI2022_1774","WI",2022,5,1,8,4,92
"WI2022_1775","WI",2022,5,1,8,5,38
"WI2022_1776","WI",2022,5,1,8,6,8
"WI2022_1777","WI",2022,5,1,8,7,57
"WI2022_1778","WI",2022,5,1,8,8,7
"WI2022_1779","WI",2022,5,1,8,9,53
"WI2022_1780","WI",2022,5,1,8,10,51
"WI2022_1781","WI",2022,5,1,9,1,77
"WI2022_1782","WI",2022,5,1,9,2,36
"WI2022_1783","WI",2022,5,1,9,3,91
"WI2022_1784","WI",2022,5,1,9,4,39
"WI2022_1785","WI",2022,5,1,9,5,34
"WI2022_1786","WI",2022,5,1,9,6,20
"WI2022_1787","WI",2022,5,1,9,7,89
"WI2022_1788","WI",2022,5,1,9,8,90
"WI2022_1789","WI",2022,5,1,9,9,100
"WI2022_1790","WI",2022,5,1,9,10,48
"WI2022_1791","WI",2022,5,1,10,1,103
"WI2022_1792","WI",2022,5,1,10,2,98
"WI2022_1793","WI",2022,5,1,10,3,79
"WI2022_1794","WI",2022,5,1,10,4,56
"WI2022_1795","WI",2022,5,1,10,5,70
"WI2022_1796","WI",2022,5,1,10,6,64
"WI2022_1797","WI",2022,5,1,10,7,59
"WI2022_1798","WI",2022,5,1,10,8,86
"WI2022_1799","WI",2022,5,1,10,9,101
"WI2022_1800","WI",2022,5,1,10,10,14
"WI2022_1801","WI",2022,5,2,1,1,69
"WI2022_1802","WI",2022,5,2,1,2,104
"WI2022_1803","WI",2022,5,2,1,3,20
"WI2022_1804","WI",2022,5,2,1,4,102
"WI2022_1805","WI",2022,5,2,1,5,39
"WI2022_1806","WI",2022,5,2,2,1,55
"WI2022_1807","WI",2022,5,2,2,2,30
"WI2022_1808","WI",2022,5,2,2,3,68
"WI2022_1809","WI",2022,5,2,2,4,2
"WI2022_1810","WI",2022,5,2,2,5,76
"WI2022_1811","WI",2022,5,2,3,1,70
"WI2022_1812","WI",2022,5,2,3,2,57
"WI2022_1813","WI",2022,5,2,3,3,48
"WI2022_1814","WI",2022,5,2,3,4,38
"WI2022_1815","WI",2022,5,2,3,5,32
"WI2022_1816","WI",2022,5,2,4,1,56
"WI2022_1817","WI",2022,5,2,4,2,84
"WI2022_1818","WI",2022,5,2,4,3,8
"WI2022_1819","WI",2022,5,2,4,4,88
"WI2022_1820","WI",2022,5,2,4,5,63
"WI2022_1821","WI",2022,5,2,5,1,1
"WI2022_1822","WI",2022,5,2,5,2,97
"WI2022_1823","WI",2022,5,2,5,3,25
"WI2022_1824","WI",2022,5,2,5,4,93
"WI2022_1825","WI",2022,5,2,5,5,19
"WI2022_1826","WI",2022,5,2,6,1,7
"WI2022_1827","WI",2022,5,2,6,2,89
"WI2022_1828","WI",2022,5,2,6,3,72
"WI2022_1829","WI",2022,5,2,6,4,6
"WI2022_1830","WI",2022,5,2,6,5,66
"WI2022_1831","WI",2022,5,2,7,1,16
"WI2022_1832","WI",2022,5,2,7,2,42
"WI2022_1833","WI",2022,5,2,7,3,37
"WI2022_1834","WI",2022,5,2,7,4,99
"WI2022_1835","WI",2022,5,2,7,5,95
"WI2022_1836","WI",2022,5,2,8,1,65
"WI2022_1837","WI",2022,5,2,8,2,54
"WI2022_1838","WI",2022,5,2,8,3,46
"WI2022_1839","WI",2022,5,2,8,4,5
"WI2022_1840","WI",2022,5,2,8,5,92
"WI2022_1841","WI",2022,5,2,9,1,59
"WI2022_1842","WI",2022,5,2,9,2,44
"WI2022_1843","WI",2022,5,2,9,3,9
"WI2022_1844","WI",2022,5,2,9,4,59
"WI2022_1845","WI",2022,5,2,9,5,14
"WI2022_1846","WI",2022,5,2,10,1,18
"WI2022_1847","WI",2022,5,2,10,2,12
"WI2022_1848","WI",2022,5,2,10,3,58
"WI2022_1849","WI",2022,5,2,10,4,83
"WI2022_1850","WI",2022,5,2,10,5,101
"WI2022_1851","WI",2022,5,2,11,1,67
"WI2022_1852","WI",2022,5,2,11,2,103
"WI2022_1853","WI",2022,5,2,11,3,29
"WI2022_1854","WI",2022,5,2,11,4,81
"WI2022_1855","WI",2022,5,2,11,5,56
"WI2022_1856","WI",2022,5,2,12,1,3
"WI2022_1857","WI",2022,5,2,12,2,35
"WI2022_1858","WI",2022,5,2,12,3,71
"WI2022_1859","WI",2022,5,2,12,4,150
"WI2022_1860","WI",2022,5,2,12,5,90
"WI2022_1861","WI",2022,5,2,13,1,47
"WI2022_1862","WI",2022,5,2,13,2,49
"WI2022_1863","WI",2022,5,2,13,3,82
"WI2022_1864","WI",2022,5,2,13,4,61
"WI2022_1865","WI",2022,5,2,13,5,37
"WI2022_1866","WI",2022,5,2,14,1,77
"WI2022_1867","WI",2022,5,2,14,2,74
"WI2022_1868","WI",2022,5,2,14,3,13
"WI2022_1869","WI",2022,5,2,14,4,60
"WI2022_1870","WI",2022,5,2,14,5,21
"WI2022_1871","WI",2022,5,2,15,1,87
"WI2022_1872","WI",2022,5,2,15,2,33
"WI2022_1873","WI",2022,5,2,15,3,73
"WI2022_1874","WI",2022,5,2,15,4,86
"WI2022_1875","WI",2022,5,2,15,5,91
"WI2022_1876","WI",2022,5,2,16,1,96
"WI2022_1877","WI",2022,5,2,16,2,62
"WI2022_1878","WI",2022,5,2,16,3,52
"WI2022_1879","WI",2022,5,2,16,4,45
"WI2022_1880","WI",2022,5,2,16,5,28
"WI2022_1881","WI",2022,5,2,17,1,40
"WI2022_1882","WI",2022,5,2,17,2,34
"WI2022_1883","WI",2022,5,2,17,3,11
"WI2022_1884","WI",2022,5,2,17,4,43
"WI2022_1885","WI",2022,5,2,17,5,53
"WI2022_1886","WI",2022,5,2,18,1,92
"WI2022_1887","WI",2022,5,2,18,2,98
"WI2022_1888","WI",2022,5,2,18,3,75
"WI2022_1889","WI",2022,5,2,18,4,24
"WI2022_1890","WI",2022,5,2,18,5,64
"WI2022_1891","WI",2022,5,2,19,1,26
"WI2022_1892","WI",2022,5,2,19,2,17
"WI2022_1893","WI",2022,5,2,19,3,62
"WI2022_1894","WI",2022,5,2,19,4,27
"WI2022_1895","WI",2022,5,2,19,5,79
"WI2022_1896","WI",2022,5,2,20,1,36
"WI2022_1897","WI",2022,5,2,20,2,105
"WI2022_1898","WI",2022,5,2,20,3,31
"WI2022_1899","WI",2022,5,2,20,4,51
"WI2022_1900","WI",2022,5,2,20,5,100
"WI2022_1901","WI",2022,5,4,1,1,29
"WI2022_1902","WI",2022,5,4,1,2,28
"WI2022_1903","WI",2022,5,4,1,3,13
"WI2022_1904","WI",2022,5,4,1,4,38
"WI2022_1905","WI",2022,5,4,1,5,34
"WI2022_1906","WI",2022,5,4,2,1,9
"WI2022_1907","WI",2022,5,4,2,2,91
"WI2022_1908","WI",2022,5,4,2,3,17
"WI2022_1909","WI",2022,5,4,2,4,39
"WI2022_1910","WI",2022,5,4,2,5,49
"WI2022_1911","WI",2022,5,4,3,1,64
"WI2022_1912","WI",2022,5,4,3,2,43
"WI2022_1913","WI",2022,5,4,3,3,103
"WI2022_1914","WI",2022,5,4,3,4,86
"WI2022_1915","WI",2022,5,4,3,5,88
"WI2022_1916","WI",2022,5,4,4,1,89
"WI2022_1917","WI",2022,5,4,4,2,66
"WI2022_1918","WI",2022,5,4,4,3,72
"WI2022_1919","WI",2022,5,4,4,4,90
"WI2022_1920","WI",2022,5,4,4,5,7
"WI2022_1921","WI",2022,5,4,5,1,48
"WI2022_1922","WI",2022,5,4,5,2,70
"WI2022_1923","WI",2022,5,4,5,3,83
"WI2022_1924","WI",2022,5,4,5,4,62
"WI2022_1925","WI",2022,5,4,5,5,8
"WI2022_1926","WI",2022,5,4,6,1,31
"WI2022_1927","WI",2022,5,4,6,2,104
"WI2022_1928","WI",2022,5,4,6,3,98
"WI2022_1929","WI",2022,5,4,6,4,24
"WI2022_1930","WI",2022,5,4,6,5,55
"WI2022_1931","WI",2022,5,4,7,1,68
"WI2022_1932","WI",2022,5,4,7,2,45
"WI2022_1933","WI",2022,5,4,7,3,26
"WI2022_1934","WI",2022,5,4,7,4,76
"WI2022_1935","WI",2022,5,4,7,5,105
"WI2022_1936","WI",2022,5,4,8,1,87
"WI2022_1937","WI",2022,5,4,8,2,35
"WI2022_1938","WI",2022,5,4,8,3,69
"WI2022_1939","WI",2022,5,4,8,4,97
"WI2022_1940","WI",2022,5,4,8,5,1
"WI2022_1941","WI",2022,5,4,9,1,75
"WI2022_1942","WI",2022,5,4,9,2,36
"WI2022_1943","WI",2022,5,4,9,3,98
"WI2022_1944","WI",2022,5,4,9,4,42
"WI2022_1945","WI",2022,5,4,9,5,24
"WI2022_1946","WI",2022,5,4,10,1,102
