"plantID","missing_plant","emergence_date","death_date","resurrection_date","pheno_regress","growth_regress_mm","herbivory_date","frostheave_date","bad_position","other"
"Boise2022_3548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3549",NA,189,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3554",NA,-21,179,NA,NA,-4,NA,NA,NA,NA
"Boise2022_3555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3556",NA,97,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3558",NA,132,143,179,NA,NA,NA,NA,NA,NA
"Boise2022_3559",NA,-21,97,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3561",NA,97,116,132,NA,NA,NA,NA,NA,NA
"Boise2022_3562",NA,97,143,158,-1,-16,NA,NA,NA,NA
"Boise2022_3563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3564",NA,97,158,179,NA,NA,NA,NA,NA,NA
"Boise2022_3565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3566",NA,97,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3567",NA,97,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3577",NA,189,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3583",NA,97,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3584",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3585",NA,97,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3586",NA,97,179,189,NA,-7,NA,NA,NA,NA
"Boise2022_3587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3589",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3590",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3591",NA,-21,97,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3594",NA,97,179,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3596",NA,97,116,158,NA,NA,NA,NA,NA,NA
"Boise2022_3597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3599",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3601",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3602",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3603",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3604",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3605",NA,157,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3606",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3608",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3609",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3610",NA,-21,96,157,NA,NA,NA,NA,NA,NA
"Boise2022_3611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3612",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3613",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3615",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3616",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3617",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3618",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3619",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3620",NA,96,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3621",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3622",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3623",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3624",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3625",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3626",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3628",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3629",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3630",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3631",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3632",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3633",NA,-21,NA,NA,-1,-4,NA,NA,NA,NA
"Boise2022_3634",NA,-21,96,116,NA,NA,NA,NA,NA,NA
"Boise2022_3635",NA,-21,96,157,NA,NA,NA,NA,NA,NA
"Boise2022_3636",NA,-21,157,NA,NA,-1,NA,NA,NA,NA
"Boise2022_3637",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3638",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3640",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3641",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3642",NA,-21,143,NA,NA,-4,NA,NA,NA,NA
"Boise2022_3643",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3644",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3646",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3647",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3648",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3649",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3650",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3651",NA,-21,157,NA,NA,-14,NA,NA,NA,NA
"Boise2022_3652",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3653",NA,-21,116,NA,NA,-16,NA,NA,NA,NA
"Boise2022_3654",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3655",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3656",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3657",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3658",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3659",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3660",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3661",NA,-21,157,NA,NA,-1,NA,NA,NA,NA
"Boise2022_3662",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3663",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3664",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3665",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3666",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3667",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3668",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3669",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3670",NA,157,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3671",NA,-21,NA,NA,NA,-4,NA,NA,NA,NA
"Boise2022_3672",NA,-21,96,143,NA,NA,NA,NA,NA,NA
"Boise2022_3673",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3674",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3675",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3676",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3677",NA,-21,96,143,NA,NA,NA,NA,NA,NA
"Boise2022_3678",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3679",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3680",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3681",NA,-21,NA,NA,NA,-2,NA,NA,NA,NA
"Boise2022_3682",NA,-21,143,157,NA,NA,NA,NA,NA,NA
"Boise2022_3683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3684",NA,-21,96,116,NA,NA,NA,NA,NA,NA
"Boise2022_3685",NA,-21,NA,NA,-2,NA,NA,NA,NA,NA
"Boise2022_3686",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3687",NA,-21,143,157,NA,-6,NA,NA,NA,NA
"Boise2022_3688",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3690",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3691",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3692",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3693",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3694",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3695",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3696",NA,-21,NA,NA,-2,-43,NA,NA,NA,NA
"Boise2022_3697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3699",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3700",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3706",NA,96,143,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3707",NA,96,116,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3710",NA,116,132,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3711",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3713",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3716",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3717",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3718",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3719",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3721",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3722",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3726",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3727",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3728",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3730",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3733",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3734",NA,96,157,NA,-2,NA,NA,NA,NA,NA
"Boise2022_3735",NA,143,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3737",NA,-21,143,157,NA,NA,NA,NA,NA,NA
"Boise2022_3738",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3740",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3741",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3743",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3747",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3748",NA,-21,116,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3749",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3750",NA,96,116,132,NA,NA,NA,NA,NA,NA
"Boise2022_3751",NA,96,NA,NA,-1,-3,NA,NA,NA,NA
"Boise2022_3752",NA,116,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3753",NA,96,NA,NA,-1,-8,NA,NA,NA,NA
"Boise2022_3754",NA,116,143,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3756",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3763",NA,96,143,157,NA,NA,NA,NA,NA,NA
"Boise2022_3764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3765",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3767",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3768",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3769",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3771",NA,-21,NA,NA,-1,-7,NA,NA,NA,NA
"Boise2022_3772",NA,-21,96,143,NA,NA,NA,NA,NA,NA
"Boise2022_3773",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3776",NA,96,NA,NA,-1,-4,NA,NA,NA,NA
"Boise2022_3777",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3778",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3779",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3781",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3782",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3783",NA,96,132,NA,NA,-3,NA,NA,NA,NA
"Boise2022_3784",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3789",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3790",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3791",NA,-21,157,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3792",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3795",NA,96,143,157,NA,-2,NA,NA,NA,NA
"Boise2022_3796",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3797",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3798",NA,-21,132,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3799",NA,96,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3800",NA,96,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3801",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3802",NA,-21,NA,NA,NA,-3,NA,NA,NA,NA
"Boise2022_3803",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3804",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3805",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3806",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3807",NA,-21,NA,NA,-6,NA,NA,NA,NA,NA
"Boise2022_3808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3811",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3812",NA,-21,NA,NA,NA,-2,NA,NA,NA,NA
"Boise2022_3813",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3815",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3816",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3817",NA,96,157,NA,NA,-1,NA,NA,NA,NA
"Boise2022_3818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3820",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3821",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3822",NA,-21,NA,NA,NA,-6,NA,NA,NA,NA
"Boise2022_3823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3825",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3826",NA,-21,96,116,NA,-1,NA,NA,NA,NA
"Boise2022_3827",NA,-21,NA,NA,-1,-4,NA,NA,NA,NA
"Boise2022_3828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3829",NA,-21,NA,NA,-5,NA,NA,NA,NA,NA
"Boise2022_3830",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3831",NA,-21,NA,NA,NA,-2,NA,NA,NA,NA
"Boise2022_3832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3834",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3835",NA,-21,NA,NA,NA,-4,NA,NA,NA,NA
"Boise2022_3836",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3837",NA,96,NA,NA,-7,-5,NA,NA,NA,NA
"Boise2022_3838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3839",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3840",NA,-21,NA,NA,-2,-3,NA,NA,NA,NA
"Boise2022_3841",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3842",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3844",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3845",NA,-21,157,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3846",NA,-21,96,116,NA,-2,NA,NA,NA,NA
"Boise2022_3847",NA,96,NA,NA,NA,-1,NA,NA,NA,NA
"Boise2022_3848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3849",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3851",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3852",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3853",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3855",NA,-21,NA,NA,-1,-2,NA,NA,NA,NA
"Boise2022_3856",NA,-21,NA,NA,NA,-19,NA,NA,NA,NA
"Boise2022_3857",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3858",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3859",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3861",NA,-21,NA,NA,NA,-8,NA,NA,NA,NA
"Boise2022_3862",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3863",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3864",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3867",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3868",NA,-21,96,116,NA,NA,NA,NA,NA,NA
"Boise2022_3869",NA,-21,157,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3870",NA,-21,NA,NA,NA,-5,NA,NA,NA,NA
"Boise2022_3871",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3872",NA,-21,NA,NA,NA,-9,NA,NA,NA,NA
"Boise2022_3873",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3875",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3876",NA,-21,NA,NA,-3,-6,NA,NA,NA,NA
"Boise2022_3877",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3878",NA,-21,NA,NA,-6,NA,NA,NA,NA,NA
"Boise2022_3879",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3880",NA,-21,NA,NA,NA,-4,NA,NA,NA,NA
"Boise2022_3881",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3882",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3883",NA,-21,157,NA,-1,-36,NA,NA,NA,NA
"Boise2022_3884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3885",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3886",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3887",NA,-21,132,143,NA,-7,NA,NA,NA,NA
"Boise2022_3888",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3889",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
"Boise2022_3890",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3891",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3892",NA,-21,157,NA,NA,-11,NA,NA,NA,NA
"Boise2022_3893",NA,-21,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3894",NA,-21,96,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3897",NA,96,NA,NA,NA,-6,NA,NA,NA,NA
"Boise2022_3898",NA,96,NA,NA,NA,-2,NA,NA,NA,NA
"Boise2022_3899",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boise2022_3900",NA,-21,NA,NA,-1,NA,NA,NA,NA,NA
