"plantID","jday","live","v","herbivory","frost_heave","harvested","notes"
"CH_2023_2472",101,"N",NA,NA,NA,"N",NA
"CH_2023_2472",116,"N",NA,NA,NA,"N",NA
"CH_2023_2472",129,"N",NA,NA,NA,"N","D"
"CH_2023_2472",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2472",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2472",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2472",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2472",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2473",101,"Y","V1",NA,NA,"N","E"
"CH_2023_2473",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2473",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2473",142,"N",NA,NA,NA,"N","D"
"CH_2023_2473",156,"N",NA,NA,NA,"N","D"
"CH_2023_2473",171,"N",NA,NA,NA,"N","D"
"CH_2023_2473",188,"N",NA,NA,NA,"N","D"
"CH_2023_2473",199,"N",NA,NA,NA,"N","D"
"CH_2023_2474",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2474",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2474",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2474",142,"N",NA,NA,NA,"N","D"
"CH_2023_2474",156,"N",NA,NA,NA,"N","D"
"CH_2023_2474",171,"N",NA,NA,NA,"N","D"
"CH_2023_2474",188,"N",NA,NA,NA,"N","D"
"CH_2023_2474",199,"N",NA,NA,NA,"N","D"
"CH_2023_2475",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2475",116,"Y","V1",NA,NA,"N","E"
"CH_2023_2475",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2475",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2475",156,"Y","V3+",NA,NA,"N","E"
"CH_2023_2475",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2475",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2475",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2476",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2476",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2476",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2476",142,"N",NA,NA,NA,"N","D"
"CH_2023_2476",156,"N",NA,NA,NA,"N","D"
"CH_2023_2476",171,"N",NA,NA,NA,"N","D"
"CH_2023_2476",188,"N",NA,NA,NA,"N","D"
"CH_2023_2476",199,"N",NA,NA,NA,"N","D"
"CH_2023_2477",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2477",116,"Y","V2",NA,NA,"N","E"
"CH_2023_2477",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2477",142,"N",NA,NA,NA,"N","D"
"CH_2023_2477",156,"N",NA,NA,NA,"N","D"
"CH_2023_2477",171,"N",NA,NA,NA,"N","D"
"CH_2023_2477",188,"N",NA,NA,NA,"N","D"
"CH_2023_2477",199,"N",NA,NA,NA,"N","D"
"CH_2023_2478",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2478",116,"Y","V0",NA,NA,"N","E"
"CH_2023_2478",129,"Y","V3",NA,NA,"N","E"
"CH_2023_2478",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2478",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2478",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2478",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2478",199,NA,NA,NA,NA,"Y","E"
"CH_2023_2479",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2479",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2479",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2479",142,"N",NA,NA,NA,"N","D"
"CH_2023_2479",156,"N",NA,NA,NA,"N","D"
"CH_2023_2479",171,"N",NA,NA,NA,"N","D"
"CH_2023_2479",188,"N",NA,NA,NA,"N","D"
"CH_2023_2479",199,"N",NA,NA,NA,"N","D"
"CH_2023_248",100,"Y","V3+",NA,NA,"N","D"
"CH_2023_248",114,"N",NA,NA,NA,"N","D"
"CH_2023_248",129,"Y","V3+",NA,NA,"N","D"
"CH_2023_248",142,"N",NA,NA,NA,"N","D"
"CH_2023_248",156,"N",NA,NA,NA,"N","D"
"CH_2023_248",171,"N",NA,NA,NA,"N","D"
"CH_2023_248",187,"N",NA,NA,NA,"N","D"
"CH_2023_248",199,"N",NA,NA,NA,"N","D"
"CH_2023_2480",101,"Y","V3+",NA,NA,"N","D"
"CH_2023_2480",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2480",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2480",142,"N",NA,NA,NA,"N","D"
"CH_2023_2480",156,"N",NA,NA,NA,"N","D"
"CH_2023_2480",171,"N",NA,NA,NA,"N","D"
"CH_2023_2480",188,"N",NA,NA,NA,"N","D"
"CH_2023_2480",199,"N",NA,NA,NA,"N","D"
"CH_2023_2481",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2481",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2481",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2481",142,"N",NA,NA,NA,"N","D"
"CH_2023_2481",156,"N",NA,NA,NA,"N","D"
"CH_2023_2481",171,"N",NA,NA,NA,"N","D"
"CH_2023_2481",188,"N",NA,NA,NA,"N","D"
"CH_2023_2481",199,"N",NA,NA,NA,"N","D"
"CH_2023_2482",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2482",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2482",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2482",142,"N",NA,NA,NA,"N","D"
"CH_2023_2482",156,"N",NA,NA,NA,"N","D"
"CH_2023_2482",171,"N",NA,NA,NA,"N","D"
"CH_2023_2482",188,"N",NA,NA,NA,"N","D"
"CH_2023_2482",199,"N",NA,NA,NA,"N","D"
"CH_2023_2483",101,"Y","V3+",NA,NA,"N","E"
"CH_2023_2483",116,"Y","V3",NA,NA,"N","E"
"CH_2023_2483",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2483",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2483",156,"Y","BS",NA,NA,"N","E"
"CH_2023_2483",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2483",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2483",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2484",101,"Y","V1",NA,NA,"N","D, FH"
"CH_2023_2484",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2484",129,"Y","V0",NA,NA,"N","D"
"CH_2023_2484",142,"N",NA,NA,NA,"N","D"
"CH_2023_2484",156,"N",NA,NA,NA,"N","D"
"CH_2023_2484",171,"N",NA,NA,NA,"N","D"
"CH_2023_2484",188,"N",NA,NA,NA,"N","D"
"CH_2023_2484",199,"N",NA,NA,NA,"N","D"
"CH_2023_2485",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2485",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2485",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2485",142,"N",NA,NA,NA,"N","D"
"CH_2023_2485",156,"N",NA,NA,NA,"N","D"
"CH_2023_2485",171,"N",NA,NA,NA,"N","D"
"CH_2023_2485",188,"N",NA,NA,NA,"N","D"
"CH_2023_2485",199,"N",NA,NA,NA,"N","D"
"CH_2023_2486",101,"N",NA,NA,NA,"N","D"
"CH_2023_2486",116,"N",NA,NA,NA,"N","D"
"CH_2023_2486",129,"N",NA,NA,NA,"N","D"
"CH_2023_2486",142,"N",NA,NA,NA,"N","D"
"CH_2023_2486",156,"N",NA,NA,NA,"N","D"
"CH_2023_2486",171,"N",NA,NA,NA,"N","D"
"CH_2023_2486",188,"N",NA,NA,NA,"N","D"
"CH_2023_2486",199,"N",NA,NA,NA,"N","D"
"CH_2023_2487",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2487",116,"N",NA,NA,NA,"N","D"
"CH_2023_2487",129,"N",NA,NA,NA,"N","D"
"CH_2023_2487",142,"N",NA,NA,NA,"N","D"
"CH_2023_2487",156,"N",NA,NA,NA,"N","D"
"CH_2023_2487",171,"N",NA,NA,NA,"N","D"
"CH_2023_2487",188,"N",NA,NA,NA,"N","D"
"CH_2023_2487",199,"N",NA,NA,NA,"N","D"
"CH_2023_2488",101,"Y","V1",NA,NA,"N","D, FH"
"CH_2023_2488",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2488",129,"N",NA,NA,NA,"N","D"
"CH_2023_2488",142,"N",NA,NA,NA,"N","D"
"CH_2023_2488",156,"N",NA,NA,NA,"N","D"
"CH_2023_2488",171,"N",NA,NA,NA,"N","D"
"CH_2023_2488",188,"N",NA,NA,NA,"N","D"
"CH_2023_2488",199,"N",NA,NA,NA,"N","D"
"CH_2023_2489",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2489",116,"Y","V2",NA,NA,"N","E"
"CH_2023_2489",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2489",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2489",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2489",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2489",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2489",199,"Y","FG",NA,NA,"N","E"
"CH_2023_249",100,"N",NA,NA,NA,"N",NA
"CH_2023_249",114,"N",NA,NA,NA,"N",NA
"CH_2023_249",129,"N",NA,NA,NA,"N",NA
"CH_2023_249",142,"N",NA,NA,NA,"N","D"
"CH_2023_249",156,"N",NA,NA,NA,"N","D"
"CH_2023_249",171,"N",NA,NA,NA,"N","D"
"CH_2023_249",187,"N",NA,NA,NA,"N","D"
"CH_2023_249",199,"N",NA,NA,NA,"N","D"
"CH_2023_2490",101,"Y","V2",NA,NA,"N","E, FH"
"CH_2023_2490",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2490",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2490",142,"N",NA,NA,NA,"N","D"
"CH_2023_2490",156,"N",NA,NA,NA,"N","D"
"CH_2023_2490",171,"N",NA,NA,NA,"N","D"
"CH_2023_2490",188,"N",NA,NA,NA,"N","D"
"CH_2023_2490",199,"N",NA,NA,NA,"N","D"
"CH_2023_2491",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2491",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2491",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2491",142,"N",NA,NA,NA,"N","D"
"CH_2023_2491",156,"N",NA,NA,NA,"N","D"
"CH_2023_2491",171,"N",NA,NA,NA,"N","D"
"CH_2023_2491",188,"N",NA,NA,NA,"N","D"
"CH_2023_2491",199,"N",NA,NA,NA,"N","D"
"CH_2023_2492",101,"N",NA,NA,NA,"N","D"
"CH_2023_2492",116,"N",NA,NA,NA,"N","D"
"CH_2023_2492",129,"N",NA,NA,NA,"N","D"
"CH_2023_2492",142,"N",NA,NA,NA,"N","D"
"CH_2023_2492",156,"N",NA,NA,NA,"N","D"
"CH_2023_2492",171,"N",NA,NA,NA,"N","D"
"CH_2023_2492",188,"N",NA,NA,NA,"N","D"
"CH_2023_2492",199,"N",NA,NA,NA,"N","D"
"CH_2023_2493",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2493",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2493",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2493",142,"N",NA,NA,NA,"N","D"
"CH_2023_2493",156,"N",NA,NA,NA,"N","D"
"CH_2023_2493",171,"N",NA,NA,NA,"N","D"
"CH_2023_2493",188,"N",NA,NA,NA,"N","D"
"CH_2023_2493",199,"N",NA,NA,NA,"N","D"
"CH_2023_2494",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2494",116,"N",NA,NA,NA,"N","D"
"CH_2023_2494",129,"Y","V0",NA,NA,"N","D"
"CH_2023_2494",142,"N",NA,NA,NA,"N","D"
"CH_2023_2494",156,"N",NA,NA,NA,"N","D"
"CH_2023_2494",171,"N",NA,NA,NA,"N","D"
"CH_2023_2494",188,"N",NA,NA,NA,"N","D"
"CH_2023_2494",199,"N",NA,NA,NA,"N","D"
"CH_2023_2495",101,"Y","V3+",NA,NA,"N","D, FH"
"CH_2023_2495",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2495",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2495",142,"N",NA,NA,NA,"N","D"
"CH_2023_2495",156,"N",NA,NA,NA,"N","D"
"CH_2023_2495",171,"N",NA,NA,NA,"N","D"
"CH_2023_2495",188,"N",NA,NA,NA,"N","D"
"CH_2023_2495",199,"N",NA,NA,NA,"N","D"
"CH_2023_2496",101,"Y","V1",NA,NA,"N","E"
"CH_2023_2496",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2496",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2496",142,"N",NA,NA,NA,"N","D"
"CH_2023_2496",156,"N",NA,NA,NA,"N","D"
"CH_2023_2496",171,"N",NA,NA,NA,"N","D"
"CH_2023_2496",188,"N",NA,NA,NA,"N","D"
"CH_2023_2496",199,"N",NA,NA,NA,"N","D"
"CH_2023_2497",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2497",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2497",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2497",142,"N",NA,NA,NA,"N","D"
"CH_2023_2497",156,"N",NA,NA,NA,"N","D"
"CH_2023_2497",171,"N",NA,NA,NA,"N","D"
"CH_2023_2497",188,"N",NA,NA,NA,"N","D"
"CH_2023_2497",199,"N",NA,NA,NA,"N","D"
"CH_2023_2498",101,"N",NA,NA,NA,"N","D"
"CH_2023_2498",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2498",129,"N",NA,NA,NA,"N","D"
"CH_2023_2498",142,"N",NA,NA,NA,"N","D"
"CH_2023_2498",156,"N",NA,NA,NA,"N","D"
"CH_2023_2498",171,"N",NA,NA,NA,"N","D"
"CH_2023_2498",188,"N",NA,NA,NA,"N","D"
"CH_2023_2498",199,"N",NA,NA,NA,"N","D"
"CH_2023_2499",101,"Y","V3",NA,NA,"N","D"
"CH_2023_2499",116,"N",NA,NA,NA,"N","D"
"CH_2023_2499",129,"N",NA,NA,NA,"N","D"
"CH_2023_2499",142,"N",NA,NA,NA,"N","D"
"CH_2023_2499",156,"N",NA,NA,NA,"N","D"
"CH_2023_2499",171,"N",NA,NA,NA,"N","D"
"CH_2023_2499",188,"N",NA,NA,NA,"N","D"
"CH_2023_2499",199,"N",NA,NA,NA,"N","D"
"CH_2023_25",100,"N",NA,NA,NA,"N","D"
"CH_2023_25",114,"Y","V2",NA,NA,"N","D"
"CH_2023_25",129,"N",NA,NA,NA,"N","D"
"CH_2023_25",142,"N",NA,NA,NA,"N","D"
"CH_2023_25",156,"N",NA,NA,NA,"N","D"
"CH_2023_25",171,"N",NA,NA,NA,"N","D"
"CH_2023_25",187,"N",NA,NA,NA,"N","D"
"CH_2023_25",199,"N",NA,NA,NA,"N","D"
"CH_2023_250",100,"Y","V2",NA,NA,"N","D"
"CH_2023_250",114,"Y","V2",NA,NA,"N","E"
"CH_2023_250",129,"Y","V2",NA,NA,"N","D"
"CH_2023_250",142,"N",NA,NA,NA,"N","D"
"CH_2023_250",156,"N",NA,NA,NA,"N","D"
"CH_2023_250",171,"N",NA,NA,NA,"N","D"
"CH_2023_250",187,"N",NA,NA,NA,"N","D"
"CH_2023_250",199,"N",NA,NA,NA,"N","D"
"CH_2023_2500",101,"Y","V3",NA,NA,"N","D"
"CH_2023_2500",116,"N",NA,NA,NA,"N","D"
"CH_2023_2500",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2500",142,"N",NA,NA,NA,"N","D"
"CH_2023_2500",156,"N",NA,NA,NA,"N","D"
"CH_2023_2500",171,"N",NA,NA,NA,"N","D"
"CH_2023_2500",188,"N",NA,NA,NA,"N","D"
"CH_2023_2500",199,"N",NA,NA,NA,"N","D"
"CH_2023_2501",101,"Y","V3",NA,NA,"N","D"
"CH_2023_2501",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2501",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2501",142,"N",NA,NA,NA,"N","D"
"CH_2023_2501",156,"N",NA,NA,NA,"N","D"
"CH_2023_2501",171,"N",NA,NA,NA,"N","D"
"CH_2023_2501",188,"N",NA,NA,NA,"N","D"
"CH_2023_2501",199,"N",NA,NA,NA,"N","D"
"CH_2023_2502",101,"Y","V3+",NA,NA,"N","D"
"CH_2023_2502",116,"Y","V3",NA,NA,"N","D"
"CH_2023_2502",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2502",142,"N",NA,NA,NA,"N","D"
"CH_2023_2502",156,"N",NA,NA,NA,"N","D"
"CH_2023_2502",171,"N",NA,NA,NA,"N","D"
"CH_2023_2502",188,"N",NA,NA,NA,"N","D"
"CH_2023_2502",199,"N",NA,NA,NA,"N","D"
"CH_2023_2503",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2503",116,"N",NA,NA,NA,"N","D"
"CH_2023_2503",129,"Y","V0",NA,NA,"N","D"
"CH_2023_2503",142,"N",NA,NA,NA,"N","D"
"CH_2023_2503",156,"N",NA,NA,NA,"N","D"
"CH_2023_2503",171,"N",NA,NA,NA,"N","D"
"CH_2023_2503",188,"N",NA,NA,NA,"N","D"
"CH_2023_2503",199,"N",NA,NA,NA,"N","D"
"CH_2023_2504",101,"N",NA,NA,NA,"N","D"
"CH_2023_2504",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2504",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2504",142,"N",NA,NA,NA,"N","D"
"CH_2023_2504",156,"N",NA,NA,NA,"N","D"
"CH_2023_2504",171,"N",NA,NA,NA,"N","D"
"CH_2023_2504",188,"N",NA,NA,NA,"N","D"
"CH_2023_2504",199,"N",NA,NA,NA,"N","D"
"CH_2023_2505",101,"N",NA,NA,NA,"N",NA
"CH_2023_2505",116,"N",NA,NA,NA,"N",NA
"CH_2023_2505",129,"N",NA,NA,NA,"N",NA
"CH_2023_2505",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2505",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2505",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2505",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2505",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2506",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2506",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2506",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2506",142,"N",NA,NA,NA,"N","D"
"CH_2023_2506",156,"N",NA,NA,NA,"N","D"
"CH_2023_2506",171,"N",NA,NA,NA,"N","D"
"CH_2023_2506",188,"N",NA,NA,NA,"N","D"
"CH_2023_2506",199,"N",NA,NA,NA,"N","D"
"CH_2023_2507",101,"Y","V3+",NA,NA,"N","E"
"CH_2023_2507",116,"Y","V3",NA,NA,"N","E"
"CH_2023_2507",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2507",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2507",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2507",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2507",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2507",199,"Y","FP",NA,NA,"N","E"
"CH_2023_2508",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2508",116,"N",NA,NA,NA,"N",NA
"CH_2023_2508",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2508",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2508",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2508",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2508",188,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2508",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2509",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2509",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2509",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2509",142,"N",NA,NA,NA,"N","D"
"CH_2023_2509",156,"N",NA,NA,NA,"N","D"
"CH_2023_2509",171,"N",NA,NA,NA,"N","D"
"CH_2023_2509",188,"N",NA,NA,NA,"N","D"
"CH_2023_2509",199,"N",NA,NA,NA,"N","D"
"CH_2023_251",100,"Y","V3",NA,NA,"N","E"
"CH_2023_251",114,"N",NA,NA,NA,"N","D"
"CH_2023_251",129,"N",NA,NA,NA,"N","D"
"CH_2023_251",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_251",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_251",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_251",187,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_251",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2510",101,"Y","V3+",NA,NA,"N","E"
"CH_2023_2510",116,"Y","V3",NA,NA,"N","E"
"CH_2023_2510",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2510",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2510",156,"Y","BS",NA,NA,"N","E"
"CH_2023_2510",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2510",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2510",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2511",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2511",116,"N",NA,NA,NA,"N","D"
"CH_2023_2511",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2511",142,"N",NA,NA,NA,"N","D"
"CH_2023_2511",156,"N",NA,NA,NA,"N","D"
"CH_2023_2511",171,"N",NA,NA,NA,"N","D"
"CH_2023_2511",188,"N",NA,NA,NA,"N","D, TOOTHPICK BROKEN"
"CH_2023_2511",199,"N",NA,NA,NA,"N","D, TOOTHPICK BROKEN"
"CH_2023_2512",101,"Y","V2",NA,NA,"N","E"
"CH_2023_2512",116,"N",NA,NA,NA,"N","D"
"CH_2023_2512",129,"N",NA,NA,NA,"N","D"
"CH_2023_2512",142,"N",NA,NA,NA,"N","D"
"CH_2023_2512",156,"N",NA,NA,NA,"N","D"
"CH_2023_2512",171,"N",NA,NA,NA,"N","D"
"CH_2023_2512",188,"N",NA,NA,NA,"N","D, TOOTHPICK BROKEN"
"CH_2023_2512",199,"N",NA,NA,NA,"N","D, TOOTHPICK BROKEN"
"CH_2023_2513",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2513",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2513",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2513",142,"N",NA,NA,NA,"N","D"
"CH_2023_2513",156,"N",NA,NA,NA,"N","D"
"CH_2023_2513",171,"N",NA,NA,NA,"N","D"
"CH_2023_2513",188,"N",NA,NA,NA,"N","D"
"CH_2023_2513",199,"N",NA,NA,NA,"N","D"
"CH_2023_2514",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2514",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2514",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2514",142,"N",NA,NA,NA,"N","D"
"CH_2023_2514",156,"N",NA,NA,NA,"N","D"
"CH_2023_2514",171,"N",NA,NA,NA,"N","D"
"CH_2023_2514",188,"N",NA,NA,NA,"N","D"
"CH_2023_2514",199,"N",NA,NA,NA,"N","D"
"CH_2023_2515",101,"Y","V1",NA,NA,"N","D"
"CH_2023_2515",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2515",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2515",142,"N",NA,NA,NA,"N","D"
"CH_2023_2515",156,"N",NA,NA,NA,"N","D"
"CH_2023_2515",171,"N",NA,NA,NA,"N","D"
"CH_2023_2515",188,"N",NA,NA,NA,"N","D"
"CH_2023_2515",199,"N",NA,NA,NA,"N","D"
"CH_2023_2516",101,"N",NA,NA,NA,"N","D"
"CH_2023_2516",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2516",129,"N",NA,NA,NA,"N","D"
"CH_2023_2516",142,"N",NA,NA,NA,"N","D"
"CH_2023_2516",156,"N",NA,NA,NA,"N","D"
"CH_2023_2516",171,"N",NA,NA,NA,"N","D"
"CH_2023_2516",188,"N",NA,NA,NA,"N","D"
"CH_2023_2516",199,"N",NA,NA,NA,"N","D"
"CH_2023_2517",101,"Y","V2",NA,NA,"N","D"
"CH_2023_2517",116,"Y","V0",NA,NA,"N","E"
"CH_2023_2517",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2517",142,"N",NA,NA,NA,"N","D"
"CH_2023_2517",156,"N",NA,NA,NA,"N","D"
"CH_2023_2517",171,"N",NA,NA,NA,"N","D"
"CH_2023_2517",188,"N",NA,NA,NA,"N","D"
"CH_2023_2517",199,"N",NA,NA,NA,"N","D"
"CH_2023_2518",101,"Y","V3",NA,NA,"N","E"
"CH_2023_2518",116,"Y","V2",NA,NA,"N","E"
"CH_2023_2518",129,"Y","V3+",NA,NA,"N","E"
"CH_2023_2518",142,"Y","V3+",NA,NA,"N","E"
"CH_2023_2518",156,"Y","FG",NA,NA,"N","E"
"CH_2023_2518",171,"Y","FG",NA,NA,"N","E"
"CH_2023_2518",188,"Y","FG",NA,NA,"N","E"
"CH_2023_2518",199,"Y","FG",NA,NA,"N","E"
"CH_2023_2519",101,"Y","V1",NA,NA,"N","D, FH"
"CH_2023_2519",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2519",129,"Y","V1",NA,NA,"N","D"
"CH_2023_2519",142,"N",NA,NA,NA,"N","D"
"CH_2023_2519",156,"N",NA,NA,NA,"N","D"
"CH_2023_2519",171,"N",NA,NA,NA,"N","D"
"CH_2023_2519",188,"N",NA,NA,NA,"N","D"
"CH_2023_2519",199,"N",NA,NA,NA,"N","D"
"CH_2023_252",100,"N",NA,NA,NA,"N","D"
"CH_2023_252",114,"N",NA,NA,NA,"N","D, FH"
"CH_2023_252",129,"N",NA,NA,NA,"N","D"
"CH_2023_252",142,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_252",156,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_252",171,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_252",187,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_252",199,"N",NA,NA,NA,"N","NEVER EMERGED"
"CH_2023_2520",101,"Y","V3+",NA,NA,"N","D"
"CH_2023_2520",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2520",129,"Y","V2",NA,NA,"N","D"
"CH_2023_2520",142,"N",NA,NA,NA,"N","D"
"CH_2023_2520",156,"N",NA,NA,NA,"N","D"
"CH_2023_2520",171,"N",NA,NA,NA,"N","D"
"CH_2023_2520",188,"N",NA,NA,NA,"N","D"
"CH_2023_2520",199,"N",NA,NA,NA,"N","D"
"CH_2023_2521",101,"N",NA,NA,NA,"N","D"
"CH_2023_2521",116,"N",NA,NA,NA,"N","D"
"CH_2023_2521",129,"Y","V0",NA,NA,"N","D"
"CH_2023_2521",142,"N",NA,NA,NA,"N","D"
"CH_2023_2521",156,"N",NA,NA,NA,"N","D"
"CH_2023_2521",171,"N",NA,NA,NA,"N","D"
"CH_2023_2521",188,"N",NA,NA,NA,"N","D"
"CH_2023_2521",199,"N",NA,NA,NA,"N","D"
"CH_2023_2522",101,"Y","V3",NA,NA,"N","D, FH"
"CH_2023_2522",116,"Y","V2",NA,NA,"N","D"
"CH_2023_2522",129,"Y","V2",NA,NA,"N","D"
