"plantID","site","year","block","plot","x","y","genotype","growout","density","gravel"
"CH_2022_1346","CH",2022,4,2,6,3,53,2020,"low","black"
"CH_2022_1366","CH",2022,4,2,6,4,66,2020,"low","black"
"CH_2022_1386","CH",2022,4,2,6,5,60,2020,"low","black"
"CH_2022_1307","CH",2022,4,2,7,1,45,2020,"low","black"
"CH_2022_1327","CH",2022,4,2,7,2,11,2020,"low","black"
"CH_2022_1347","CH",2022,4,2,7,3,91,2020,"low","black"
"CH_2022_1367","CH",2022,4,2,7,4,52,2020,"low","black"
"CH_2022_1387","CH",2022,4,2,7,5,100,2020,"low","black"
"CH_2022_1308","CH",2022,4,2,8,1,39,2020,"low","black"
"CH_2022_1328","CH",2022,4,2,8,2,82,2020,"low","black"
"CH_2022_1348","CH",2022,4,2,8,3,101,2020,"low","black"
"CH_2022_1368","CH",2022,4,2,8,4,25,2020,"low","black"
"CH_2022_1388","CH",2022,4,2,8,5,6,2020,"low","black"
"CH_2022_1309","CH",2022,4,2,9,1,2,2020,"low","black"
"CH_2022_1329","CH",2022,4,2,9,2,57,2020,"low","black"
"CH_2022_1349","CH",2022,4,2,9,3,104,2020,"low","black"
"CH_2022_1369","CH",2022,4,2,9,4,42,2020,"low","black"
"CH_2022_1389","CH",2022,4,2,9,5,59,2020,"low","black"
"CH_2022_1501","CH",2022,4,4,1,1,97,2020,"low","white"
"CH_2022_1521","CH",2022,4,4,1,2,33,2020,"low","white"
"CH_2022_1541","CH",2022,4,4,1,3,54,2020,"low","white"
"CH_2022_1561","CH",2022,4,4,1,4,77,2020,"low","white"
"CH_2022_1581","CH",2022,4,4,1,5,36,2020,"low","white"
"CH_2022_1510","CH",2022,4,4,10,1,63,2020,"low","white"
"CH_2022_1530","CH",2022,4,4,10,2,34,2020,"low","white"
"CH_2022_1550","CH",2022,4,4,10,3,24,2020,"low","white"
"CH_2022_1570","CH",2022,4,4,10,4,61,2020,"low","white"
"CH_2022_1590","CH",2022,4,4,10,5,95,2020,"low","white"
"CH_2022_1511","CH",2022,4,4,11,1,47,2020,"low","white"
"CH_2022_1531","CH",2022,4,4,11,2,66,2020,"low","white"
"CH_2022_1551","CH",2022,4,4,11,3,32,2020,"low","white"
"CH_2022_1571","CH",2022,4,4,11,4,33,2020,"low","white"
"CH_2022_1591","CH",2022,4,4,11,5,74,2020,"low","white"
"CH_2022_1512","CH",2022,4,4,12,1,32,2020,"low","white"
"CH_2022_1532","CH",2022,4,4,12,2,73,2020,"low","white"
"CH_2022_1552","CH",2022,4,4,12,3,8,2020,"low","white"
"CH_2022_1572","CH",2022,4,4,12,4,86,2020,"low","white"
"CH_2022_1592","CH",2022,4,4,12,5,43,2020,"low","white"
"CH_2022_1513","CH",2022,4,4,13,1,9,2020,"low","white"
"CH_2022_1533","CH",2022,4,4,13,2,87,2021,"low","white"
"CH_2022_1553","CH",2022,4,4,13,3,84,2021,"low","white"
"CH_2022_1573","CH",2022,4,4,13,4,69,2020,"low","white"
"CH_2022_1593","CH",2022,4,4,13,5,105,2021,"low","white"
"CH_2022_1514","CH",2022,4,4,14,1,17,2020,"low","white"
"CH_2022_1534","CH",2022,4,4,14,2,46,2020,"low","white"
"CH_2022_1554","CH",2022,4,4,14,3,45,2020,"low","white"
"CH_2022_1574","CH",2022,4,4,14,4,39,2020,"low","white"
"CH_2022_1594","CH",2022,4,4,14,5,81,2020,"low","white"
"CH_2022_1515","CH",2022,4,4,15,1,19,2020,"low","white"
"CH_2022_1535","CH",2022,4,4,15,2,35,2020,"low","white"
"CH_2022_1555","CH",2022,4,4,15,3,75,2020,"low","white"
"CH_2022_1575","CH",2022,4,4,15,4,102,2020,"low","white"
"CH_2022_1595","CH",2022,4,4,15,5,62,2020,"low","white"
"CH_2022_1516","CH",2022,4,4,16,1,92,2020,"low","white"
"CH_2022_1536","CH",2022,4,4,16,2,12,2020,"low","white"
"CH_2022_1556","CH",2022,4,4,16,3,42,2021,"low","white"
"CH_2022_1576","CH",2022,4,4,16,4,104,2020,"low","white"
"CH_2022_1596","CH",2022,4,4,16,5,7,2020,"low","white"
"CH_2022_1517","CH",2022,4,4,17,1,29,2020,"low","white"
"CH_2022_1537","CH",2022,4,4,17,2,38,2021,"low","white"
"CH_2022_1557","CH",2022,4,4,17,3,28,2020,"low","white"
"CH_2022_1577","CH",2022,4,4,17,4,60,2020,"low","white"
"CH_2022_1597","CH",2022,4,4,17,5,11,2020,"low","white"
"CH_2022_1518","CH",2022,4,4,18,1,103,2020,"low","white"
"CH_2022_1538","CH",2022,4,4,18,2,1,2020,"low","white"
"CH_2022_1558","CH",2022,4,4,18,3,71,2020,"low","white"
"CH_2022_1578","CH",2022,4,4,18,4,89,2020,"low","white"
"CH_2022_1598","CH",2022,4,4,18,5,64,2020,"low","white"
"CH_2022_1519","CH",2022,4,4,19,1,45,2020,"low","white"
"CH_2022_1539","CH",2022,4,4,19,2,95,2020,"low","white"
"CH_2022_1559","CH",2022,4,4,19,3,38,2021,"low","white"
"CH_2022_1579","CH",2022,4,4,19,4,72,2020,"low","white"
"CH_2022_1599","CH",2022,4,4,19,5,88,2021,"low","white"
"CH_2022_1502","CH",2022,4,4,2,1,26,2020,"low","white"
"CH_2022_1522","CH",2022,4,4,2,2,14,2020,"low","white"
"CH_2022_1542","CH",2022,4,4,2,3,98,2020,"low","white"
"CH_2022_1562","CH",2022,4,4,2,4,65,2020,"low","white"
"CH_2022_1582","CH",2022,4,4,2,5,57,2020,"low","white"
"CH_2022_1520","CH",2022,4,4,20,1,91,2020,"low","white"
"CH_2022_1540","CH",2022,4,4,20,2,51,2020,"low","white"
"CH_2022_1560","CH",2022,4,4,20,3,31,2020,"low","white"
"CH_2022_1580","CH",2022,4,4,20,4,82,2020,"low","white"
"CH_2022_1600","CH",2022,4,4,20,5,98,2020,"low","white"
"CH_2022_1503","CH",2022,4,4,3,1,100,2020,"low","white"
"CH_2022_1523","CH",2022,4,4,3,2,52,2020,"low","white"
"CH_2022_1543","CH",2022,4,4,3,3,68,2020,"low","white"
"CH_2022_1563","CH",2022,4,4,3,4,57,2020,"low","white"
"CH_2022_1583","CH",2022,4,4,3,5,54,2020,"low","white"
"CH_2022_1504","CH",2022,4,4,4,1,81,2020,"low","white"
"CH_2022_1524","CH",2022,4,4,4,2,53,2020,"low","white"
"CH_2022_1544","CH",2022,4,4,4,3,96,2020,"low","white"
"CH_2022_1564","CH",2022,4,4,4,4,18,2020,"low","white"
"CH_2022_1584","CH",2022,4,4,4,5,93,2020,"low","white"
"CH_2022_1505","CH",2022,4,4,5,1,44,2020,"low","white"
"CH_2022_1525","CH",2022,4,4,5,2,2,2020,"low","white"
"CH_2022_1545","CH",2022,4,4,5,3,45,2020,"low","white"
"CH_2022_1565","CH",2022,4,4,5,4,37,2020,"low","white"
"CH_2022_1585","CH",2022,4,4,5,5,13,2020,"low","white"
"CH_2022_1506","CH",2022,4,4,6,1,82,2020,"low","white"
"CH_2022_1526","CH",2022,4,4,6,2,90,2020,"low","white"
"CH_2022_1546","CH",2022,4,4,6,3,101,2020,"low","white"
"CH_2022_1566","CH",2022,4,4,6,4,55,2020,"low","white"
"CH_2022_1586","CH",2022,4,4,6,5,79,2020,"low","white"
"CH_2022_1507","CH",2022,4,4,7,1,5,2020,"low","white"
"CH_2022_1527","CH",2022,4,4,7,2,25,2020,"low","white"
"CH_2022_1547","CH",2022,4,4,7,3,59,2020,"low","white"
"CH_2022_1567","CH",2022,4,4,7,4,101,2020,"low","white"
"CH_2022_1587","CH",2022,4,4,7,5,76,2020,"low","white"
"CH_2022_1508","CH",2022,4,4,8,1,56,2020,"low","white"
"CH_2022_1528","CH",2022,4,4,8,2,83,2020,"low","white"
"CH_2022_1548","CH",2022,4,4,8,3,30,2020,"low","white"
"CH_2022_1568","CH",2022,4,4,8,4,6,2020,"low","white"
"CH_2022_1588","CH",2022,4,4,8,5,58,2020,"low","white"
"CH_2022_1509","CH",2022,4,4,9,1,104,2020,"low","white"
"CH_2022_1529","CH",2022,4,4,9,2,28,2020,"low","white"
"CH_2022_1549","CH",2022,4,4,9,3,49,2020,"low","white"
"CH_2022_1569","CH",2022,4,4,9,4,53,2020,"low","white"
"CH_2022_1589","CH",2022,4,4,9,5,71,2020,"low","white"
"CH_2022_1601","CH",2022,5,1,1,1,63,2020,"high","black"
"CH_2022_1691","CH",2022,5,1,1,10,79,2020,"high","black"
"CH_2022_1611","CH",2022,5,1,1,2,100,2020,"high","black"
"CH_2022_1621","CH",2022,5,1,1,3,28,2020,"high","black"
"CH_2022_1631","CH",2022,5,1,1,4,91,2020,"high","black"
"CH_2022_1641","CH",2022,5,1,1,5,13,2020,"high","black"
"CH_2022_1651","CH",2022,5,1,1,6,102,2020,"high","black"
"CH_2022_1661","CH",2022,5,1,1,7,30,2020,"high","black"
"CH_2022_1671","CH",2022,5,1,1,8,61,2020,"high","black"
"CH_2022_1681","CH",2022,5,1,1,9,46,2020,"high","black"
"CH_2022_1610","CH",2022,5,1,10,1,82,2020,"high","black"
"CH_2022_1700","CH",2022,5,1,10,10,75,2020,"high","black"
"CH_2022_1620","CH",2022,5,1,10,2,87,2020,"high","black"
"CH_2022_1630","CH",2022,5,1,10,3,57,2020,"high","black"
"CH_2022_1640","CH",2022,5,1,10,4,43,2020,"high","black"
"CH_2022_1650","CH",2022,5,1,10,5,55,2020,"high","black"
"CH_2022_1660","CH",2022,5,1,10,6,55,2020,"high","black"
"CH_2022_1670","CH",2022,5,1,10,7,65,2020,"high","black"
"CH_2022_1680","CH",2022,5,1,10,8,18,2020,"high","black"
"CH_2022_1690","CH",2022,5,1,10,9,84,2020,"high","black"
"CH_2022_1602","CH",2022,5,1,2,1,11,2020,"high","black"
"CH_2022_1692","CH",2022,5,1,2,10,90,2020,"high","black"
"CH_2022_1612","CH",2022,5,1,2,2,34,2020,"high","black"
"CH_2022_1622","CH",2022,5,1,2,3,39,2020,"high","black"
"CH_2022_1632","CH",2022,5,1,2,4,96,2020,"high","black"
"CH_2022_1642","CH",2022,5,1,2,5,53,2020,"high","black"
"CH_2022_1652","CH",2022,5,1,2,6,76,2020,"high","black"
"CH_2022_1662","CH",2022,5,1,2,7,44,2020,"high","black"
"CH_2022_1672","CH",2022,5,1,2,8,92,2020,"high","black"
"CH_2022_1682","CH",2022,5,1,2,9,12,2020,"high","black"
"CH_2022_1603","CH",2022,5,1,3,1,42,2021,"high","black"
"CH_2022_1693","CH",2022,5,1,3,10,103,2020,"high","black"
"CH_2022_1613","CH",2022,5,1,3,2,77,2020,"high","black"
"CH_2022_1623","CH",2022,5,1,3,3,96,2020,"high","black"
"CH_2022_1633","CH",2022,5,1,3,4,31,2020,"high","black"
"CH_2022_1643","CH",2022,5,1,3,5,38,2021,"high","black"
"CH_2022_1653","CH",2022,5,1,3,6,5,2020,"high","black"
"CH_2022_1663","CH",2022,5,1,3,7,101,2020,"high","black"
"CH_2022_1673","CH",2022,5,1,3,8,68,2020,"high","black"
"CH_2022_1683","CH",2022,5,1,3,9,17,2020,"high","black"
"CH_2022_1604","CH",2022,5,1,4,1,87,2021,"high","black"
"CH_2022_1694","CH",2022,5,1,4,10,71,2020,"high","black"
"CH_2022_1614","CH",2022,5,1,4,2,7,2020,"high","black"
"CH_2022_1624","CH",2022,5,1,4,3,66,2020,"high","black"
"CH_2022_1634","CH",2022,5,1,4,4,51,2020,"high","black"
"CH_2022_1644","CH",2022,5,1,4,5,86,2021,"high","black"
"CH_2022_1654","CH",2022,5,1,4,6,42,2020,"high","black"
"CH_2022_1664","CH",2022,5,1,4,7,72,2020,"high","black"
"CH_2022_1674","CH",2022,5,1,4,8,49,2020,"high","black"
"CH_2022_1684","CH",2022,5,1,4,9,5,2020,"high","black"
"CH_2022_1605","CH",2022,5,1,5,1,64,2020,"high","black"
"CH_2022_1695","CH",2022,5,1,5,10,62,2020,"high","black"
"CH_2022_1615","CH",2022,5,1,5,2,37,2020,"high","black"
"CH_2022_1625","CH",2022,5,1,5,3,89,2020,"high","black"
"CH_2022_1635","CH",2022,5,1,5,4,6,2020,"high","black"
"CH_2022_1645","CH",2022,5,1,5,5,98,2021,"high","black"
"CH_2022_1655","CH",2022,5,1,5,6,81,2020,"high","black"
"CH_2022_1665","CH",2022,5,1,5,7,60,2020,"high","black"
"CH_2022_1675","CH",2022,5,1,5,8,35,2020,"high","black"
"CH_2022_1685","CH",2022,5,1,5,9,33,2020,"high","black"
"CH_2022_1606","CH",2022,5,1,6,1,105,2021,"high","black"
"CH_2022_1696","CH",2022,5,1,6,10,88,2020,"high","black"
"CH_2022_1616","CH",2022,5,1,6,2,29,2020,"high","black"
"CH_2022_1626","CH",2022,5,1,6,3,24,2020,"high","black"
"CH_2022_1636","CH",2022,5,1,6,4,37,2020,"high","black"
"CH_2022_1646","CH",2022,5,1,6,5,97,2020,"high","black"
"CH_2022_1656","CH",2022,5,1,6,6,84,2020,"high","black"
"CH_2022_1666","CH",2022,5,1,6,7,104,2020,"high","black"
"CH_2022_1676","CH",2022,5,1,6,8,54,2020,"high","black"
"CH_2022_1686","CH",2022,5,1,6,9,47,2020,"high","black"
"CH_2022_1607","CH",2022,5,1,7,1,95,2020,"high","black"
"CH_2022_1697","CH",2022,5,1,7,10,69,2020,"high","black"
"CH_2022_1617","CH",2022,5,1,7,2,14,2020,"high","black"
"CH_2022_1627","CH",2022,5,1,7,3,30,2020,"high","black"
"CH_2022_1637","CH",2022,5,1,7,4,9,2020,"high","black"
"CH_2022_1647","CH",2022,5,1,7,5,32,2020,"high","black"
"CH_2022_1657","CH",2022,5,1,7,6,19,2020,"high","black"
"CH_2022_1667","CH",2022,5,1,7,7,1,2020,"high","black"
"CH_2022_1677","CH",2022,5,1,7,8,102,2020,"high","black"
"CH_2022_1687","CH",2022,5,1,7,9,25,2020,"high","black"
"CH_2022_1608","CH",2022,5,1,8,1,17,2020,"high","black"
"CH_2022_1698","CH",2022,5,1,8,10,2,2020,"high","black"
"CH_2022_1618","CH",2022,5,1,8,2,51,2020,"high","black"
"CH_2022_1628","CH",2022,5,1,8,3,58,2020,"high","black"
"CH_2022_1638","CH",2022,5,1,8,4,74,2020,"high","black"
"CH_2022_1648","CH",2022,5,1,8,5,93,2021,"high","black"
"CH_2022_1658","CH",2022,5,1,8,6,73,2020,"high","black"
"CH_2022_1668","CH",2022,5,1,8,7,95,2021,"high","black"
"CH_2022_1678","CH",2022,5,1,8,8,52,2020,"high","black"
"CH_2022_1688","CH",2022,5,1,8,9,68,2020,"high","black"
"CH_2022_1609","CH",2022,5,1,9,1,1,2020,"high","black"
"CH_2022_1699","CH",2022,5,1,9,10,8,2020,"high","black"
"CH_2022_1619","CH",2022,5,1,9,2,26,2020,"high","black"
"CH_2022_1629","CH",2022,5,1,9,3,83,2020,"high","black"
"CH_2022_1639","CH",2022,5,1,9,4,56,2020,"high","black"
"CH_2022_1649","CH",2022,5,1,9,5,56,2020,"high","black"
"CH_2022_1659","CH",2022,5,1,9,6,36,2020,"high","black"
"CH_2022_1669","CH",2022,5,1,9,7,105,2021,"high","black"
"CH_2022_1679","CH",2022,5,1,9,8,59,2020,"high","black"
"CH_2022_1689","CH",2022,5,1,9,9,45,2020,"high","black"
"CH_2022_1801","CH",2022,5,3,1,1,75,2020,"high","white"
"CH_2022_1891","CH",2022,5,3,1,10,72,2020,"high","white"
"CH_2022_1811","CH",2022,5,3,1,2,62,2020,"high","white"
"CH_2022_1821","CH",2022,5,3,1,3,74,2020,"high","white"
"CH_2022_1831","CH",2022,5,3,1,4,43,2020,"high","white"
"CH_2022_1841","CH",2022,5,3,1,5,14,2020,"high","white"
"CH_2022_1851","CH",2022,5,3,1,6,103,2020,"high","white"
"CH_2022_1861","CH",2022,5,3,1,7,9,2020,"high","white"
"CH_2022_1871","CH",2022,5,3,1,8,11,2020,"high","white"
"CH_2022_1881","CH",2022,5,3,1,9,18,2020,"high","white"
"CH_2022_1810","CH",2022,5,3,10,1,32,2020,"high","white"
"CH_2022_1900","CH",2022,5,3,10,10,55,2020,"high","white"
"CH_2022_1820","CH",2022,5,3,10,2,39,2020,"high","white"
"CH_2022_1830","CH",2022,5,3,10,3,56,2020,"high","white"
"CH_2022_1840","CH",2022,5,3,10,4,51,2020,"high","white"
"CH_2022_1850","CH",2022,5,3,10,5,58,2020,"high","white"
"CH_2022_1860","CH",2022,5,3,10,6,1,2020,"high","white"
"CH_2022_1870","CH",2022,5,3,10,7,95,2021,"high","white"
"CH_2022_1880","CH",2022,5,3,10,8,42,2021,"high","white"
"CH_2022_1890","CH",2022,5,3,10,9,36,2020,"high","white"
"CH_2022_1802","CH",2022,5,3,2,1,104,2020,"high","white"
"CH_2022_1892","CH",2022,5,3,2,10,84,2020,"high","white"
"CH_2022_1812","CH",2022,5,3,2,2,68,2020,"high","white"
"CH_2022_1822","CH",2022,5,3,2,3,42,2021,"high","white"
"CH_2022_1832","CH",2022,5,3,2,4,84,2020,"high","white"
"CH_2022_1842","CH",2022,5,3,2,5,63,2020,"high","white"
"CH_2022_1852","CH",2022,5,3,2,6,34,2020,"high","white"
"CH_2022_1862","CH",2022,5,3,2,7,26,2020,"high","white"
"CH_2022_1872","CH",2022,5,3,2,8,82,2020,"high","white"
"CH_2022_1882","CH",2022,5,3,2,9,1,2020,"high","white"
"CH_2022_1803","CH",2022,5,3,3,1,105,2020,"high","white"
"CH_2022_1893","CH",2022,5,3,3,10,68,2020,"high","white"
"CH_2022_1813","CH",2022,5,3,3,2,17,2020,"high","white"
"CH_2022_1823","CH",2022,5,3,3,3,46,2020,"high","white"
"CH_2022_1833","CH",2022,5,3,3,4,57,2020,"high","white"
"CH_2022_1843","CH",2022,5,3,3,5,47,2020,"high","white"
"CH_2022_1853","CH",2022,5,3,3,6,8,2020,"high","white"
"CH_2022_1863","CH",2022,5,3,3,7,92,2020,"high","white"
"CH_2022_1873","CH",2022,5,3,3,8,93,2021,"high","white"
"CH_2022_1883","CH",2022,5,3,3,9,73,2020,"high","white"
"CH_2022_1804","CH",2022,5,3,4,1,101,2020,"high","white"
"CH_2022_1894","CH",2022,5,3,4,10,31,2020,"high","white"
"CH_2022_1814","CH",2022,5,3,4,2,76,2020,"high","white"
"CH_2022_1824","CH",2022,5,3,4,3,77,2020,"high","white"
"CH_2022_1834","CH",2022,5,3,4,4,90,2020,"high","white"
"CH_2022_1844","CH",2022,5,3,4,5,102,2020,"high","white"
"CH_2022_1854","CH",2022,5,3,4,6,25,2020,"high","white"
"CH_2022_1864","CH",2022,5,3,4,7,55,2020,"high","white"
"CH_2022_1874","CH",2022,5,3,4,8,38,2021,"high","white"
"CH_2022_1884","CH",2022,5,3,4,9,79,2020,"high","white"
"CH_2022_1805","CH",2022,5,3,5,1,87,2020,"high","white"
"CH_2022_1895","CH",2022,5,3,5,10,35,2020,"high","white"
"CH_2022_1815","CH",2022,5,3,5,2,86,2021,"high","white"
"CH_2022_1825","CH",2022,5,3,5,3,33,2020,"high","white"
"CH_2022_1835","CH",2022,5,3,5,4,49,2020,"high","white"
"CH_2022_1845","CH",2022,5,3,5,5,28,2020,"high","white"
"CH_2022_1855","CH",2022,5,3,5,6,60,2021,"high","white"
"CH_2022_1865","CH",2022,5,3,5,7,59,2020,"high","white"
"CH_2022_1875","CH",2022,5,3,5,8,100,2020,"high","white"
"CH_2022_1885","CH",2022,5,3,5,9,98,2021,"high","white"
"CH_2022_1806","CH",2022,5,3,6,1,30,2020,"high","white"
"CH_2022_1896","CH",2022,5,3,6,10,45,2020,"high","white"
"CH_2022_1816","CH",2022,5,3,6,2,2,2020,"high","white"
"CH_2022_1826","CH",2022,5,3,6,3,91,2020,"high","white"
"CH_2022_1836","CH",2022,5,3,6,4,88,2020,"high","white"
"CH_2022_1846","CH",2022,5,3,6,5,12,2020,"high","white"
"CH_2022_1856","CH",2022,5,3,6,6,44,2020,"high","white"
"CH_2022_1866","CH",2022,5,3,6,7,6,2020,"high","white"
"CH_2022_1876","CH",2022,5,3,6,8,64,2020,"high","white"
"CH_2022_1886","CH",2022,5,3,6,9,17,2020,"high","white"
"CH_2022_1807","CH",2022,5,3,7,1,53,2020,"high","white"
"CH_2022_1897","CH",2022,5,3,7,10,29,2020,"high","white"
"CH_2022_1817","CH",2022,5,3,7,2,19,2020,"high","white"
"CH_2022_1827","CH",2022,5,3,7,3,96,2020,"high","white"
"CH_2022_1837","CH",2022,5,3,7,4,56,2020,"high","white"
"CH_2022_1847","CH",2022,5,3,7,5,5,2020,"high","white"
"CH_2022_1857","CH",2022,5,3,7,6,97,2020,"high","white"
"CH_2022_1867","CH",2022,5,3,7,7,51,2020,"high","white"
"CH_2022_1877","CH",2022,5,3,7,8,7,2020,"high","white"
"CH_2022_1887","CH",2022,5,3,7,9,83,2020,"high","white"
"CH_2022_1808","CH",2022,5,3,8,1,105,2020,"high","white"
"CH_2022_1898","CH",2022,5,3,8,10,102,2020,"high","white"
"CH_2022_1818","CH",2022,5,3,8,2,54,2020,"high","white"
"CH_2022_1828","CH",2022,5,3,8,3,30,2020,"high","white"
"CH_2022_1838","CH",2022,5,3,8,4,87,2020,"high","white"
"CH_2022_1848","CH",2022,5,3,8,5,95,2021,"high","white"
"CH_2022_1858","CH",2022,5,3,8,6,37,2020,"high","white"
"CH_2022_1868","CH",2022,5,3,8,7,52,2020,"high","white"
"CH_2022_1878","CH",2022,5,3,8,8,37,2020,"high","white"
"CH_2022_1888","CH",2022,5,3,8,9,96,2020,"high","white"
"CH_2022_1809","CH",2022,5,3,9,1,5,2020,"high","white"
"CH_2022_1899","CH",2022,5,3,9,10,61,2020,"high","white"
"CH_2022_1819","CH",2022,5,3,9,2,69,2020,"high","white"
"CH_2022_1829","CH",2022,5,3,9,3,13,2020,"high","white"
"CH_2022_1839","CH",2022,5,3,9,4,71,2020,"high","white"
"CH_2022_1849","CH",2022,5,3,9,5,66,2020,"high","white"
"CH_2022_1859","CH",2022,5,3,9,6,65,2020,"high","white"
"CH_2022_1869","CH",2022,5,3,9,7,89,2020,"high","white"
"CH_2022_1879","CH",2022,5,3,9,8,81,2020,"high","white"
"CH_2022_1889","CH",2022,5,3,9,9,24,2020,"high","white"
"CH_2022_1701","CH",2022,5,2,1,1,104,2020,"low","black"
"CH_2022_1721","CH",2022,5,2,1,2,69,2020,"low","black"
"CH_2022_1741","CH",2022,5,2,1,3,42,2021,"low","black"
"CH_2022_1761","CH",2022,5,2,1,4,96,2020,"low","black"
"CH_2022_1781","CH",2022,5,2,1,5,66,2020,"low","black"
"CH_2022_1710","CH",2022,5,2,10,1,19,2020,"low","black"
"CH_2022_1730","CH",2022,5,2,10,2,105,2020,"low","black"
"CH_2022_1750","CH",2022,5,2,10,3,61,2020,"low","black"
"CH_2022_1770","CH",2022,5,2,10,4,84,2020,"low","black"
"CH_2022_1790","CH",2022,5,2,10,5,12,2020,"low","black"
"CH_2022_1711","CH",2022,5,2,11,1,60,2020,"low","black"
"CH_2022_1731","CH",2022,5,2,11,2,49,2020,"low","black"
"CH_2022_1751","CH",2022,5,2,11,3,51,2020,"low","black"
"CH_2022_1771","CH",2022,5,2,11,4,54,2020,"low","black"
"CH_2022_1791","CH",2022,5,2,11,5,77,2020,"low","black"
"CH_2022_1712","CH",2022,5,2,12,1,59,2020,"low","black"
"CH_2022_1732","CH",2022,5,2,12,2,101,2020,"low","black"
"CH_2022_1752","CH",2022,5,2,12,3,71,2020,"low","black"
"CH_2022_1772","CH",2022,5,2,12,4,37,2020,"low","black"
"CH_2022_1792","CH",2022,5,2,12,5,46,2020,"low","black"
"CH_2022_1713","CH",2022,5,2,13,1,31,2020,"low","black"
"CH_2022_1733","CH",2022,5,2,13,2,91,2020,"low","black"
"CH_2022_1753","CH",2022,5,2,13,3,93,2021,"low","black"
"CH_2022_1773","CH",2022,5,2,13,4,29,2020,"low","black"
"CH_2022_1793","CH",2022,5,2,13,5,92,2020,"low","black"
"CH_2022_1714","CH",2022,5,2,14,1,8,2020,"low","black"
"CH_2022_1734","CH",2022,5,2,14,2,37,2020,"low","black"
"CH_2022_1754","CH",2022,5,2,14,3,68,2020,"low","black"
"CH_2022_1774","CH",2022,5,2,14,4,76,2020,"low","black"
"CH_2022_1794","CH",2022,5,2,14,5,86,2020,"low","black"
"CH_2022_1715","CH",2022,5,2,15,1,45,2020,"low","black"
"CH_2022_1735","CH",2022,5,2,15,2,90,2020,"low","black"
"CH_2022_1755","CH",2022,5,2,15,3,2,2020,"low","black"
"CH_2022_1775","CH",2022,5,2,15,4,35,2020,"low","black"
"CH_2022_1795","CH",2022,5,2,15,5,98,2020,"low","black"
"CH_2022_1716","CH",2022,5,2,16,1,81,2020,"low","black"
"CH_2022_1736","CH",2022,5,2,16,2,73,2020,"low","black"
"CH_2022_1756","CH",2022,5,2,16,3,84,2020,"low","black"
"CH_2022_1776","CH",2022,5,2,16,4,24,2020,"low","black"
"CH_2022_1796","CH",2022,5,2,16,5,62,2020,"low","black"
"CH_2022_1717","CH",2022,5,2,17,1,34,2020,"low","black"
"CH_2022_1737","CH",2022,5,2,17,2,88,2021,"low","black"
"CH_2022_1757","CH",2022,5,2,17,3,47,2020,"low","black"
"CH_2022_1777","CH",2022,5,2,17,4,30,2020,"low","black"
"CH_2022_1797","CH",2022,5,2,17,5,74,2020,"low","black"
"CH_2022_1718","CH",2022,5,2,18,1,14,2020,"low","black"
"CH_2022_1738","CH",2022,5,2,18,2,55,2020,"low","black"
"CH_2022_1758","CH",2022,5,2,18,3,65,2020,"low","black"
"CH_2022_1778","CH",2022,5,2,18,4,52,2020,"low","black"
"CH_2022_1798","CH",2022,5,2,18,5,1,2020,"low","black"
"CH_2022_1719","CH",2022,5,2,19,1,5,2020,"low","black"
"CH_2022_1739","CH",2022,5,2,19,2,18,2020,"low","black"
"CH_2022_1759","CH",2022,5,2,19,3,95,2021,"low","black"
"CH_2022_1779","CH",2022,5,2,19,4,68,2020,"low","black"
"CH_2022_1799","CH",2022,5,2,19,5,6,2020,"low","black"
"CH_2022_1702","CH",2022,5,2,2,1,32,2020,"low","black"
"CH_2022_1722","CH",2022,5,2,2,2,28,2020,"low","black"
"CH_2022_1742","CH",2022,5,2,2,3,44,2020,"low","black"
"CH_2022_1762","CH",2022,5,2,2,4,100,2020,"low","black"
"CH_2022_1782","CH",2022,5,2,2,5,64,2020,"low","black"
"CH_2022_1720","CH",2022,5,2,20,1,87,2021,"low","black"
"CH_2022_1740","CH",2022,5,2,20,2,26,2020,"low","black"
"CH_2022_1760","CH",2022,5,2,20,3,55,2020,"low","black"
"CH_2022_1780","CH",2022,5,2,20,4,51,2020,"low","black"
"CH_2022_1800","CH",2022,5,2,20,5,36,2020,"low","black"
"CH_2022_1703","CH",2022,5,2,3,1,33,2020,"low","black"
"CH_2022_1723","CH",2022,5,2,3,2,11,2020,"low","black"
"CH_2022_1743","CH",2022,5,2,3,3,43,2020,"low","black"
"CH_2022_1763","CH",2022,5,2,3,4,1,2020,"low","black"
"CH_2022_1783","CH",2022,5,2,3,5,103,2020,"low","black"
"CH_2022_1704","CH",2022,5,2,4,1,56,2020,"low","black"
"CH_2022_1724","CH",2022,5,2,4,2,96,2020,"low","black"
"CH_2022_1744","CH",2022,5,2,4,3,83,2020,"low","black"
"CH_2022_1764","CH",2022,5,2,4,4,9,2020,"low","black"
"CH_2022_1784","CH",2022,5,2,4,5,79,2020,"low","black"
"CH_2022_1705","CH",2022,5,2,5,1,58,2020,"low","black"
"CH_2022_1725","CH",2022,5,2,5,2,95,2021,"low","black"
"CH_2022_1745","CH",2022,5,2,5,3,13,2021,"low","black"
"CH_2022_1765","CH",2022,5,2,5,4,87,2020,"low","black"
"CH_2022_1785","CH",2022,5,2,5,5,75,2020,"low","black"
"CH_2022_1706","CH",2022,5,2,6,1,63,2020,"low","black"
