block,density,gravel,x,y,seed_count_total,inflor_mass,biomass_whole,tillers,standard_note,all_seed_drop,herbivory,physical_damage,seed_drop,smut,plantID,site,genotype,first_flower,live,v
3,lo,white,11,2,150,0.33,0.16,4,NA,NA,NA,NA,NA,NA,Boise2022_5152,WI,37,130,Y,FP
3,lo,white,11,3,258,0.62,0.24,5,NA,NA,NA,NA,NA,NA,Boise2022_5153,WI,83,130,Y,FP
3,lo,white,12,1,78,0.14,0.1,2,NA,NA,NA,NA,NA,NA,Boise2022_5156,WI,96,153,Y,FP
3,lo,white,12,2,100,0.2,0.1,2,NA,NA,NA,NA,NA,NA,Boise2022_5157,WI,16,153,Y,FB
3,lo,white,12,3,123,0.32,0.2,3,NA,NA,NA,NA,NA,NA,Boise2022_5158,WI,84,130,Y,FP
3,lo,white,12,4,138,0.33,0.23,4,NA,NA,NA,NA,NA,NA,Boise2022_5159,WI,53,130,Y,FP
3,lo,white,13,3,8,0.02,0.008,1,NA,NA,NA,NA,NA,NA,Boise2022_5163,WI,98,153,Y,FP
3,lo,white,14,1,16,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5166,WI,86,130,Y,FP
3,lo,white,14,3,73,0.16,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_5168,WI,40,153,Y,FG
3,lo,white,14,4,35,0.08,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5169,WI,92,153,Y,FP
3,lo,white,15,2,2,0.004,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5172,WI,44,153,Y,FG
3,lo,white,15,3,73,0.22,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5173,WI,150,130,Y,FP
3,lo,white,16,1,14,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5176,WI,19,153,Y,FG
3,lo,white,16,4,50,0.13,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5179,WI,88,130,Y,FP
3,lo,white,17,1,148,0.59,0.24,5,NA,NA,NA,NA,NA,NA,Boise2022_5181,WI,62,130,Y,FG
3,lo,white,17,2,62,0.1,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5182,WI,76,153,Y,FG
3,lo,white,17,3,78,0.14,0.1,3,NA,NA,NA,NA,NA,NA,Boise2022_5183,WI,55,153,Y,FG
3,lo,white,18,2,86,0.19,0.1,3,NA,NA,NA,NA,NA,NA,Boise2022_5187,WI,30,130,Y,FG
3,lo,white,18,4,167,0.3,0.18,2,NA,NA,NA,NA,NA,NA,Boise2022_5189,WI,100,153,Y,FG
3,lo,white,18,5,105,0.21,0.09,3,NA,NA,NA,NA,NA,NA,Boise2022_5190,WI,34,130,Y,FG
3,lo,white,19,2,23,0.06,0.03,2,NA,NA,NA,NA,NA,NA,Boise2022_5192,WI,42,153,Y,FB
3,lo,white,19,4,222,0.4,0.38,4,NA,NA,NA,NA,NA,NA,Boise2022_5194,WI,45,153,Y,FG
3,lo,white,2,3,145,0.32,0.21,5,NA,NA,NA,NA,NA,NA,Boise2022_5108,WI,47,153,Y,FG
3,lo,white,2,4,100,0.2,0.1,3,NA,NA,NA,NA,NA,NA,Boise2022_5109,WI,33,130,Y,FG
3,lo,white,2,5,29,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5110,WI,52,153,Y,FB
3,lo,white,20,1,29,0.07,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5196,WI,12,153,Y,FB
3,lo,white,20,3,49,0.09,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5198,WI,5,153,Y,FG
3,lo,white,20,4,100,0.2,0.07,2,NA,NA,NA,NA,NA,NA,Boise2022_5199,WI,61,130,Y,FG
3,lo,white,20,5,62,0.15,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5200,WI,58,130,Y,FG
3,lo,white,3,2,58,0.15,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5112,WI,99,130,Y,FG
3,lo,white,3,3,271,0.65,0.37,6,NA,NA,NA,NA,NA,NA,Boise2022_5113,WI,82,130,Y,FG
3,lo,white,3,4,150,0.33,0.16,4,NA,NA,NA,NA,NA,NA,Boise2022_5114,WI,31,130,Y,FP
3,lo,white,3,5,59,0.13,0.15,3,NA,NA,NA,NA,NA,NA,Boise2022_5115,WI,27,153,Y,FG
3,lo,white,4,1,12,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5116,WI,104,130,Y,FP
3,lo,white,4,2,50,0.11,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5117,WI,53,130,Y,FG
3,lo,white,4,3,58,0.14,0.07,4,NA,NA,NA,NA,NA,NA,Boise2022_5118,WI,69,130,Y,FG
3,lo,white,5,1,103,0.31,0.14,3,NA,NA,NA,NA,NA,NA,Boise2022_5121,WI,18,130,Y,FG
3,lo,white,5,4,60,0.12,0.13,4,NA,NA,NA,NA,NA,NA,Boise2022_5124,WI,39,153,Y,FG
3,lo,white,5,5,56,0.1,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5125,WI,67,153,Y,FG
3,lo,white,6,1,73,0.16,0.14,2,NA,NA,NA,NA,NA,NA,Boise2022_5126,WI,105,130,Y,FG
3,lo,white,6,3,87,0.26,0.13,2,NA,NA,NA,NA,NA,NA,Boise2022_5128,WI,13,130,Y,FG
3,lo,white,6,4,55,0.11,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5129,WI,46,153,Y,FG
3,lo,white,7,1,82,0.18,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_5131,WI,63,130,Y,FP
3,lo,white,7,2,100,0.28,0.13,4,NA,NA,NA,NA,NA,NA,Boise2022_5132,WI,65,130,Y,FP
3,lo,white,7,3,141,0.31,0.17,5,NA,NA,NA,NA,NA,NA,Boise2022_5133,WI,57,130,Y,FG
3,lo,white,7,4,115,0.23,0.14,3,NA,NA,NA,NA,NA,NA,Boise2022_5134,WI,56,130,Y,FG
3,lo,white,8,1,33,0.07,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5136,WI,9,153,Y,FB
3,lo,white,8,3,175,0.35,0.19,6,NA,NA,NA,NA,NA,NA,Boise2022_5138,WI,87,130,Y,FG
3,lo,white,9,2,75,0.15,0.11,3,NA,NA,NA,NA,NA,NA,Boise2022_5142,WI,17,130,Y,FP
3,lo,white,9,3,94,0.17,0.13,3,NA,NA,NA,NA,NA,NA,Boise2022_5143,WI,72,153,Y,FG
4,hi,white,1,1,60,0.12,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5201,WI,38,131,Y,FG
4,hi,white,1,10,61,0.11,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_5210,WI,56,131,Y,FG
4,hi,white,1,3,13,0.04,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5203,WI,1,138,Y,FP
4,hi,white,1,5,67,0.16,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5205,WI,104,131,Y,FP
4,hi,white,1,7,71,0.17,0.12,2,NA,NA,NA,NA,NA,NA,Boise2022_5207,WI,14,153,Y,FB
4,hi,white,1,8,6,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5208,WI,86,153,Y,FB
4,hi,white,1,9,2,0.004,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5209,WI,79,131,Y,FG
4,hi,white,10,1,39,0.06,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_5291,WI,35,153,Y,FB
4,hi,white,10,10,49,0.11,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5300,WI,75,131,Y,FG
4,hi,white,10,2,12,0.02,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5292,WI,6,153,Y,FB
4,hi,white,10,4,71,0.2,0.16,2,NA,NA,NA,NA,NA,NA,Boise2022_5294,WI,91,131,Y,FG
4,hi,white,10,8,50,0.09,0.05,2,NA,NA,NA,NA,NA,NA,Boise2022_5298,WI,63,131,Y,FP
4,hi,white,2,1,12,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5211,WI,77,131,Y,FG
4,hi,white,2,10,72,0.13,0.18,3,NA,NA,NA,NA,NA,NA,Boise2022_5220,WI,20,131,Y,FG
4,hi,white,2,5,47,0.11,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5215,WI,58,131,Y,FG
4,hi,white,2,6,62,0.15,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5216,WI,73,131,Y,FP
4,hi,white,2,7,30,0.07,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5217,WI,92,131,Y,FG
4,hi,white,2,8,26,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5218,WI,51,131,Y,FG
4,hi,white,2,9,80,0.16,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5219,WI,68,131,Y,FG
4,hi,white,3,1,120,0.24,0.24,2,NA,NA,NA,NA,NA,NA,Boise2022_5221,WI,61,108,Y,FG
4,hi,white,3,10,118,0.33,0.23,4,NA,NA,NA,NA,NA,NA,Boise2022_5230,WI,33,147,Y,FB
4,hi,white,3,3,50,0.13,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_5223,WI,49,153,Y,FB
4,hi,white,3,4,22,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5224,WI,55,131,Y,FG
4,hi,white,3,5,23,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5225,WI,47,131,Y,FG
4,hi,white,3,6,53,0.16,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5226,WI,9,153,Y,FB
4,hi,white,3,7,50,0.12,0.1,2,NA,NA,NA,NA,NA,NA,Boise2022_5227,WI,17,153,Y,FB
4,hi,white,3,8,25,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5228,WI,87,131,Y,FP
4,hi,white,3,9,82,0.18,0.14,2,NA,NA,NA,NA,NA,NA,Boise2022_5229,WI,36,153,Y,FB
4,hi,white,4,2,14,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5232,WI,57,131,Y,FP
4,hi,white,4,3,6,0.005,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5233,WI,60,153,Y,FG
4,hi,white,4,4,54,0.13,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5234,WI,39,131,Y,FG
4,hi,white,4,7,22,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5237,WI,46,131,Y,FG
4,hi,white,4,8,39,0.12,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5238,WI,47,153,Y,FB
4,hi,white,4,9,27,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5239,WI,104,131,Y,FG
4,hi,white,5,1,28,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5241,WI,11,131,Y,FP
4,hi,white,5,10,44,0.12,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5250,WI,46,108,Y,FP
4,hi,white,5,2,26,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5242,WI,34,153,Y,FB
4,hi,white,5,3,34,0.12,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5243,WI,65,131,Y,FP
4,hi,white,5,4,4,0.01,0.007,1,NA,NA,NA,NA,NA,NA,Boise2022_5244,WI,48,153,Y,FB
4,hi,white,5,5,42,0.09,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5245,WI,8,131,Y,FG
4,hi,white,5,6,19,0.04,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5246,WI,53,131,Y,FG
4,hi,white,5,7,65,0.17,0.1,2,NA,NA,NA,NA,NA,NA,Boise2022_5247,WI,18,131,Y,FG
4,hi,white,5,8,42,0.14,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5248,WI,64,131,Y,FP
4,hi,white,6,1,24,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5251,WI,98,131,Y,FG
4,hi,white,6,10,59,0.13,0.09,3,NA,NA,NA,NA,NA,NA,Boise2022_5260,WI,72,131,Y,FG
4,hi,white,6,2,37,0.1,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5252,WI,19,131,Y,FP
4,hi,white,6,3,32,0.04,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5253,WI,69,131,Y,FP
4,hi,white,6,4,21,0.05,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5254,WI,40,131,Y,FP
4,hi,white,6,5,46,0.12,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5255,WI,49,131,Y,FG
4,hi,white,6,6,11,0.02,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5256,WI,100,131,Y,FP
4,hi,white,6,8,31,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5258,WI,66,131,Y,FG
4,hi,white,6,9,49,0.14,0.12,2,NA,NA,NA,NA,NA,NA,Boise2022_5259,WI,28,131,Y,FG
4,hi,white,7,1,100,0.22,0.15,2,NA,NA,NA,NA,NA,NA,Boise2022_5261,WI,16,131,Y,FG
4,hi,white,7,10,67,0.16,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5270,WI,24,131,Y,FG
4,hi,white,7,3,54,0.14,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5263,WI,83,131,Y,FP
4,hi,white,7,4,33,0.06,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5264,WI,70,131,Y,FG
4,hi,white,7,5,15,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5265,WI,76,131,Y,FG
4,hi,white,7,6,43,0.09,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5266,WI,89,131,Y,FG
4,hi,white,7,7,50,0.12,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5267,WI,51,153,Y,FB
4,hi,white,7,8,54,0.14,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5268,WI,32,153,Y,FB
4,hi,white,7,9,59,0.13,0.18,2,NA,NA,NA,NA,NA,NA,Boise2022_5269,WI,45,131,Y,FG
4,hi,white,8,1,18,0.02,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5271,WI,74,153,Y,FB
4,hi,white,8,10,37,0.08,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_5280,WI,5,131,Y,FP
4,hi,white,8,3,8,0.02,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5273,WI,88,131,Y,FP
4,hi,white,8,6,9,0.02,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5276,WI,37,147,Y,FB
4,hi,white,8,7,34,0.09,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_5277,WI,27,153,Y,FB
4,hi,white,8,9,33,0.09,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_5279,WI,93,131,Y,FG
4,hi,white,9,1,89,0.25,0.14,2,NA,NA,NA,NA,NA,NA,Boise2022_5281,WI,42,131,Y,FP
4,hi,white,9,10,18,0.05,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5290,WI,103,131,Y,FG
4,hi,white,9,3,62,0.15,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5283,WI,59,131,Y,FG
4,hi,white,9,4,35,0.08,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_5284,WI,42,131,Y,FG
4,hi,white,9,6,4,0.01,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5286,WI,71,131,Y,FP
4,hi,white,9,7,58,0.14,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_5287,WI,95,131,Y,FP
4,hi,white,9,9,12,0.04,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5289,WI,29,131,Y,FG
4,lo,white,1,1,6,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5301,WI,59,131,Y,FG
4,lo,white,1,2,229,0.55,0.36,3,NA,NA,NA,NA,NA,NA,Boise2022_5302,WI,99,131,Y,FG
4,lo,white,1,5,127,0.28,0.14,3,NA,NA,NA,NA,NA,NA,Boise2022_5305,WI,34,131,Y,FG
4,lo,white,10,1,294,0.53,0.77,5,NA,NA,NA,NA,NA,NA,Boise2022_5346,WI,16,154,Y,FG
4,lo,white,10,2,67,0.16,0.17,4,NA,NA,NA,NA,NA,NA,Boise2022_5347,WI,102,131,Y,FG
4,lo,white,10,3,100,0.34,0.24,6,NA,NA,NA,NA,NA,NA,Boise2022_5348,WI,65,131,Y,FG
4,lo,white,10,4,1,0.01,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5349,WI,60,154,Y,FG
4,lo,white,10,5,212,0.55,0.57,7,NA,NA,NA,NA,NA,NA,Boise2022_5350,WI,96,154,Y,FP
4,lo,white,11,1,117,0.21,0.22,3,NA,NA,NA,NA,NA,NA,Boise2022_5351,WI,49,154,Y,FG
4,lo,white,11,2,94,0.17,0.25,3,NA,NA,NA,NA,NA,NA,Boise2022_5352,WI,14,154,Y,FG
4,lo,white,11,3,388,0.93,0.54,5,NA,NA,NA,NA,NA,NA,Boise2022_5353,WI,26,131,Y,FG
4,lo,white,11,5,22,0.03,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5355,WI,46,131,Y,FG
4,lo,white,12,2,62,0.1,0.06,2,NA,NA,NA,NA,NA,NA,Boise2022_5357,WI,38,154,Y,FG
4,lo,white,12,3,117,0.28,0.12,3,NA,NA,NA,NA,NA,NA,Boise2022_5358,WI,43,131,Y,FG
4,lo,white,12,5,441,0.97,0.65,5,NA,NA,NA,NA,NA,NA,Boise2022_5360,WI,70,131,Y,FG
4,lo,white,13,1,54,0.13,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5361,WI,105,131,Y,FG
4,lo,white,13,2,30,0.06,0.08,5,NA,NA,NA,NA,NA,NA,Boise2022_5362,WI,51,154,Y,FG
4,lo,white,13,5,155,0.34,0.29,3,NA,NA,NA,NA,NA,NA,Boise2022_5365,WI,52,154,Y,FG
4,lo,white,14,1,119,0.31,0.15,1,NA,NA,NA,NA,NA,NA,Boise2022_5366,WI,11,131,Y,FG
4,lo,white,14,2,14,0.06,0.03,3,NA,NA,NA,NA,NA,NA,Boise2022_5367,WI,64,131,Y,FG
4,lo,white,14,4,44,0.07,0.3,3,NA,NA,NA,NA,NA,NA,Boise2022_5369,WI,20,131,Y,FG
4,lo,white,15,2,297,0.89,0.42,6,NA,NA,NA,NA,NA,NA,Boise2022_5372,WI,82,131,Y,FG
4,lo,white,15,3,159,0.35,0.15,5,NA,NA,NA,NA,NA,NA,Boise2022_5373,WI,30,131,Y,FG
4,lo,white,15,4,163,0.39,0.24,5,NA,NA,NA,NA,NA,NA,Boise2022_5374,WI,84,131,Y,FG
4,lo,white,15,5,146,0.35,0.19,3,NA,NA,NA,NA,NA,NA,Boise2022_5375,WI,69,154,Y,FB
4,lo,white,16,2,162,0.42,0.2,4,NA,NA,NA,NA,NA,NA,Boise2022_5377,WI,88,131,Y,FG
4,lo,white,16,4,119,0.31,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_5379,WI,83,154,Y,FB
4,lo,white,17,1,73,0.16,0.22,4,NA,NA,NA,NA,NA,NA,Boise2022_5381,WI,28,154,Y,FG
4,lo,white,17,2,95,0.19,0.17,2,NA,NA,NA,NA,NA,NA,Boise2022_5382,WI,17,131,Y,FG
4,lo,white,17,3,29,0.06,0.11,1,NA,NA,NA,NA,NA,NA,Boise2022_5383,WI,5,154,Y,FG
4,lo,white,18,2,246,0.69,0.5,10,NA,NA,NA,NA,NA,NA,Boise2022_5387,WI,42,131,Y,FG
4,lo,white,18,3,50,0.14,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_5388,WI,13,131,Y,FG
4,lo,white,19,3,19,0.04,0.03,2,NA,NA,NA,NA,NA,NA,Boise2022_5393,WI,97,131,Y,FG
4,lo,white,19,4,16,0.04,0.02,2,NA,NA,NA,NA,NA,NA,Boise2022_5394,WI,18,131,Y,FG
4,lo,white,19,5,31,0.08,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_5395,WI,37,154,Y,FB
4,lo,white,2,2,378,0.68,0.68,4,NA,NA,NA,NA,NA,NA,Boise2022_5307,WI,19,154,Y,FG
4,lo,white,2,4,59,0.13,0.07,2,NA,NA,NA,NA,NA,NA,Boise2022_5309,WI,74,131,Y,FG
4,lo,white,2,5,114,0.16,0.23,4,NA,NA,NA,NA,NA,NA,Boise2022_5310,WI,45,154,Y,FG
4,lo,white,20,1,16,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5396,WI,35,154,Y,FG
4,lo,white,20,3,37,0.09,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5398,WI,33,131,Y,FG
4,lo,white,20,5,5,0.009,0.007,1,NA,NA,NA,NA,NA,NA,Boise2022_5400,WI,66,131,Y,FG
4,lo,white,3,1,290,0.58,0.29,4,NA,NA,NA,NA,NA,NA,Boise2022_5311,WI,32,131,Y,FP
4,lo,white,3,2,172,0.31,0.43,5,NA,NA,NA,NA,NA,NA,Boise2022_5312,WI,27,154,Y,FG
4,lo,white,3,4,331,0.53,0.38,4,NA,NA,NA,NA,NA,NA,Boise2022_5314,WI,87,131,Y,FG
4,lo,white,4,1,97,0.29,0.17,3,NA,NA,NA,NA,NA,NA,Boise2022_5316,WI,62,131,Y,FG
4,lo,white,4,2,206,0.33,0.35,6,NA,NA,NA,NA,NA,NA,Boise2022_5317,WI,21,154,Y,FG
4,lo,white,4,4,260,0.52,0.23,4,NA,NA,NA,NA,NA,NA,Boise2022_5319,WI,61,131,Y,FG
4,lo,white,5,1,305,0.61,0.61,5,NA,NA,NA,NA,NA,NA,Boise2022_5321,WI,58,131,Y,FG
4,lo,white,5,3,361,0.65,0.69,6,NA,NA,NA,NA,NA,NA,Boise2022_5323,WI,57,131,Y,FG
4,lo,white,5,4,94,0.17,0.37,4,NA,NA,NA,NA,NA,NA,Boise2022_5324,WI,103,154,Y,FG
4,lo,white,6,1,50,0.12,0.13,3,NA,NA,NA,NA,NA,NA,Boise2022_5326,WI,9,131,Y,FG
4,lo,white,6,2,264,0.58,3,3,NA,NA,NA,NA,NA,NA,Boise2022_5327,WI,104,131,Y,FG
4,lo,white,6,4,89,0.16,0.25,3,NA,NA,NA,NA,NA,NA,Boise2022_5329,WI,93,131,Y,FG
4,lo,white,7,1,177,0.46,0.26,3,NA,NA,NA,NA,NA,NA,Boise2022_5331,WI,63,131,Y,FG
4,lo,white,7,3,306,0.55,0.51,4,NA,NA,NA,NA,NA,NA,Boise2022_5333,WI,54,131,Y,FG
4,lo,white,7,5,50,0.09,0.83,9,NA,NA,NA,NA,NA,NA,Boise2022_5335,WI,47,154,Y,FG
4,lo,white,8,1,300,0.6,0.5,5,NA,NA,NA,NA,NA,NA,Boise2022_5336,WI,68,131,Y,FG
4,lo,white,8,3,585,1.52,0.71,10,NA,NA,NA,NA,NA,NA,Boise2022_5338,WI,3,131,Y,FG
4,lo,white,8,4,28,0.07,0.06,2,NA,NA,NA,NA,NA,NA,Boise2022_5339,WI,40,154,Y,FG
4,lo,white,8,5,11,0.02,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5340,WI,89,154,Y,FG
4,lo,white,9,4,131,0.34,0.27,5,NA,NA,NA,NA,NA,NA,Boise2022_5344,WI,72,131,Y,FG
4,hi,black,1,3,37,0.09,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5403,WI,42,131,Y,FG
4,hi,black,1,4,4,0.007,0.007,1,NA,NA,NA,NA,NA,NA,Boise2022_5404,WI,48,153,Y,FB
4,hi,black,1,5,4,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_5405,WI,105,131,Y,FG
4,hi,black,1,6,58,0.14,0.1,2,NA,NA,NA,NA,NA,NA,Boise2022_5406,WI,29,138,Y,FP
4,hi,black,10,5,85,0.17,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_5495,WI,104,131,Y,FG
4,hi,black,10,6,100,0.24,0.14,2,NA,NA,NA,NA,NA,NA,Boise2022_5496,WI,76,131,Y,FG
4,hi,black,10,7,31,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5497,WI,45,131,Y,FG
4,hi,black,2,1,278,0.5,0.22,3,NA,NA,NA,NA,NA,NA,Boise2022_5411,WI,31,108,Y,FG
4,hi,black,2,10,36,0.08,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5420,WI,51,131,Y,FG
4,hi,black,2,2,55,0.24,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_5412,WI,101,108,Y,FP
4,hi,black,2,4,41,0.09,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5414,WI,17,131,Y,FG
4,hi,black,2,7,29,0.06,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5417,WI,45,131,Y,FP
4,hi,black,2,8,59,0.13,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5418,WI,92,131,Y,FG
4,hi,black,2,9,91,0.2,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_5419,WI,34,108,Y,FG
4,hi,black,3,6,32,0.06,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_5426,WI,39,131,Y,FG
4,hi,black,3,7,15,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5427,WI,70,131,Y,FG
4,hi,black,3,8,33,0.07,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5428,WI,46,131,Y,FG
4,hi,black,3,9,11,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_5429,WI,56,131,Y,FG
4,hi,black,4,1,59,0.13,0.07,3,NA,NA,NA,NA,NA,NA,Boise2022_5431,WI,96,153,Y,FP
4,hi,black,4,10,36,0.07,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5440,WI,12,131,Y,FG
4,hi,black,4,4,43,0.1,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5434,WI,68,131,Y,FG
4,hi,black,4,5,21,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5435,WI,81,138,Y,FP
4,hi,black,4,8,18,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5438,WI,9,131,Y,FG
4,hi,black,5,1,56,0.09,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_5441,WI,87,108,Y,FP
4,hi,black,5,10,105,0.21,0.12,2,NA,NA,NA,NA,NA,NA,Boise2022_5450,WI,58,131,Y,FG
4,hi,black,5,3,33,0.08,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_5443,WI,16,131,Y,FG
4,hi,black,5,4,65,0.13,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_5444,WI,43,131,Y,FG
4,hi,black,5,5,32,0.07,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5445,WI,36,131,Y,FG
4,hi,black,5,6,39,0.04,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5446,WI,89,131,Y,FG
4,hi,black,5,7,22,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5447,WI,14,153,Y,FB
4,hi,black,5,8,25,0.05,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5448,WI,93,131,Y,FG
4,hi,black,6,2,34,0.07,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_5452,WI,46,131,Y,FG
4,hi,black,6,3,31,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5453,WI,25,131,Y,FG
4,hi,black,6,6,27,0.04,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5456,WI,66,131,Y,FP
4,hi,black,6,8,4,0.005,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_5458,WI,62,131,Y,FP
