"plantID","jday","live","v","herbivory","frost_heave","harvested","notes"
"Boise2023_1771",82,"N",NA,NA,NA,"N",NA
"Boise2023_1771",116,"N",NA,NA,NA,"N",NA
"Boise2023_1771",122,"N",NA,NA,NA,"N",NA
"Boise2023_1771",129,"N",NA,NA,NA,"N",NA
"Boise2023_1771",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1772",82,"Y","V3+","N","N","N",NA
"Boise2023_1772",116,"Y","BS","N","N","N",NA
"Boise2023_1772",122,"Y","FG","N","N","N",NA
"Boise2023_1772",129,"Y","FG","Y","N","N",NA
"Boise2023_1772",151,"Y","FB",NA,NA,NA,"SMUT"
"Boise2023_1773",82,"Y","V3","N","N","N",NA
"Boise2023_1773",116,"Y","BS","N","N","N",NA
"Boise2023_1773",122,"Y","FG","N","N","N",NA
"Boise2023_1773",129,"Y","FG","N","N","N",NA
"Boise2023_1773",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1774",82,"Y","V1","N","N","N",NA
"Boise2023_1774",116,"Y","V3+","Y","N","N",NA
"Boise2023_1774",122,"Y","V3+","N","N","N",NA
"Boise2023_1774",129,"Y","BS","Y","N","N",NA
"Boise2023_1774",151,"Y","FG",NA,NA,NA,NA
"Boise2023_1775",82,"Y","V3+","N","N","N",NA
"Boise2023_1775",116,"Y","FG","Y","N","N",NA
"Boise2023_1775",122,"Y","FG","N","N","N",NA
"Boise2023_1775",129,"Y","FG","Y","N","N",NA
"Boise2023_1775",151,"Y","FB",NA,NA,NA,NA
"Boise2023_1776",82,"N",NA,NA,NA,NA,NA
"Boise2023_1776",116,"N",NA,NA,NA,NA,NA
"Boise2023_1776",122,"N",NA,NA,NA,NA,NA
"Boise2023_1776",129,"N",NA,NA,NA,NA,NA
"Boise2023_1776",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1777",82,"Y","V2","N","Y","N","Surface"
"Boise2023_1777",116,"N",NA,NA,NA,"N",NA
"Boise2023_1777",122,"N",NA,NA,NA,NA,NA
"Boise2023_1777",129,"N",NA,NA,NA,"N",NA
"Boise2023_1777",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1778",82,"Y","V3","N","N","N",NA
"Boise2023_1778",116,"Y","V3+","N","N","N",NA
"Boise2023_1778",122,"Y","FG","N","N","N",NA
"Boise2023_1778",129,"Y","FG","N","N","N",NA
"Boise2023_1778",151,"Y","FB",NA,NA,NA,NA
"Boise2023_1779",82,"Y","V3+","N","N","N",NA
"Boise2023_1779",116,"Y","V3+","N","N","N",NA
"Boise2023_1779",122,"Y","FG","N","N","N",NA
"Boise2023_1779",129,"Y","FG","N","N","N",NA
"Boise2023_1779",151,"Y","FP",NA,NA,NA,NA
"Boise2023_178",76,"Y","V2","N","N","N",NA
"Boise2023_178",116,"Y","V3+","Y","N","N",NA
"Boise2023_178",121,"Y","V3+","N","N","N",NA
"Boise2023_178",129,"Y","BS","N","N","N",NA
"Boise2023_178",138,"Y","BS","N","N","N",NA
"Boise2023_178",150,"Y","FG",NA,NA,NA,NA
"Boise2023_1780",82,"Y","V1","N","N","N",NA
"Boise2023_1780",116,"Y","V3+","N","N","N",NA
"Boise2023_1780",122,"Y","BS","N","N","N",NA
"Boise2023_1780",129,"Y","FG","N","N","N",NA
"Boise2023_1780",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1781",82,"Y","V3+","N","N","N",NA
"Boise2023_1781",116,"Y","V3+","N","N","N",NA
"Boise2023_1781",122,"Y","FG","N","N","N",NA
"Boise2023_1781",129,"Y","FG","N","N","N",NA
"Boise2023_1781",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1782",82,"Y","V3+","N","N","N",NA
"Boise2023_1782",116,"Y","V3+","N","N","N",NA
"Boise2023_1782",122,"Y","BS","N","N","N",NA
"Boise2023_1782",129,"Y","FG","N","N","N",NA
"Boise2023_1782",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1783",82,"Y","V2","N","N","N",NA
"Boise2023_1783",116,"Y","BS","N","N","N",NA
"Boise2023_1783",122,"Y","FG","N","N","N",NA
"Boise2023_1783",129,"Y","FG","N","N","N",NA
"Boise2023_1783",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1784",82,"Y","V3+","N","N","N",NA
"Boise2023_1784",116,"Y","V3+","Y","N","N",NA
"Boise2023_1784",122,"Y","V3+","N","N","N",NA
"Boise2023_1784",129,"Y","V3+","Y","N","N",NA
"Boise2023_1784",151,"Y","FG",NA,NA,NA,NA
"Boise2023_1785",82,"Y","V1","N","N","N",NA
"Boise2023_1785",116,"Y","V3+","N","N","N",NA
"Boise2023_1785",122,"Y","BS","N","N","N",NA
"Boise2023_1785",129,"Y","FG","N","N","N",NA
"Boise2023_1785",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1786",82,"Y","V1","N","N","N",NA
"Boise2023_1786",116,"Y","V3+","N","N","N",NA
"Boise2023_1786",122,"Y","BS","N","N","N",NA
"Boise2023_1786",129,"Y","FG","N","N","N",NA
"Boise2023_1786",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1787",82,"Y","V2","N","N","N",NA
"Boise2023_1787",116,"Y","BS","N","N","N",NA
"Boise2023_1787",122,"Y","FG","N","N","N",NA
"Boise2023_1787",129,"Y","FG","N","N","N",NA
"Boise2023_1787",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1788",82,"Y","V3+","N","N","N",NA
"Boise2023_1788",116,"Y","BS","N","N","N",NA
"Boise2023_1788",122,"Y","FG","N","N","N",NA
"Boise2023_1788",129,"Y","FG","N","N","N",NA
"Boise2023_1788",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1789",82,"Y","V3","N","N","N",NA
"Boise2023_1789",116,"Y","V3+","N","N","N",NA
"Boise2023_1789",122,"Y","BS","N","N","N",NA
"Boise2023_1789",129,"Y","FG","N","N","N",NA
"Boise2023_1789",151,"Y","FB",NA,NA,NA,NA
"Boise2023_179",76,"Y","V1","N","N","N",NA
"Boise2023_179",116,"Y","V3+","Y","N","N",NA
"Boise2023_179",121,"Y","BS","N","N","N",NA
"Boise2023_179",129,"Y","FG","N","N","N",NA
"Boise2023_179",138,"Y","FG","Y","N","N",NA
"Boise2023_179",150,"Y","FP",NA,NA,NA,NA
"Boise2023_1790",82,"Y","V3+","N","N","N",NA
"Boise2023_1790",116,"Y","V3+","N","N","N",NA
"Boise2023_1790",122,"Y","BS","N","N","N",NA
"Boise2023_1790",129,"Y","FG","N","N","N",NA
"Boise2023_1790",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1791",82,"Y","V3+","N","N","N",NA
"Boise2023_1791",116,"Y","V3+","Y","N","N",NA
"Boise2023_1791",122,"Y","BS","N","N","N",NA
"Boise2023_1791",129,"Y","FG","N","N","N",NA
"Boise2023_1791",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1792",82,"Y","V3+","N","N","N",NA
"Boise2023_1792",116,"Y","V3+","N","N","N",NA
"Boise2023_1792",122,"Y","FG","N","N","N",NA
"Boise2023_1792",129,"Y","FG","N","N","N",NA
"Boise2023_1792",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1793",82,"N",NA,NA,NA,NA,NA
"Boise2023_1793",116,"N",NA,NA,NA,NA,NA
"Boise2023_1793",122,"N",NA,NA,NA,"N",NA
"Boise2023_1793",129,"N",NA,NA,NA,"N",NA
"Boise2023_1793",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1794",82,"N",NA,NA,NA,"N",NA
"Boise2023_1794",116,"N",NA,NA,NA,"N",NA
"Boise2023_1794",122,"N",NA,NA,NA,"N",NA
"Boise2023_1794",129,"N",NA,NA,NA,"N",NA
"Boise2023_1794",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1795",82,"Y","V2","N","N","N",NA
"Boise2023_1795",116,"Y","V3+","N","N","N",NA
"Boise2023_1795",122,"Y","V3+","N","N","N",NA
"Boise2023_1795",129,"Y","V3+","N","N","N",NA
"Boise2023_1795",151,"Y","FG",NA,NA,NA,NA
"Boise2023_1796",82,"Y","V3+","N","N","N",NA
"Boise2023_1796",116,"Y","FG","N","N","N",NA
"Boise2023_1796",122,"Y","FG","N","N","N",NA
"Boise2023_1796",129,"Y","FG","N","N","N",NA
"Boise2023_1796",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1797",82,"Y","V3+","N","N","N",NA
"Boise2023_1797",116,"Y","V3+","N","N","N",NA
"Boise2023_1797",122,"Y","BS","N","N","N",NA
"Boise2023_1797",129,"Y","FG","N","N","N",NA
"Boise2023_1797",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1798",82,"Y","V3+","N","N","N",NA
"Boise2023_1798",116,"Y","V3+","N","N","N",NA
"Boise2023_1798",122,"Y","BS","N","N","N",NA
"Boise2023_1798",129,"Y","FG","N","N","N",NA
"Boise2023_1798",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1799",82,"N",NA,NA,NA,NA,NA
"Boise2023_1799",116,"N",NA,NA,NA,NA,NA
"Boise2023_1799",122,"N",NA,NA,NA,NA,NA
"Boise2023_1799",129,"N",NA,NA,NA,NA,NA
"Boise2023_1799",NA,"N",NA,NA,NA,NA,NA
"Boise2023_18",76,"Y","V1","N","N","N",NA
"Boise2023_18",116,"Y","BS","N","N","N",NA
"Boise2023_18",121,"Y","V3+","N","N","N",NA
"Boise2023_18",129,"Y","FG","N","N","N",NA
"Boise2023_18",138,"Y","FG","N","N","N",NA
"Boise2023_18",NA,"N",NA,NA,NA,NA,NA
"Boise2023_180",76,"Y","V3","N","N","N",NA
"Boise2023_180",116,"Y","BS","Y","N","N",NA
"Boise2023_180",121,"Y","FG","N","N","N",NA
"Boise2023_180",129,"Y","FG","N","N","N",NA
"Boise2023_180",138,"Y","FG","N","N","N",NA
"Boise2023_180",150,"Y","FB",NA,NA,NA,NA
"Boise2023_1800",82,"Y","V3+","N","N","N",NA
"Boise2023_1800",116,"Y","BS","N","N","N",NA
"Boise2023_1800",122,"Y","FG","N","N","N",NA
"Boise2023_1800",129,"Y","FG","N","N","N",NA
"Boise2023_1800",151,"Y","FP",NA,NA,NA,NA
"Boise2023_1801",82,"Y","V1","N","Y","N",NA
"Boise2023_1801",116,"Y","V3+","N","N","N",NA
"Boise2023_1801",124,"Y","V3+","N","N","N",NA
"Boise2023_1801",131,"Y","BS","N","N","N",NA
"Boise2023_1801",138,"Y","BS","N","N","N",NA
"Boise2023_1801",152,"Y","FG",NA,NA,NA,NA
"Boise2023_1802",82,"N",NA,NA,NA,NA,NA
"Boise2023_1802",116,"N",NA,NA,NA,NA,NA
"Boise2023_1802",124,"N",NA,NA,NA,NA,NA
"Boise2023_1802",131,"N",NA,NA,NA,NA,NA
"Boise2023_1802",138,"N",NA,NA,NA,NA,NA
"Boise2023_1802",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1803",82,"Y","V2","N","N","N",NA
"Boise2023_1803",116,"Y","V3+","N","N","N",NA
"Boise2023_1803",124,"Y","V3+","Y","N","N",NA
"Boise2023_1803",131,"Y","BS","N","N","N",NA
"Boise2023_1803",138,"Y","FG","N","N","N",NA
"Boise2023_1803",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1804",82,"N",NA,NA,NA,NA,NA
"Boise2023_1804",116,"N",NA,NA,NA,NA,NA
"Boise2023_1804",124,"N",NA,NA,NA,NA,NA
"Boise2023_1804",131,"N",NA,NA,NA,NA,NA
"Boise2023_1804",138,"N",NA,NA,NA,NA,NA
"Boise2023_1804",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1805",82,"N",NA,NA,NA,NA,NA
"Boise2023_1805",116,"N",NA,NA,NA,NA,NA
"Boise2023_1805",124,"N",NA,NA,NA,NA,NA
"Boise2023_1805",131,"N",NA,NA,NA,NA,NA
"Boise2023_1805",138,"N",NA,NA,NA,NA,NA
"Boise2023_1805",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1806",82,"Y","V1","N","N","N",NA
"Boise2023_1806",116,"Y","V3","N","N","N",NA
"Boise2023_1806",124,"Y","FG","N","N","N",NA
"Boise2023_1806",131,"Y","FG","N","N","N",NA
"Boise2023_1806",138,"Y","FG","N","N","N",NA
"Boise2023_1806",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1807",82,"Y","V1","N","N","N",NA
"Boise2023_1807",116,"Y","V3","N","N","N",NA
"Boise2023_1807",124,"Y","V3","N","N","N",NA
"Boise2023_1807",131,"Y","BS","N","N","N",NA
"Boise2023_1807",138,"Y","FG","N","N","N",NA
"Boise2023_1807",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1808",82,"N",NA,NA,NA,NA,NA
"Boise2023_1808",116,"N",NA,NA,NA,NA,NA
"Boise2023_1808",124,"N",NA,NA,NA,NA,NA
"Boise2023_1808",131,"N",NA,NA,NA,NA,NA
"Boise2023_1808",138,"N",NA,NA,NA,NA,NA
"Boise2023_1808",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1809",82,"N",NA,NA,NA,NA,NA
"Boise2023_1809",116,"N",NA,NA,NA,NA,NA
"Boise2023_1809",124,"N",NA,NA,NA,NA,NA
"Boise2023_1809",131,"N",NA,NA,NA,NA,NA
"Boise2023_1809",138,"N",NA,NA,NA,NA,NA
"Boise2023_1809",NA,"N",NA,NA,NA,NA,NA
"Boise2023_181",76,"Y","V3+","N","N","N",NA
"Boise2023_181",116,"Y","V3+","N","N","N",NA
"Boise2023_181",124,"Y","FG","N","N","N",NA
"Boise2023_181",129,"Y","FG","N","N","N",NA
"Boise2023_181",138,"Y","FG","N","N","N",NA
"Boise2023_181",150,"Y","FP",NA,NA,NA,NA
"Boise2023_1810",82,"Y","V1","N","N","N",NA
"Boise2023_1810",116,"Y","V3+","N","N","N",NA
"Boise2023_1810",124,"Y","BS","Y","N","N",NA
"Boise2023_1810",131,"Y","BS","N","N","N",NA
"Boise2023_1810",138,"Y","FG","Y","N","N",NA
"Boise2023_1810",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1811",82,"Y","V2","N","Y","N",NA
"Boise2023_1811",116,"Y","V3+","N","N","N",NA
"Boise2023_1811",124,"Y","FG","N","N","N",NA
"Boise2023_1811",131,"Y","FG","N","N","N",NA
"Boise2023_1811",138,"Y","FG","N","N","N",NA
"Boise2023_1811",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1812",82,"Y","V1","N","N","N",NA
"Boise2023_1812",116,"Y","V3+","N","N","N",NA
"Boise2023_1812",124,"Y","FG","N","N","N",NA
"Boise2023_1812",131,"Y","FG","N","N","N",NA
"Boise2023_1812",138,"Y","FG","N","N","N",NA
"Boise2023_1812",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1813",82,"Y","V1","N","N","N",NA
"Boise2023_1813",116,"Y","V3","N","N","N",NA
"Boise2023_1813",124,"Y","FG","N","Y","N",NA
"Boise2023_1813",131,"Y","FG","N","Y","N",NA
"Boise2023_1813",138,"N",NA,NA,NA,"N",NA
"Boise2023_1813",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1814",82,"Y","V1","N","N","N",NA
"Boise2023_1814",116,"Y","V3","N","N","N",NA
"Boise2023_1814",124,"Y","BS","N","N","N",NA
"Boise2023_1814",131,"Y","BS","N","N","N",NA
"Boise2023_1814",138,"Y","FG","N","N","N",NA
"Boise2023_1814",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1815",82,"Y","V1","N","N","N",NA
"Boise2023_1815",116,"Y","V2","N","N","N",NA
"Boise2023_1815",124,"Y","BS","N","N","N",NA
"Boise2023_1815",131,"Y","FG","N","N","N",NA
"Boise2023_1815",138,"Y","FG","N","N","N",NA
"Boise2023_1815",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1816",82,"Y","V1","N","N","N",NA
"Boise2023_1816",116,"Y","BS","N","N","N",NA
"Boise2023_1816",124,"Y","FG","N","N","N",NA
"Boise2023_1816",131,"Y","FG","N","N","N",NA
"Boise2023_1816",138,"Y","FG","N","N","N",NA
"Boise2023_1816",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1817",82,"Y","V1","N","N","N",NA
"Boise2023_1817",116,"Y","BS","N","N","N",NA
"Boise2023_1817",124,"Y","FG","N","N","N",NA
"Boise2023_1817",131,"Y","FG","N","N","N",NA
"Boise2023_1817",138,"Y","FG","N","N","N",NA
"Boise2023_1817",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1818",82,"N",NA,NA,NA,NA,NA
"Boise2023_1818",116,"N",NA,NA,NA,NA,NA
"Boise2023_1818",124,"Y","V3+","N","N","N",NA
"Boise2023_1818",131,"Y","BS","N","N","N",NA
"Boise2023_1818",138,"Y","FG","N","N","N",NA
"Boise2023_1818",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1819",82,"N",NA,NA,NA,NA,NA
"Boise2023_1819",116,"N",NA,NA,NA,NA,NA
"Boise2023_1819",124,"N",NA,NA,NA,NA,NA
"Boise2023_1819",131,"N",NA,NA,NA,NA,NA
"Boise2023_1819",138,"N",NA,NA,NA,NA,NA
"Boise2023_1819",NA,"N",NA,NA,NA,NA,NA
"Boise2023_182",76,"Y","V3","N","N","N",NA
"Boise2023_182",116,"Y","V3+","N","N","N",NA
"Boise2023_182",124,"Y","FG","N","N","N",NA
"Boise2023_182",129,"Y","FG","N","N","N",NA
"Boise2023_182",138,"Y","FG","N","N","N",NA
"Boise2023_182",150,"Y","FB",NA,NA,NA,NA
"Boise2023_1820",82,"N",NA,NA,NA,"N",NA
"Boise2023_1820",116,"N",NA,NA,NA,NA,NA
"Boise2023_1820",124,"N",NA,NA,NA,"N",NA
"Boise2023_1820",131,"N",NA,NA,NA,"N",NA
"Boise2023_1820",138,"N",NA,NA,NA,"N",NA
"Boise2023_1820",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1821",82,"Y","V2","N","N","N",NA
"Boise2023_1821",116,"Y","V3+","N","N","N",NA
"Boise2023_1821",124,"Y","V3+","N","N","N",NA
"Boise2023_1821",131,"Y","FG","N","N","N",NA
"Boise2023_1821",138,"Y","FG","N","N","N",NA
"Boise2023_1821",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1822",82,"N",NA,NA,NA,"N",NA
"Boise2023_1822",116,"N",NA,NA,NA,"N",NA
"Boise2023_1822",124,"N",NA,NA,NA,"N",NA
"Boise2023_1822",131,"N",NA,NA,NA,"N",NA
"Boise2023_1822",138,"N",NA,NA,NA,"N",NA
"Boise2023_1822",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1823",82,"Y","V2","N","N","N",NA
"Boise2023_1823",116,"Y","BS","N","N","N",NA
"Boise2023_1823",124,"Y","FG","N","N","N",NA
"Boise2023_1823",131,"Y","FG","N","N","N",NA
"Boise2023_1823",138,"Y","FG","N","N","N",NA
"Boise2023_1823",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1824",82,"N",NA,NA,NA,NA,NA
"Boise2023_1824",116,"N",NA,NA,NA,"N",NA
"Boise2023_1824",124,"N",NA,NA,NA,"N",NA
"Boise2023_1824",131,"N",NA,NA,NA,"N",NA
"Boise2023_1824",138,"N",NA,NA,NA,"N",NA
"Boise2023_1824",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1825",82,"Y","V2","N","N","N",NA
"Boise2023_1825",116,"Y","V3+","N","N","N",NA
"Boise2023_1825",124,"Y","V3+","N","N","N",NA
"Boise2023_1825",131,"Y","BS","N","N","N",NA
"Boise2023_1825",138,"Y","FG","N","N","N",NA
"Boise2023_1825",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1826",82,"N",NA,NA,NA,"N",NA
"Boise2023_1826",116,"N",NA,NA,NA,"N",NA
"Boise2023_1826",124,"N",NA,NA,NA,"N",NA
"Boise2023_1826",131,"N",NA,NA,NA,"N",NA
"Boise2023_1826",138,"N",NA,NA,NA,"N",NA
"Boise2023_1826",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1827",82,"Y","V2","N","N","N",NA
"Boise2023_1827",116,"Y","V3+","N","N","N",NA
"Boise2023_1827",124,"Y","FG","N","N","N",NA
"Boise2023_1827",131,"Y","FG","N","N","N",NA
"Boise2023_1827",138,"Y","FG","N","N","N",NA
"Boise2023_1827",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1828",82,"N",NA,NA,NA,NA,NA
"Boise2023_1828",116,"N",NA,NA,NA,NA,NA
"Boise2023_1828",124,"N",NA,NA,NA,"N",NA
"Boise2023_1828",131,"N",NA,NA,NA,NA,NA
"Boise2023_1828",138,"N",NA,NA,NA,"N",NA
"Boise2023_1828",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1829",82,"N",NA,NA,NA,NA,NA
"Boise2023_1829",116,"N",NA,NA,NA,NA,NA
"Boise2023_1829",124,"N",NA,NA,NA,NA,NA
"Boise2023_1829",131,"N",NA,NA,NA,NA,NA
"Boise2023_1829",138,"N",NA,NA,NA,NA,NA
"Boise2023_1829",NA,"N",NA,NA,NA,NA,NA
"Boise2023_183",76,"Y","V3","N","N","N",NA
"Boise2023_183",116,"Y","BS","N","N","N",NA
"Boise2023_183",124,"Y","FG","N","N","N",NA
"Boise2023_183",129,"Y","FG","N","N","N",NA
"Boise2023_183",138,"Y","FG","N","N","N",NA
"Boise2023_183",150,"Y","FB",NA,NA,NA,NA
"Boise2023_1830",82,"N",NA,NA,NA,NA,NA
"Boise2023_1830",116,"N",NA,NA,NA,NA,NA
"Boise2023_1830",124,"N",NA,NA,NA,NA,NA
"Boise2023_1830",131,"N",NA,NA,NA,NA,NA
"Boise2023_1830",138,"N",NA,NA,NA,NA,NA
"Boise2023_1830",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1831",82,"Y","V1","N","N","N",NA
"Boise2023_1831",116,"Y","V3","N","N","N",NA
"Boise2023_1831",124,"Y","BS","N","N","N",NA
"Boise2023_1831",131,"Y","FG","N","N","N",NA
"Boise2023_1831",138,"Y","FG","N","N","N",NA
"Boise2023_1831",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1832",82,"Y","V2","N","N","N",NA
"Boise2023_1832",116,"Y","V3+","N","N","N",NA
"Boise2023_1832",124,"Y","FG","N","N","N",NA
"Boise2023_1832",131,"Y","FG","N","N","N",NA
"Boise2023_1832",138,"Y","FG","N","N","N",NA
"Boise2023_1832",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1833",82,"Y","V1","N","N","N",NA
"Boise2023_1833",116,"Y","V3","N","N","N",NA
"Boise2023_1833",124,"Y","BS","N","N","N",NA
"Boise2023_1833",131,"Y","FG","N","N","N",NA
"Boise2023_1833",138,"Y","FG","N","N","N",NA
"Boise2023_1833",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1834",82,"N",NA,NA,NA,NA,NA
"Boise2023_1834",116,"N",NA,NA,NA,NA,NA
"Boise2023_1834",124,"N",NA,NA,NA,NA,NA
"Boise2023_1834",131,"N",NA,NA,NA,NA,NA
"Boise2023_1834",138,"N",NA,NA,NA,NA,NA
"Boise2023_1834",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1835",82,"Y","V1","N","Y","N",NA
"Boise2023_1835",116,"Y","V3","N","N","N",NA
"Boise2023_1835",124,"Y","FG","N","N","N",NA
"Boise2023_1835",131,"Y","FG","N","Y","N",NA
"Boise2023_1835",138,"Y","FG","N","N","N",NA
"Boise2023_1835",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1836",82,"N",NA,NA,NA,NA,NA
"Boise2023_1836",116,"N",NA,NA,NA,NA,NA
"Boise2023_1836",124,"N",NA,NA,NA,NA,NA
"Boise2023_1836",131,"N",NA,NA,NA,NA,NA
"Boise2023_1836",138,"N",NA,NA,NA,NA,NA
"Boise2023_1836",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1837",82,"Y","V2","N","N","N",NA
"Boise2023_1837",116,"Y","BS","N","N","N",NA
"Boise2023_1837",124,"Y","FG","N","N","N",NA
"Boise2023_1837",131,"Y","FG","N","N","N",NA
"Boise2023_1837",138,"Y","FG","N","N","N",NA
"Boise2023_1837",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1838",82,"N",NA,NA,NA,NA,NA
"Boise2023_1838",116,"N",NA,NA,NA,NA,NA
"Boise2023_1838",124,"N",NA,NA,NA,NA,NA
"Boise2023_1838",131,"N",NA,NA,NA,NA,NA
"Boise2023_1838",138,"N",NA,NA,NA,NA,NA
"Boise2023_1838",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1839",82,"N",NA,NA,NA,NA,NA
"Boise2023_1839",116,"N",NA,NA,NA,NA,NA
"Boise2023_1839",124,"Y","BS","N","N","N",NA
"Boise2023_1839",131,"Y","BS","N","N","N",NA
"Boise2023_1839",138,"Y","BS","N","N","N",NA
"Boise2023_1839",152,"Y","FB",NA,NA,NA,"no seeds"
"Boise2023_184",76,"Y","V2","N","N","N",NA
"Boise2023_184",116,"Y","V3+","N","N","N",NA
"Boise2023_184",124,"Y","BS","N","Y","N",NA
"Boise2023_184",129,"Y","FG","N","N","N",NA
"Boise2023_184",138,"N",NA,NA,NA,NA,NA
"Boise2023_184",150,"Y","FG",NA,NA,NA,NA
"Boise2023_1840",82,"N",NA,NA,NA,NA,NA
"Boise2023_1840",116,"Y","V3","N","N","N",NA
"Boise2023_1840",124,"Y","V3","N","N","N",NA
"Boise2023_1840",131,"Y","BS","N","N","N",NA
"Boise2023_1840",138,"Y","FG","N","N","N",NA
"Boise2023_1840",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1841",82,"Y","V2","N","N","N",NA
"Boise2023_1841",116,"Y","V2","N","N","N",NA
"Boise2023_1841",124,"Y","FG","N","N","N",NA
"Boise2023_1841",131,"Y","V2","N","N","N",NA
"Boise2023_1841",138,"Y","V3","N","N","N",NA
"Boise2023_1841",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1842",82,"N",NA,NA,NA,"N",NA
"Boise2023_1842",116,"N",NA,NA,NA,"N",NA
"Boise2023_1842",124,"Y","BS","N","N","N",NA
"Boise2023_1842",131,"N",NA,NA,NA,NA,NA
"Boise2023_1842",138,"N",NA,NA,NA,"N",NA
"Boise2023_1842",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1843",82,"Y","V1","N","N","N",NA
"Boise2023_1843",116,"Y","V2","N","N","N",NA
"Boise2023_1843",124,"Y","V3","N","N","N",NA
"Boise2023_1843",131,"Y","BS","N","N","N",NA
"Boise2023_1843",138,"Y","FG","N","N","N",NA
"Boise2023_1843",152,"Y","FP",NA,NA,NA,NA
"Boise2023_1844",82,"Y","V2","N","N","N",NA
"Boise2023_1844",116,"Y","V3+","N","N","N",NA
"Boise2023_1844",124,"Y","FG","N","N","N",NA
"Boise2023_1844",131,"Y","FG","N","N","N",NA
"Boise2023_1844",138,"Y","FG","N","N","N",NA
"Boise2023_1844",152,"Y","FB",NA,NA,NA,NA
"Boise2023_1845",82,"N",NA,NA,NA,"N",NA
"Boise2023_1845",116,"N",NA,NA,NA,"N",NA
"Boise2023_1845",124,"N",NA,NA,NA,"N",NA
"Boise2023_1845",131,"N",NA,NA,NA,"N",NA
"Boise2023_1845",138,"N",NA,NA,NA,"N",NA
"Boise2023_1845",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1846",82,"N",NA,NA,NA,NA,NA
"Boise2023_1846",116,"N",NA,NA,NA,NA,NA
"Boise2023_1846",124,"N",NA,NA,NA,NA,NA
"Boise2023_1846",131,"N",NA,NA,NA,NA,NA
"Boise2023_1846",138,"N",NA,NA,NA,NA,NA
"Boise2023_1846",NA,"N",NA,NA,NA,NA,NA
"Boise2023_1847",82,"Y","V1","N","N","N",NA
"Boise2023_1847",116,"Y","V2","N","N","N",NA
"Boise2023_1847",124,"Y","V2","N","N","N",NA
"Boise2023_1847",131,"Y","V3+","N","N","N",NA
"Boise2023_1847",138,"Y","BS","N","N","N",NA
