"plantID","site","year","block","plot","x","y","genotype","growout","density","gravel"
"CH_2023_2995","CH",2023,10,2,3,3,90,2020,"low","black"
"CH_2023_3011","CH",2023,10,2,3,4,52,2020,"low","black"
"CH_2023_3027","CH",2023,10,2,3,5,82,2020,"low","black"
"CH_2023_2964","CH",2023,10,2,4,1,47,2020,"low","black"
"CH_2023_2980","CH",2023,10,2,4,2,86,2020,"low","black"
"CH_2023_2996","CH",2023,10,2,4,3,30,2020,"low","black"
"CH_2023_3012","CH",2023,10,2,4,4,100,2020,"low","black"
"CH_2023_3028","CH",2023,10,2,4,5,69,2020,"low","black"
"CH_2023_2965","CH",2023,10,2,5,1,8,2020,"low","black"
"CH_2023_2981","CH",2023,10,2,5,2,63,2020,"low","black"
"CH_2023_2997","CH",2023,10,2,5,3,65,2020,"low","black"
"CH_2023_3013","CH",2023,10,2,5,4,76,2020,"low","black"
"CH_2023_3029","CH",2023,10,2,5,5,73,2020,"low","black"
"CH_2023_2966","CH",2023,10,2,6,1,32,2020,"low","black"
"CH_2023_2982","CH",2023,10,2,6,2,51,2020,"low","black"
"CH_2023_2998","CH",2023,10,2,6,3,104,2020,"low","black"
"CH_2023_3014","CH",2023,10,2,6,4,84,2021,"low","black"
"CH_2023_3030","CH",2023,10,2,6,5,92,2020,"low","black"
"CH_2023_2967","CH",2023,10,2,7,1,59,2020,"low","black"
"CH_2023_2983","CH",2023,10,2,7,2,79,2020,"low","black"
"CH_2023_2999","CH",2023,10,2,7,3,101,2020,"low","black"
"CH_2023_3015","CH",2023,10,2,7,4,6,2020,"low","black"
"CH_2023_3031","CH",2023,10,2,7,5,31,2020,"low","black"
"CH_2023_2968","CH",2023,10,2,8,1,29,2020,"low","black"
"CH_2023_2984","CH",2023,10,2,8,2,91,2020,"low","black"
"CH_2023_3000","CH",2023,10,2,8,3,81,2020,"low","black"
"CH_2023_3016","CH",2023,10,2,8,4,71,2020,"low","black"
"CH_2023_3032","CH",2023,10,2,8,5,2,2020,"low","black"
"CH_2023_2969","CH",2023,10,2,9,1,18,2020,"low","black"
"CH_2023_2985","CH",2023,10,2,9,2,49,2020,"low","black"
"CH_2023_3001","CH",2023,10,2,9,3,68,2020,"low","black"
"CH_2023_3017","CH",2023,10,2,9,4,62,2020,"low","black"
"CH_2023_3033","CH",2023,10,2,9,5,93,2020,"low","black"
"CH_2023_3121","CH",2023,10,4,1,1,59,2020,"low","white"
"CH_2023_3137","CH",2023,10,4,1,2,100,2020,"low","white"
"CH_2023_3153","CH",2023,10,4,1,3,77,2020,"low","white"
"CH_2023_3169","CH",2023,10,4,1,4,53,2020,"low","white"
"CH_2023_3185","CH",2023,10,4,1,5,58,2020,"low","white"
"CH_2023_3130","CH",2023,10,4,10,1,97,2020,"low","white"
"CH_2023_3146","CH",2023,10,4,10,2,47,2020,"low","white"
"CH_2023_3162","CH",2023,10,4,10,3,63,2020,"low","white"
"CH_2023_3178","CH",2023,10,4,10,4,93,2021,"low","white"
"CH_2023_3194","CH",2023,10,4,10,5,43,2020,"low","white"
"CH_2023_3131","CH",2023,10,4,11,1,96,2020,"low","white"
"CH_2023_3147","CH",2023,10,4,11,2,49,2020,"low","white"
"CH_2023_3163","CH",2023,10,4,11,3,76,2020,"low","white"
"CH_2023_3179","CH",2023,10,4,11,4,37,2020,"low","white"
"CH_2023_3195","CH",2023,10,4,11,5,55,2020,"low","white"
"CH_2023_3132","CH",2023,10,4,12,1,18,2020,"low","white"
"CH_2023_3148","CH",2023,10,4,12,2,35,2020,"low","white"
"CH_2023_3164","CH",2023,10,4,12,3,57,2020,"low","white"
"CH_2023_3180","CH",2023,10,4,12,4,29,2020,"low","white"
"CH_2023_3196","CH",2023,10,4,12,5,28,2020,"low","white"
"CH_2023_3133","CH",2023,10,4,13,1,59,2020,"low","white"
"CH_2023_3149","CH",2023,10,4,13,2,30,2020,"low","white"
"CH_2023_3165","CH",2023,10,4,13,3,82,2020,"low","white"
"CH_2023_3181","CH",2023,10,4,13,4,12,2020,"low","white"
"CH_2023_3197","CH",2023,10,4,13,5,65,2020,"low","white"
"CH_2023_3134","CH",2023,10,4,14,1,73,2020,"low","white"
"CH_2023_3150","CH",2023,10,4,14,2,42,2020,"low","white"
"CH_2023_3166","CH",2023,10,4,14,3,71,2020,"low","white"
"CH_2023_3182","CH",2023,10,4,14,4,68,2020,"low","white"
"CH_2023_3198","CH",2023,10,4,14,5,86,2020,"low","white"
"CH_2023_3135","CH",2023,10,4,15,1,33,2020,"low","white"
"CH_2023_3151","CH",2023,10,4,15,2,45,2020,"low","white"
"CH_2023_3167","CH",2023,10,4,15,3,52,2020,"low","white"
"CH_2023_3183","CH",2023,10,4,15,4,11,2020,"low","white"
"CH_2023_3199","CH",2023,10,4,15,5,79,2020,"low","white"
"CH_2023_3136","CH",2023,10,4,16,1,8,2020,"low","white"
"CH_2023_3152","CH",2023,10,4,16,2,34,2020,"low","white"
"CH_2023_3168","CH",2023,10,4,16,3,61,2020,"low","white"
"CH_2023_3184","CH",2023,10,4,16,4,1,2020,"low","white"
"CH_2023_3200","CH",2023,10,4,16,5,39,2020,"low","white"
"CH_2023_3122","CH",2023,10,4,2,1,62,2020,"low","white"
"CH_2023_3138","CH",2023,10,4,2,2,51,2020,"low","white"
"CH_2023_3154","CH",2023,10,4,2,3,66,2020,"low","white"
"CH_2023_3170","CH",2023,10,4,2,4,151,2022,"low","white"
"CH_2023_3186","CH",2023,10,4,2,5,56,2020,"low","white"
"CH_2023_3123","CH",2023,10,4,3,1,75,2020,"low","white"
"CH_2023_3139","CH",2023,10,4,3,2,93,2021,"low","white"
"CH_2023_3155","CH",2023,10,4,3,3,36,2020,"low","white"
"CH_2023_3171","CH",2023,10,4,3,4,81,2020,"low","white"
"CH_2023_3187","CH",2023,10,4,3,5,74,2020,"low","white"
"CH_2023_3124","CH",2023,10,4,4,1,24,2020,"low","white"
"CH_2023_3140","CH",2023,10,4,4,2,26,2020,"low","white"
"CH_2023_3156","CH",2023,10,4,4,3,103,2020,"low","white"
"CH_2023_3172","CH",2023,10,4,4,4,88,2020,"low","white"
"CH_2023_3188","CH",2023,10,4,4,5,90,2020,"low","white"
"CH_2023_3125","CH",2023,10,4,5,1,75,2020,"low","white"
"CH_2023_3141","CH",2023,10,4,5,2,31,2020,"low","white"
"CH_2023_3157","CH",2023,10,4,5,3,5,2020,"low","white"
"CH_2023_3173","CH",2023,10,4,5,4,84,2020,"low","white"
"CH_2023_3189","CH",2023,10,4,5,5,6,2020,"low","white"
"CH_2023_3126","CH",2023,10,4,6,1,25,2020,"low","white"
"CH_2023_3142","CH",2023,10,4,6,2,72,2020,"low","white"
"CH_2023_3158","CH",2023,10,4,6,3,54,2020,"low","white"
"CH_2023_3174","CH",2023,10,4,6,4,64,2020,"low","white"
"CH_2023_3190","CH",2023,10,4,6,5,46,2020,"low","white"
"CH_2023_3127","CH",2023,10,4,7,1,32,2020,"low","white"
"CH_2023_3143","CH",2023,10,4,7,2,33,2020,"low","white"
"CH_2023_3159","CH",2023,10,4,7,3,7,2020,"low","white"
"CH_2023_3175","CH",2023,10,4,7,4,92,2020,"low","white"
"CH_2023_3191","CH",2023,10,4,7,5,91,2020,"low","white"
"CH_2023_3128","CH",2023,10,4,8,1,95,2020,"low","white"
"CH_2023_3144","CH",2023,10,4,8,2,87,2021,"low","white"
"CH_2023_3160","CH",2023,10,4,8,3,83,2020,"low","white"
"CH_2023_3176","CH",2023,10,4,8,4,44,2020,"low","white"
"CH_2023_3192","CH",2023,10,4,8,5,30,2020,"low","white"
"CH_2023_3129","CH",2023,10,4,9,1,38,2021,"low","white"
"CH_2023_3145","CH",2023,10,4,9,2,2,2020,"low","white"
"CH_2023_3161","CH",2023,10,4,9,3,101,2020,"low","white"
"CH_2023_3177","CH",2023,10,4,9,4,104,2020,"low","white"
"CH_2023_3193","CH",2023,10,4,9,5,98,2020,"low","white"
"CH_2023_321","CH",2023,2,1,1,1,65,2020,"high","black"
"CH_2023_393","CH",2023,2,1,1,10,30,2020,"high","black"
"CH_2023_329","CH",2023,2,1,1,2,93,2021,"high","black"
"CH_2023_337","CH",2023,2,1,1,3,47,2020,"high","black"
"CH_2023_345","CH",2023,2,1,1,4,7,2020,"high","black"
"CH_2023_353","CH",2023,2,1,1,5,75,2020,"high","black"
"CH_2023_361","CH",2023,2,1,1,6,58,2020,"high","black"
"CH_2023_369","CH",2023,2,1,1,7,91,2020,"high","black"
"CH_2023_377","CH",2023,2,1,1,8,44,2020,"high","black"
"CH_2023_385","CH",2023,2,1,1,9,46,2020,"high","black"
"CH_2023_322","CH",2023,2,1,2,1,37,2020,"high","black"
"CH_2023_394","CH",2023,2,1,2,10,100,2020,"high","black"
"CH_2023_330","CH",2023,2,1,2,2,56,2020,"high","black"
"CH_2023_338","CH",2023,2,1,2,3,11,2020,"high","black"
"CH_2023_346","CH",2023,2,1,2,4,62,2020,"high","black"
"CH_2023_354","CH",2023,2,1,2,5,12,2020,"high","black"
"CH_2023_362","CH",2023,2,1,2,6,68,2020,"high","black"
"CH_2023_370","CH",2023,2,1,2,7,87,2020,"high","black"
"CH_2023_378","CH",2023,2,1,2,8,24,2020,"high","black"
"CH_2023_386","CH",2023,2,1,2,9,66,2020,"high","black"
"CH_2023_323","CH",2023,2,1,3,1,43,2020,"high","black"
"CH_2023_395","CH",2023,2,1,3,10,97,2021,"high","black"
"CH_2023_331","CH",2023,2,1,3,2,95,2020,"high","black"
"CH_2023_339","CH",2023,2,1,3,3,33,2020,"high","black"
"CH_2023_347","CH",2023,2,1,3,4,29,2020,"high","black"
"CH_2023_355","CH",2023,2,1,3,5,151,2022,"high","black"
"CH_2023_363","CH",2023,2,1,3,6,63,2020,"high","black"
"CH_2023_371","CH",2023,2,1,3,7,18,2020,"high","black"
"CH_2023_379","CH",2023,2,1,3,8,39,2020,"high","black"
"CH_2023_387","CH",2023,2,1,3,9,34,2020,"high","black"
"CH_2023_324","CH",2023,2,1,4,1,104,2020,"high","black"
"CH_2023_396","CH",2023,2,1,4,10,76,2020,"high","black"
"CH_2023_332","CH",2023,2,1,4,2,35,2020,"high","black"
"CH_2023_340","CH",2023,2,1,4,3,81,2020,"high","black"
"CH_2023_348","CH",2023,2,1,4,4,72,2020,"high","black"
"CH_2023_356","CH",2023,2,1,4,5,32,2020,"high","black"
"CH_2023_364","CH",2023,2,1,4,6,51,2020,"high","black"
"CH_2023_372","CH",2023,2,1,4,7,8,2020,"high","black"
"CH_2023_380","CH",2023,2,1,4,8,102,2020,"high","black"
"CH_2023_388","CH",2023,2,1,4,9,24,2020,"high","black"
"CH_2023_325","CH",2023,2,1,5,1,91,2020,"high","black"
"CH_2023_397","CH",2023,2,1,5,10,57,2020,"high","black"
"CH_2023_333","CH",2023,2,1,5,2,90,2020,"high","black"
"CH_2023_341","CH",2023,2,1,5,3,88,2021,"high","black"
"CH_2023_349","CH",2023,2,1,5,4,61,2020,"high","black"
"CH_2023_357","CH",2023,2,1,5,5,71,2020,"high","black"
"CH_2023_365","CH",2023,2,1,5,6,83,2020,"high","black"
"CH_2023_373","CH",2023,2,1,5,7,101,2020,"high","black"
"CH_2023_381","CH",2023,2,1,5,8,96,2020,"high","black"
"CH_2023_389","CH",2023,2,1,5,9,92,2020,"high","black"
"CH_2023_326","CH",2023,2,1,6,1,55,2020,"high","black"
"CH_2023_398","CH",2023,2,1,6,10,28,2020,"high","black"
"CH_2023_334","CH",2023,2,1,6,2,2,2020,"high","black"
"CH_2023_342","CH",2023,2,1,6,3,59,2020,"high","black"
"CH_2023_350","CH",2023,2,1,6,4,77,2020,"high","black"
"CH_2023_358","CH",2023,2,1,6,5,86,2021,"high","black"
"CH_2023_366","CH",2023,2,1,6,6,31,2020,"high","black"
"CH_2023_374","CH",2023,2,1,6,7,5,2020,"high","black"
"CH_2023_382","CH",2023,2,1,6,8,93,2021,"high","black"
"CH_2023_390","CH",2023,2,1,6,9,49,2020,"high","black"
"CH_2023_327","CH",2023,2,1,7,1,74,2020,"high","black"
"CH_2023_399","CH",2023,2,1,7,10,84,2020,"high","black"
"CH_2023_335","CH",2023,2,1,7,2,57,2020,"high","black"
"CH_2023_343","CH",2023,2,1,7,3,1,2020,"high","black"
"CH_2023_351","CH",2023,2,1,7,4,2,2020,"high","black"
"CH_2023_359","CH",2023,2,1,7,5,19,2020,"high","black"
"CH_2023_367","CH",2023,2,1,7,6,52,2020,"high","black"
"CH_2023_375","CH",2023,2,1,7,7,45,2020,"high","black"
"CH_2023_383","CH",2023,2,1,7,8,73,2020,"high","black"
"CH_2023_391","CH",2023,2,1,7,9,38,2021,"high","black"
"CH_2023_328","CH",2023,2,1,8,1,8,2020,"high","black"
"CH_2023_400","CH",2023,2,1,8,10,25,2020,"high","black"
"CH_2023_336","CH",2023,2,1,8,2,79,2020,"high","black"
"CH_2023_344","CH",2023,2,1,8,3,98,2021,"high","black"
"CH_2023_352","CH",2023,2,1,8,4,14,2020,"high","black"
"CH_2023_360","CH",2023,2,1,8,5,9,2020,"high","black"
"CH_2023_368","CH",2023,2,1,8,6,64,2020,"high","black"
"CH_2023_376","CH",2023,2,1,8,7,82,2020,"high","black"
"CH_2023_384","CH",2023,2,1,8,8,92,2020,"high","black"
"CH_2023_392","CH",2023,2,1,8,9,42,2020,"high","black"
"CH_2023_481","CH",2023,2,3,1,1,103,2020,"high","white"
"CH_2023_553","CH",2023,2,3,1,10,69,2020,"high","white"
"CH_2023_489","CH",2023,2,3,1,2,76,2020,"high","white"
"CH_2023_497","CH",2023,2,3,1,3,11,2020,"high","white"
"CH_2023_505","CH",2023,2,3,1,4,93,2020,"high","white"
"CH_2023_513","CH",2023,2,3,1,5,19,2020,"high","white"
"CH_2023_521","CH",2023,2,3,1,6,95,2021,"high","white"
"CH_2023_529","CH",2023,2,3,1,7,46,2020,"high","white"
"CH_2023_537","CH",2023,2,3,1,8,12,2020,"high","white"
"CH_2023_545","CH",2023,2,3,1,9,77,2020,"high","white"
"CH_2023_482","CH",2023,2,3,2,1,98,2021,"high","white"
"CH_2023_554","CH",2023,2,3,2,10,74,2020,"high","white"
"CH_2023_490","CH",2023,2,3,2,2,18,2020,"high","white"
"CH_2023_498","CH",2023,2,3,2,3,75,2020,"high","white"
"CH_2023_506","CH",2023,2,3,2,4,14,2020,"high","white"
"CH_2023_514","CH",2023,2,3,2,5,29,2020,"high","white"
"CH_2023_522","CH",2023,2,3,2,6,61,2020,"high","white"
"CH_2023_530","CH",2023,2,3,2,7,90,2020,"high","white"
"CH_2023_538","CH",2023,2,3,2,8,36,2020,"high","white"
"CH_2023_546","CH",2023,2,3,2,9,101,2020,"high","white"
"CH_2023_483","CH",2023,2,3,3,1,86,2020,"high","white"
"CH_2023_555","CH",2023,2,3,3,10,9,2020,"high","white"
"CH_2023_491","CH",2023,2,3,3,2,2,2020,"high","white"
"CH_2023_499","CH",2023,2,3,3,3,151,2022,"high","white"
"CH_2023_507","CH",2023,2,3,3,4,63,2020,"high","white"
"CH_2023_515","CH",2023,2,3,3,5,64,2020,"high","white"
"CH_2023_523","CH",2023,2,3,3,6,25,2020,"high","white"
"CH_2023_531","CH",2023,2,3,3,7,52,2020,"high","white"
"CH_2023_539","CH",2023,2,3,3,8,31,2020,"high","white"
"CH_2023_547","CH",2023,2,3,3,9,57,2020,"high","white"
"CH_2023_484","CH",2023,2,3,4,1,55,2020,"high","white"
"CH_2023_556","CH",2023,2,3,4,10,81,2020,"high","white"
"CH_2023_492","CH",2023,2,3,4,2,87,2020,"high","white"
"CH_2023_500","CH",2023,2,3,4,3,83,2020,"high","white"
"CH_2023_508","CH",2023,2,3,4,4,72,2020,"high","white"
"CH_2023_516","CH",2023,2,3,4,5,71,2020,"high","white"
"CH_2023_524","CH",2023,2,3,4,6,82,2020,"high","white"
"CH_2023_532","CH",2023,2,3,4,7,49,2020,"high","white"
"CH_2023_540","CH",2023,2,3,4,8,39,2020,"high","white"
"CH_2023_548","CH",2023,2,3,4,9,35,2020,"high","white"
"CH_2023_485","CH",2023,2,3,5,1,45,2020,"high","white"
"CH_2023_557","CH",2023,2,3,5,10,89,2020,"high","white"
"CH_2023_493","CH",2023,2,3,5,2,92,2020,"high","white"
"CH_2023_501","CH",2023,2,3,5,3,51,2020,"high","white"
"CH_2023_509","CH",2023,2,3,5,4,62,2020,"high","white"
"CH_2023_517","CH",2023,2,3,5,5,42,2021,"high","white"
"CH_2023_525","CH",2023,2,3,5,6,7,2020,"high","white"
"CH_2023_533","CH",2023,2,3,5,7,91,2020,"high","white"
"CH_2023_541","CH",2023,2,3,5,8,73,2020,"high","white"
"CH_2023_549","CH",2023,2,3,5,9,96,2020,"high","white"
"CH_2023_486","CH",2023,2,3,6,1,33,2020,"high","white"
"CH_2023_558","CH",2023,2,3,6,10,54,2020,"high","white"
"CH_2023_494","CH",2023,2,3,6,2,58,2020,"high","white"
"CH_2023_502","CH",2023,2,3,6,3,56,2020,"high","white"
"CH_2023_510","CH",2023,2,3,6,4,28,2020,"high","white"
"CH_2023_518","CH",2023,2,3,6,5,65,2020,"high","white"
"CH_2023_526","CH",2023,2,3,6,6,79,2020,"high","white"
"CH_2023_534","CH",2023,2,3,6,7,34,2020,"high","white"
"CH_2023_542","CH",2023,2,3,6,8,44,2020,"high","white"
"CH_2023_550","CH",2023,2,3,6,9,37,2020,"high","white"
"CH_2023_487","CH",2023,2,3,7,1,47,2020,"high","white"
"CH_2023_559","CH",2023,2,3,7,10,1,2020,"high","white"
"CH_2023_495","CH",2023,2,3,7,2,104,2020,"high","white"
"CH_2023_503","CH",2023,2,3,7,3,84,2020,"high","white"
"CH_2023_511","CH",2023,2,3,7,4,97,2020,"high","white"
"CH_2023_519","CH",2023,2,3,7,5,38,2021,"high","white"
"CH_2023_527","CH",2023,2,3,7,6,102,2020,"high","white"
"CH_2023_535","CH",2023,2,3,7,7,30,2020,"high","white"
"CH_2023_543","CH",2023,2,3,7,8,5,2020,"high","white"
"CH_2023_551","CH",2023,2,3,7,9,66,2020,"high","white"
"CH_2023_488","CH",2023,2,3,8,1,68,2020,"high","white"
"CH_2023_560","CH",2023,2,3,8,10,53,2020,"high","white"
"CH_2023_496","CH",2023,2,3,8,2,59,2020,"high","white"
"CH_2023_504","CH",2023,2,3,8,3,6,2020,"high","white"
"CH_2023_512","CH",2023,2,3,8,4,43,2020,"high","white"
"CH_2023_520","CH",2023,2,3,8,5,8,2020,"high","white"
"CH_2023_528","CH",2023,2,3,8,6,88,2020,"high","white"
"CH_2023_536","CH",2023,2,3,8,7,24,2020,"high","white"
"CH_2023_544","CH",2023,2,3,8,8,32,2020,"high","white"
"CH_2023_552","CH",2023,2,3,8,9,100,2020,"high","white"
"CH_2023_401","CH",2023,2,2,1,1,101,2020,"low","black"
"CH_2023_417","CH",2023,2,2,1,2,2,2020,"low","black"
"CH_2023_433","CH",2023,2,2,1,3,74,2020,"low","black"
"CH_2023_449","CH",2023,2,2,1,4,55,2020,"low","black"
"CH_2023_465","CH",2023,2,2,1,5,9,2020,"low","black"
"CH_2023_410","CH",2023,2,2,10,1,72,2020,"low","black"
"CH_2023_426","CH",2023,2,2,10,2,52,2020,"low","black"
"CH_2023_442","CH",2023,2,2,10,3,53,2020,"low","black"
"CH_2023_458","CH",2023,2,2,10,4,57,2020,"low","black"
"CH_2023_474","CH",2023,2,2,10,5,47,2020,"low","black"
"CH_2023_411","CH",2023,2,2,11,1,93,2021,"low","black"
"CH_2023_427","CH",2023,2,2,11,2,28,2020,"low","black"
"CH_2023_443","CH",2023,2,2,11,3,18,2020,"low","black"
"CH_2023_459","CH",2023,2,2,11,4,14,2020,"low","black"
"CH_2023_475","CH",2023,2,2,11,5,98,2020,"low","black"
"CH_2023_412","CH",2023,2,2,12,1,46,2020,"low","black"
"CH_2023_428","CH",2023,2,2,12,2,32,2020,"low","black"
"CH_2023_444","CH",2023,2,2,12,3,33,2020,"low","black"
"CH_2023_460","CH",2023,2,2,12,4,86,2020,"low","black"
"CH_2023_476","CH",2023,2,2,12,5,45,2020,"low","black"
"CH_2023_413","CH",2023,2,2,13,1,38,2021,"low","black"
"CH_2023_429","CH",2023,2,2,13,2,36,2020,"low","black"
"CH_2023_445","CH",2023,2,2,13,3,61,2020,"low","black"
"CH_2023_461","CH",2023,2,2,13,4,66,2020,"low","black"
"CH_2023_477","CH",2023,2,2,13,5,43,2020,"low","black"
"CH_2023_414","CH",2023,2,2,14,1,29,2020,"low","black"
"CH_2023_430","CH",2023,2,2,14,2,104,2020,"low","black"
"CH_2023_446","CH",2023,2,2,14,3,25,2020,"low","black"
"CH_2023_462","CH",2023,2,2,14,4,34,2020,"low","black"
"CH_2023_478","CH",2023,2,2,14,5,1,2020,"low","black"
"CH_2023_415","CH",2023,2,2,15,1,90,2020,"low","black"
"CH_2023_431","CH",2023,2,2,15,2,12,2020,"low","black"
"CH_2023_447","CH",2023,2,2,15,3,58,2020,"low","black"
"CH_2023_463","CH",2023,2,2,15,4,6,2020,"low","black"
"CH_2023_479","CH",2023,2,2,15,5,91,2020,"low","black"
"CH_2023_416","CH",2023,2,2,16,1,81,2020,"low","black"
"CH_2023_432","CH",2023,2,2,16,2,77,2020,"low","black"
"CH_2023_448","CH",2023,2,2,16,3,63,2020,"low","black"
"CH_2023_464","CH",2023,2,2,16,4,76,2020,"low","black"
"CH_2023_480","CH",2023,2,2,16,5,69,2020,"low","black"
"CH_2023_402","CH",2023,2,2,2,1,54,2020,"low","black"
"CH_2023_418","CH",2023,2,2,2,2,79,2020,"low","black"
"CH_2023_434","CH",2023,2,2,2,3,59,2020,"low","black"
"CH_2023_450","CH",2023,2,2,2,4,68,2020,"low","black"
"CH_2023_466","CH",2023,2,2,2,5,73,2020,"low","black"
"CH_2023_403","CH",2023,2,2,3,1,71,2020,"low","black"
"CH_2023_419","CH",2023,2,2,3,2,8,2020,"low","black"
"CH_2023_435","CH",2023,2,2,3,3,62,2020,"low","black"
"CH_2023_451","CH",2023,2,2,3,4,83,2020,"low","black"
"CH_2023_467","CH",2023,2,2,3,5,7,2020,"low","black"
"CH_2023_404","CH",2023,2,2,4,1,11,2020,"low","black"
"CH_2023_420","CH",2023,2,2,4,2,97,2020,"low","black"
"CH_2023_436","CH",2023,2,2,4,3,37,2020,"low","black"
"CH_2023_452","CH",2023,2,2,4,4,65,2020,"low","black"
"CH_2023_468","CH",2023,2,2,4,5,25,2020,"low","black"
"CH_2023_405","CH",2023,2,2,5,1,32,2020,"low","black"
"CH_2023_421","CH",2023,2,2,5,2,42,2020,"low","black"
"CH_2023_437","CH",2023,2,2,5,3,51,2020,"low","black"
"CH_2023_453","CH",2023,2,2,5,4,95,2020,"low","black"
"CH_2023_469","CH",2023,2,2,5,5,35,2020,"low","black"
"CH_2023_406","CH",2023,2,2,6,1,19,2020,"low","black"
"CH_2023_422","CH",2023,2,2,6,2,96,2020,"low","black"
"CH_2023_438","CH",2023,2,2,6,3,49,2020,"low","black"
"CH_2023_454","CH",2023,2,2,6,4,24,2020,"low","black"
"CH_2023_470","CH",2023,2,2,6,5,92,2020,"low","black"
"CH_2023_407","CH",2023,2,2,7,1,75,2020,"low","black"
"CH_2023_423","CH",2023,2,2,7,2,5,2020,"low","black"
"CH_2023_439","CH",2023,2,2,7,3,56,2020,"low","black"
"CH_2023_455","CH",2023,2,2,7,4,150,2021,"low","black"
"CH_2023_471","CH",2023,2,2,7,5,64,2020,"low","black"
"CH_2023_408","CH",2023,2,2,8,1,44,2020,"low","black"
"CH_2023_424","CH",2023,2,2,8,2,31,2020,"low","black"
"CH_2023_440","CH",2023,2,2,8,3,88,2020,"low","black"
"CH_2023_456","CH",2023,2,2,8,4,87,2020,"low","black"
"CH_2023_472","CH",2023,2,2,8,5,100,2020,"low","black"
"CH_2023_409","CH",2023,2,2,9,1,30,2020,"low","black"
"CH_2023_425","CH",2023,2,2,9,2,39,2020,"low","black"
"CH_2023_441","CH",2023,2,2,9,3,82,2020,"low","black"
"CH_2023_457","CH",2023,2,2,9,4,79,2020,"low","black"
"CH_2023_473","CH",2023,2,2,9,5,84,2020,"low","black"
"CH_2023_561","CH",2023,2,4,1,1,93,2020,"low","white"
"CH_2023_577","CH",2023,2,4,1,2,90,2020,"low","white"
"CH_2023_593","CH",2023,2,4,1,3,88,2021,"low","white"
"CH_2023_609","CH",2023,2,4,1,4,82,2020,"low","white"
"CH_2023_625","CH",2023,2,4,1,5,53,2020,"low","white"
"CH_2023_570","CH",2023,2,4,10,1,96,2020,"low","white"
"CH_2023_586","CH",2023,2,4,10,2,98,2021,"low","white"
"CH_2023_602","CH",2023,2,4,10,3,45,2020,"low","white"
"CH_2023_618","CH",2023,2,4,10,4,65,2020,"low","white"
"CH_2023_634","CH",2023,2,4,10,5,87,2021,"low","white"
"CH_2023_571","CH",2023,2,4,11,1,38,2021,"low","white"
"CH_2023_587","CH",2023,2,4,11,2,92,2020,"low","white"
"CH_2023_603","CH",2023,2,4,11,3,46,2020,"low","white"
"CH_2023_619","CH",2023,2,4,11,4,104,2020,"low","white"
"CH_2023_635","CH",2023,2,4,11,5,49,2020,"low","white"
"CH_2023_572","CH",2023,2,4,12,1,19,2020,"low","white"
"CH_2023_588","CH",2023,2,4,12,2,37,2020,"low","white"
"CH_2023_604","CH",2023,2,4,12,3,69,2020,"low","white"
"CH_2023_620","CH",2023,2,4,12,4,31,2020,"low","white"
"CH_2023_636","CH",2023,2,4,12,5,44,2020,"low","white"
"CH_2023_573","CH",2023,2,4,13,1,8,2020,"low","white"
"CH_2023_589","CH",2023,2,4,13,2,91,2020,"low","white"
"CH_2023_605","CH",2023,2,4,13,3,79,2020,"low","white"
"CH_2023_621","CH",2023,2,4,13,4,61,2020,"low","white"
"CH_2023_637","CH",2023,2,4,13,5,30,2020,"low","white"
"CH_2023_574","CH",2023,2,4,14,1,64,2020,"low","white"
"CH_2023_590","CH",2023,2,4,14,2,56,2020,"low","white"
"CH_2023_606","CH",2023,2,4,14,3,26,2020,"low","white"
"CH_2023_622","CH",2023,2,4,14,4,62,2020,"low","white"
"CH_2023_638","CH",2023,2,4,14,5,34,2020,"low","white"
"CH_2023_575","CH",2023,2,4,15,1,7,2020,"low","white"
"CH_2023_591","CH",2023,2,4,15,2,2,2020,"low","white"
"CH_2023_607","CH",2023,2,4,15,3,29,2020,"low","white"
"CH_2023_623","CH",2023,2,4,15,4,18,2020,"low","white"
"CH_2023_639","CH",2023,2,4,15,5,77,2020,"low","white"
"CH_2023_576","CH",2023,2,4,16,1,73,2020,"low","white"
"CH_2023_592","CH",2023,2,4,16,2,54,2020,"low","white"
"CH_2023_608","CH",2023,2,4,16,3,71,2020,"low","white"
"CH_2023_624","CH",2023,2,4,16,4,39,2020,"low","white"
"CH_2023_640","CH",2023,2,4,16,5,36,2020,"low","white"
"CH_2023_562","CH",2023,2,4,2,1,42,2020,"low","white"
"CH_2023_578","CH",2023,2,4,2,2,8,2020,"low","white"
"CH_2023_594","CH",2023,2,4,2,3,6,2020,"low","white"
"CH_2023_610","CH",2023,2,4,2,4,101,2020,"low","white"
"CH_2023_626","CH",2023,2,4,2,5,97,2020,"low","white"
"CH_2023_563","CH",2023,2,4,3,1,12,2020,"low","white"
"CH_2023_579","CH",2023,2,4,3,2,24,2020,"low","white"
"CH_2023_595","CH",2023,2,4,3,3,35,2020,"low","white"
"CH_2023_611","CH",2023,2,4,3,4,43,2020,"low","white"
"CH_2023_627","CH",2023,2,4,3,5,33,2020,"low","white"
"CH_2023_564","CH",2023,2,4,4,1,59,2020,"low","white"
"CH_2023_580","CH",2023,2,4,4,2,76,2020,"low","white"
"CH_2023_596","CH",2023,2,4,4,3,11,2020,"low","white"
"CH_2023_612","CH",2023,2,4,4,4,102,2020,"low","white"
