"plantID","site","year","block","plot","x","y","genotype"
"Boise2023_559","WI",2023,10,3,2,8,53
"Boise2023_560","WI",2023,10,3,2,9,87
"Boise2023_561","WI",2023,10,3,3,1,51
"Boise2023_562","WI",2023,10,3,3,10,5
"Boise2023_563","WI",2023,10,3,3,2,14
"Boise2023_564","WI",2023,10,3,3,3,18
"Boise2023_565","WI",2023,10,3,3,4,25
"Boise2023_566","WI",2023,10,3,3,5,17
"Boise2023_567","WI",2023,10,3,3,6,37
"Boise2023_568","WI",2023,10,3,3,7,47
"Boise2023_569","WI",2023,10,3,3,8,60
"Boise2023_570","WI",2023,10,3,3,9,73
"Boise2023_571","WI",2023,10,3,4,1,79
"Boise2023_572","WI",2023,10,3,4,10,19
"Boise2023_573","WI",2023,10,3,4,2,90
"Boise2023_574","WI",2023,10,3,4,3,30
"Boise2023_575","WI",2023,10,3,4,4,8
"Boise2023_576","WI",2023,10,3,4,5,35
"Boise2023_577","WI",2023,10,3,4,6,65
"Boise2023_578","WI",2023,10,3,4,7,84
"Boise2023_579","WI",2023,10,3,4,8,49
"Boise2023_580","WI",2023,10,3,4,9,29
"Boise2023_581","WI",2023,10,3,5,1,92
"Boise2023_582","WI",2023,10,3,5,10,105
"Boise2023_583","WI",2023,10,3,5,2,34
"Boise2023_584","WI",2023,10,3,5,3,39
"Boise2023_585","WI",2023,10,3,5,4,101
"Boise2023_586","WI",2023,10,3,5,5,86
"Boise2023_587","WI",2023,10,3,5,6,43
"Boise2023_588","WI",2023,10,3,5,7,44
"Boise2023_589","WI",2023,10,3,5,8,13
"Boise2023_590","WI",2023,10,3,5,9,88
"Boise2023_591","WI",2023,10,3,6,1,91
"Boise2023_592","WI",2023,10,3,6,10,61
"Boise2023_593","WI",2023,10,3,6,2,33
"Boise2023_594","WI",2023,10,3,6,3,70
"Boise2023_595","WI",2023,10,3,6,4,101
"Boise2023_596","WI",2023,10,3,6,5,95
"Boise2023_597","WI",2023,10,3,6,6,150
"Boise2023_598","WI",2023,10,3,6,7,52
"Boise2023_599","WI",2023,10,3,6,8,32
"Boise2023_600","WI",2023,10,3,6,9,31
"Boise2023_601","WI",2023,10,3,7,1,89
"Boise2023_602","WI",2023,10,3,7,10,72
"Boise2023_603","WI",2023,10,3,7,2,83
"Boise2023_604","WI",2023,10,3,7,3,24
"Boise2023_605","WI",2023,10,3,7,4,55
"Boise2023_606","WI",2023,10,3,7,5,63
"Boise2023_607","WI",2023,10,3,7,6,76
"Boise2023_608","WI",2023,10,3,7,7,6
"Boise2023_609","WI",2023,10,3,7,8,20
"Boise2023_610","WI",2023,10,3,7,9,2
"Boise2023_611","WI",2023,10,3,8,1,74
"Boise2023_612","WI",2023,10,3,8,10,54
"Boise2023_613","WI",2023,10,3,8,2,68
"Boise2023_614","WI",2023,10,3,8,3,69
"Boise2023_615","WI",2023,10,3,8,4,12
"Boise2023_616","WI",2023,10,3,8,5,46
"Boise2023_617","WI",2023,10,3,8,6,58
"Boise2023_618","WI",2023,10,3,8,7,104
"Boise2023_619","WI",2023,10,3,8,8,38
"Boise2023_620","WI",2023,10,3,8,9,21
"Boise2023_621","WI",2023,10,3,9,1,7
"Boise2023_622","WI",2023,10,3,9,10,75
"Boise2023_623","WI",2023,10,3,9,2,102
"Boise2023_624","WI",2023,10,3,9,3,36
"Boise2023_625","WI",2023,10,3,9,4,82
"Boise2023_626","WI",2023,10,3,9,5,45
"Boise2023_627","WI",2023,10,3,9,6,81
"Boise2023_628","WI",2023,10,3,9,7,100
"Boise2023_629","WI",2023,10,3,9,8,59
"Boise2023_630","WI",2023,10,3,9,9,56
"Boise2023_631","WI",2023,10,4,1,1,53
"Boise2023_632","WI",2023,10,4,1,10,101
"Boise2023_633","WI",2023,10,4,1,2,46
"Boise2023_634","WI",2023,10,4,1,3,97
"Boise2023_635","WI",2023,10,4,1,4,57
"Boise2023_636","WI",2023,10,4,1,5,35
"Boise2023_637","WI",2023,10,4,1,6,12
"Boise2023_638","WI",2023,10,4,1,7,31
"Boise2023_639","WI",2023,10,4,1,8,56
"Boise2023_640","WI",2023,10,4,1,9,24
"Boise2023_641","WI",2023,10,4,2,1,100
"Boise2023_642","WI",2023,10,4,2,10,28
"Boise2023_643","WI",2023,10,4,2,2,71
"Boise2023_644","WI",2023,10,4,2,3,54
"Boise2023_645","WI",2023,10,4,2,4,2
"Boise2023_646","WI",2023,10,4,2,5,62
"Boise2023_647","WI",2023,10,4,2,6,5
"Boise2023_648","WI",2023,10,4,2,7,79
"Boise2023_649","WI",2023,10,4,2,8,7
"Boise2023_650","WI",2023,10,4,2,9,38
"Boise2023_651","WI",2023,10,4,3,1,23
"Boise2023_652","WI",2023,10,4,3,10,11
"Boise2023_653","WI",2023,10,4,3,2,74
"Boise2023_654","WI",2023,10,4,3,3,43
"Boise2023_655","WI",2023,10,4,3,4,70
"Boise2023_656","WI",2023,10,4,3,5,19
"Boise2023_657","WI",2023,10,4,3,6,83
"Boise2023_658","WI",2023,10,4,3,7,46
"Boise2023_659","WI",2023,10,4,3,8,48
"Boise2023_660","WI",2023,10,4,3,9,8
"Boise2023_661","WI",2023,10,4,4,1,25
"Boise2023_662","WI",2023,10,4,4,10,63
"Boise2023_663","WI",2023,10,4,4,2,17
"Boise2023_664","WI",2023,10,4,4,3,52
"Boise2023_665","WI",2023,10,4,4,4,72
"Boise2023_666","WI",2023,10,4,4,5,44
"Boise2023_667","WI",2023,10,4,4,6,64
"Boise2023_668","WI",2023,10,4,4,7,32
"Boise2023_669","WI",2023,10,4,4,8,58
"Boise2023_670","WI",2023,10,4,4,9,34
"Boise2023_671","WI",2023,10,4,5,1,49
"Boise2023_672","WI",2023,10,4,5,10,33
"Boise2023_673","WI",2023,10,4,5,2,37
"Boise2023_674","WI",2023,10,4,5,3,92
"Boise2023_675","WI",2023,10,4,5,4,68
"Boise2023_676","WI",2023,10,4,5,5,75
"Boise2023_677","WI",2023,10,4,5,6,61
"Boise2023_678","WI",2023,10,4,5,7,77
"Boise2023_679","WI",2023,10,4,5,8,55
"Boise2023_680","WI",2023,10,4,5,9,42
"Boise2023_681","WI",2023,10,4,6,1,18
"Boise2023_682","WI",2023,10,4,6,10,73
"Boise2023_683","WI",2023,10,4,6,2,105
"Boise2023_684","WI",2023,10,4,6,3,51
"Boise2023_685","WI",2023,10,4,6,4,13
"Boise2023_686","WI",2023,10,4,6,5,95
"Boise2023_687","WI",2023,10,4,6,6,66
"Boise2023_688","WI",2023,10,4,6,7,88
"Boise2023_689","WI",2023,10,4,6,8,96
"Boise2023_690","WI",2023,10,4,6,9,47
"Boise2023_691","WI",2023,10,4,7,1,150
"Boise2023_692","WI",2023,10,4,7,10,69
"Boise2023_693","WI",2023,10,4,7,2,27
"Boise2023_694","WI",2023,10,4,7,3,104
"Boise2023_695","WI",2023,10,4,7,4,40
"Boise2023_696","WI",2023,10,4,7,5,16
"Boise2023_697","WI",2023,10,4,7,6,6
"Boise2023_698","WI",2023,10,4,7,7,82
"Boise2023_699","WI",2023,10,4,7,8,21
"Boise2023_700","WI",2023,10,4,7,9,98
"Boise2023_701","WI",2023,10,4,8,1,87
"Boise2023_702","WI",2023,10,4,8,10,93
"Boise2023_703","WI",2023,10,4,8,2,76
"Boise2023_704","WI",2023,10,4,8,3,1
"Boise2023_705","WI",2023,10,4,8,4,26
"Boise2023_706","WI",2023,10,4,8,5,39
"Boise2023_707","WI",2023,10,4,8,6,103
"Boise2023_708","WI",2023,10,4,8,7,91
"Boise2023_709","WI",2023,10,4,8,8,102
"Boise2023_710","WI",2023,10,4,8,9,29
"Boise2023_711","WI",2023,10,4,9,1,89
"Boise2023_712","WI",2023,10,4,9,10,9
"Boise2023_713","WI",2023,10,4,9,2,45
"Boise2023_714","WI",2023,10,4,9,3,84
"Boise2023_715","WI",2023,10,4,9,4,59
"Boise2023_716","WI",2023,10,4,9,5,65
"Boise2023_717","WI",2023,10,4,9,6,30
"Boise2023_718","WI",2023,10,4,9,7,14
"Boise2023_719","WI",2023,10,4,9,8,81
"Boise2023_720","WI",2023,10,4,9,9,90
"Boise2023_721","WI",2023,2,1,1,1,48
"Boise2023_722","WI",2023,2,1,1,10,82
"Boise2023_723","WI",2023,2,1,1,2,75
"Boise2023_724","WI",2023,2,1,1,3,1
"Boise2023_725","WI",2023,2,1,1,4,101
"Boise2023_726","WI",2023,2,1,1,5,44
"Boise2023_727","WI",2023,2,1,1,6,26
"Boise2023_728","WI",2023,2,1,1,7,9
"Boise2023_729","WI",2023,2,1,1,8,6
"Boise2023_730","WI",2023,2,1,1,9,73
"Boise2023_731","WI",2023,2,1,2,1,104
"Boise2023_732","WI",2023,2,1,2,10,25
"Boise2023_733","WI",2023,2,1,2,2,29
"Boise2023_734","WI",2023,2,1,2,3,23
"Boise2023_735","WI",2023,2,1,2,4,14
"Boise2023_736","WI",2023,2,1,2,5,35
"Boise2023_737","WI",2023,2,1,2,6,150
"Boise2023_738","WI",2023,2,1,2,7,96
"Boise2023_739","WI",2023,2,1,2,8,33
"Boise2023_740","WI",2023,2,1,2,9,47
"Boise2023_741","WI",2023,2,1,3,1,62
"Boise2023_742","WI",2023,2,1,3,10,93
"Boise2023_743","WI",2023,2,1,3,2,17
"Boise2023_744","WI",2023,2,1,3,3,28
"Boise2023_745","WI",2023,2,1,3,4,77
"Boise2023_746","WI",2023,2,1,3,5,40
"Boise2023_747","WI",2023,2,1,3,6,2
"Boise2023_748","WI",2023,2,1,3,7,97
"Boise2023_749","WI",2023,2,1,3,8,87
"Boise2023_750","WI",2023,2,1,3,9,38
"Boise2023_751","WI",2023,2,1,4,1,39
"Boise2023_752","WI",2023,2,1,4,10,52
"Boise2023_753","WI",2023,2,1,4,2,53
"Boise2023_754","WI",2023,2,1,4,3,88
"Boise2023_755","WI",2023,2,1,4,4,81
"Boise2023_756","WI",2023,2,1,4,5,51
"Boise2023_757","WI",2023,2,1,4,6,69
"Boise2023_758","WI",2023,2,1,4,7,68
"Boise2023_759","WI",2023,2,1,4,8,54
"Boise2023_760","WI",2023,2,1,4,9,98
"Boise2023_761","WI",2023,2,1,5,1,46
"Boise2023_762","WI",2023,2,1,5,10,49
"Boise2023_763","WI",2023,2,1,5,2,34
"Boise2023_764","WI",2023,2,1,5,3,43
"Boise2023_765","WI",2023,2,1,5,4,60
"Boise2023_766","WI",2023,2,1,5,5,91
"Boise2023_767","WI",2023,2,1,5,6,59
"Boise2023_768","WI",2023,2,1,5,7,102
"Boise2023_769","WI",2023,2,1,5,8,37
"Boise2023_770","WI",2023,2,1,5,9,95
"Boise2023_771","WI",2023,2,1,6,1,76
"Boise2023_772","WI",2023,2,1,6,10,71
"Boise2023_773","WI",2023,2,1,6,2,20
"Boise2023_774","WI",2023,2,1,6,3,65
"Boise2023_775","WI",2023,2,1,6,4,79
"Boise2023_776","WI",2023,2,1,6,5,83
"Boise2023_777","WI",2023,2,1,6,6,92
"Boise2023_778","WI",2023,2,1,6,7,56
"Boise2023_779","WI",2023,2,1,6,8,66
"Boise2023_780","WI",2023,2,1,6,9,31
"Boise2023_781","WI",2023,2,1,7,1,24
"Boise2023_782","WI",2023,2,1,7,10,103
"Boise2023_783","WI",2023,2,1,7,2,42
"Boise2023_784","WI",2023,2,1,7,3,105
"Boise2023_785","WI",2023,2,1,7,4,64
"Boise2023_786","WI",2023,2,1,7,5,89
"Boise2023_787","WI",2023,2,1,7,6,5
"Boise2023_788","WI",2023,2,1,7,7,45
"Boise2023_789","WI",2023,2,1,7,8,18
"Boise2023_790","WI",2023,2,1,7,9,74
"Boise2023_791","WI",2023,2,1,8,1,61
"Boise2023_792","WI",2023,2,1,8,10,30
"Boise2023_793","WI",2023,2,1,8,2,57
"Boise2023_794","WI",2023,2,1,8,3,36
"Boise2023_795","WI",2023,2,1,8,4,58
"Boise2023_796","WI",2023,2,1,8,5,84
"Boise2023_797","WI",2023,2,1,8,6,100
"Boise2023_798","WI",2023,2,1,8,7,27
"Boise2023_799","WI",2023,2,1,8,8,8
"Boise2023_800","WI",2023,2,1,8,9,68
"Boise2023_801","WI",2023,2,1,9,1,7
"Boise2023_802","WI",2023,2,1,9,10,11
"Boise2023_803","WI",2023,2,1,9,2,70
"Boise2023_804","WI",2023,2,1,9,3,63
"Boise2023_805","WI",2023,2,1,9,4,90
"Boise2023_806","WI",2023,2,1,9,5,19
"Boise2023_807","WI",2023,2,1,9,6,55
"Boise2023_808","WI",2023,2,1,9,7,12
"Boise2023_809","WI",2023,2,1,9,8,72
"Boise2023_810","WI",2023,2,1,9,9,32
"Boise2023_811","WI",2023,2,2,1,1,83
"Boise2023_812","WI",2023,2,2,1,2,88
"Boise2023_813","WI",2023,2,2,1,3,17
"Boise2023_814","WI",2023,2,2,1,4,73
"Boise2023_815","WI",2023,2,2,1,5,71
"Boise2023_816","WI",2023,2,2,10,1,47
"Boise2023_817","WI",2023,2,2,10,2,61
"Boise2023_818","WI",2023,2,2,10,3,100
"Boise2023_819","WI",2023,2,2,10,4,76
"Boise2023_820","WI",2023,2,2,10,5,69
"Boise2023_821","WI",2023,2,2,11,1,30
"Boise2023_822","WI",2023,2,2,11,2,1
"Boise2023_823","WI",2023,2,2,11,3,150
"Boise2023_824","WI",2023,2,2,11,4,54
"Boise2023_825","WI",2023,2,2,11,5,28
"Boise2023_826","WI",2023,2,2,12,1,5
"Boise2023_827","WI",2023,2,2,12,2,102
"Boise2023_828","WI",2023,2,2,12,3,51
"Boise2023_829","WI",2023,2,2,12,4,6
"Boise2023_830","WI",2023,2,2,12,5,2
"Boise2023_831","WI",2023,2,2,13,1,74
"Boise2023_832","WI",2023,2,2,13,2,89
"Boise2023_833","WI",2023,2,2,13,3,36
"Boise2023_834","WI",2023,2,2,13,4,66
"Boise2023_835","WI",2023,2,2,13,5,62
"Boise2023_836","WI",2023,2,2,14,1,98
"Boise2023_837","WI",2023,2,2,14,2,81
"Boise2023_838","WI",2023,2,2,14,3,24
"Boise2023_839","WI",2023,2,2,14,4,35
"Boise2023_840","WI",2023,2,2,14,5,64
"Boise2023_841","WI",2023,2,2,15,1,34
"Boise2023_842","WI",2023,2,2,15,2,44
"Boise2023_843","WI",2023,2,2,15,3,96
"Boise2023_844","WI",2023,2,2,15,4,37
"Boise2023_845","WI",2023,2,2,15,5,53
"Boise2023_846","WI",2023,2,2,16,1,104
"Boise2023_847","WI",2023,2,2,16,2,65
"Boise2023_848","WI",2023,2,2,16,3,38
"Boise2023_849","WI",2023,2,2,16,4,43
"Boise2023_850","WI",2023,2,2,16,5,12
"Boise2023_851","WI",2023,2,2,17,1,39
"Boise2023_852","WI",2023,2,2,17,2,79
"Boise2023_853","WI",2023,2,2,17,3,31
"Boise2023_854","WI",2023,2,2,17,4,56
"Boise2023_855","WI",2023,2,2,17,5,90
"Boise2023_856","WI",2023,2,2,18,1,14
"Boise2023_857","WI",2023,2,2,18,2,8
"Boise2023_858","WI",2023,2,2,18,3,59
"Boise2023_859","WI",2023,2,2,18,4,93
"Boise2023_860","WI",2023,2,2,18,5,92
"Boise2023_861","WI",2023,2,2,2,1,77
"Boise2023_862","WI",2023,2,2,2,2,97
"Boise2023_863","WI",2023,2,2,2,3,21
"Boise2023_864","WI",2023,2,2,2,4,63
"Boise2023_865","WI",2023,2,2,2,5,42
"Boise2023_866","WI",2023,2,2,3,1,29
"Boise2023_867","WI",2023,2,2,3,2,49
"Boise2023_868","WI",2023,2,2,3,3,84
"Boise2023_869","WI",2023,2,2,3,4,32
"Boise2023_870","WI",2023,2,2,3,5,33
"Boise2023_871","WI",2023,2,2,4,1,18
"Boise2023_872","WI",2023,2,2,4,2,46
"Boise2023_873","WI",2023,2,2,4,3,57
"Boise2023_874","WI",2023,2,2,4,4,55
"Boise2023_875","WI",2023,2,2,4,5,82
"Boise2023_876","WI",2023,2,2,5,1,58
"Boise2023_877","WI",2023,2,2,5,2,103
"Boise2023_878","WI",2023,2,2,5,3,7
"Boise2023_879","WI",2023,2,2,5,4,11
"Boise2023_880","WI",2023,2,2,5,5,2
"Boise2023_881","WI",2023,2,2,6,1,52
"Boise2023_882","WI",2023,2,2,6,2,75
"Boise2023_883","WI",2023,2,2,6,3,33
"Boise2023_884","WI",2023,2,2,6,4,95
"Boise2023_885","WI",2023,2,2,6,5,101
"Boise2023_886","WI",2023,2,2,7,1,27
"Boise2023_887","WI",2023,2,2,7,2,45
"Boise2023_888","WI",2023,2,2,7,3,77
"Boise2023_889","WI",2023,2,2,7,4,40
"Boise2023_890","WI",2023,2,2,7,5,91
"Boise2023_891","WI",2023,2,2,8,1,105
"Boise2023_892","WI",2023,2,2,8,2,68
"Boise2023_893","WI",2023,2,2,8,3,72
"Boise2023_894","WI",2023,2,2,8,4,87
"Boise2023_895","WI",2023,2,2,8,5,25
"Boise2023_896","WI",2023,2,2,9,1,59
"Boise2023_897","WI",2023,2,2,9,2,19
"Boise2023_898","WI",2023,2,2,9,3,9
"Boise2023_899","WI",2023,2,2,9,4,7
"Boise2023_900","WI",2023,2,2,9,5,76
"Boise2023_901","WI",2023,2,3,1,1,59
"Boise2023_902","WI",2023,2,3,1,10,55
"Boise2023_903","WI",2023,2,3,1,2,63
"Boise2023_904","WI",2023,2,3,1,3,98
"Boise2023_905","WI",2023,2,3,1,4,96
"Boise2023_906","WI",2023,2,3,1,5,6
"Boise2023_907","WI",2023,2,3,1,6,34
"Boise2023_908","WI",2023,2,3,1,7,32
"Boise2023_909","WI",2023,2,3,1,8,54
"Boise2023_910","WI",2023,2,3,1,9,84
"Boise2023_911","WI",2023,2,3,2,1,18
"Boise2023_912","WI",2023,2,3,2,10,66
"Boise2023_913","WI",2023,2,3,2,2,21
"Boise2023_914","WI",2023,2,3,2,3,30
"Boise2023_915","WI",2023,2,3,2,4,83
"Boise2023_916","WI",2023,2,3,2,5,12
"Boise2023_917","WI",2023,2,3,2,6,68
"Boise2023_918","WI",2023,2,3,2,7,8
"Boise2023_919","WI",2023,2,3,2,8,100
"Boise2023_920","WI",2023,2,3,2,9,75
"Boise2023_921","WI",2023,2,3,3,1,30
"Boise2023_922","WI",2023,2,3,3,10,82
"Boise2023_923","WI",2023,2,3,3,2,7
"Boise2023_924","WI",2023,2,3,3,3,51
"Boise2023_925","WI",2023,2,3,3,4,56
"Boise2023_926","WI",2023,2,3,3,5,39
"Boise2023_927","WI",2023,2,3,3,6,79
"Boise2023_928","WI",2023,2,3,3,7,74
"Boise2023_929","WI",2023,2,3,3,8,76
"Boise2023_930","WI",2023,2,3,3,9,72
"Boise2023_931","WI",2023,2,3,4,1,14
"Boise2023_932","WI",2023,2,3,4,10,25
"Boise2023_933","WI",2023,2,3,4,2,29
"Boise2023_934","WI",2023,2,3,4,3,105
"Boise2023_935","WI",2023,2,3,4,4,51
"Boise2023_936","WI",2023,2,3,4,5,31
"Boise2023_937","WI",2023,2,3,4,6,71
"Boise2023_938","WI",2023,2,3,4,7,1
"Boise2023_939","WI",2023,2,3,4,8,33
"Boise2023_940","WI",2023,2,3,4,9,38
"Boise2023_941","WI",2023,2,3,5,1,17
"Boise2023_942","WI",2023,2,3,5,10,48
"Boise2023_943","WI",2023,2,3,5,2,5
"Boise2023_944","WI",2023,2,3,5,3,40
"Boise2023_945","WI",2023,2,3,5,4,61
"Boise2023_946","WI",2023,2,3,5,5,9
"Boise2023_947","WI",2023,2,3,5,6,102
"Boise2023_948","WI",2023,2,3,5,7,49
"Boise2023_949","WI",2023,2,3,5,8,42
"Boise2023_950","WI",2023,2,3,5,9,150
"Boise2023_951","WI",2023,2,3,6,1,97
"Boise2023_952","WI",2023,2,3,6,10,52
"Boise2023_953","WI",2023,2,3,6,2,64
"Boise2023_954","WI",2023,2,3,6,3,65
"Boise2023_955","WI",2023,2,3,6,4,47
"Boise2023_956","WI",2023,2,3,6,5,75
"Boise2023_957","WI",2023,2,3,6,6,104
"Boise2023_958","WI",2023,2,3,6,7,43
"Boise2023_959","WI",2023,2,3,6,8,88
"Boise2023_960","WI",2023,2,3,6,9,14
"Boise2023_961","WI",2023,2,3,7,1,90
"Boise2023_962","WI",2023,2,3,7,10,2
"Boise2023_963","WI",2023,2,3,7,2,57
"Boise2023_964","WI",2023,2,3,7,3,46
"Boise2023_965","WI",2023,2,3,7,4,73
"Boise2023_966","WI",2023,2,3,7,5,89
"Boise2023_967","WI",2023,2,3,7,6,95
"Boise2023_968","WI",2023,2,3,7,7,96
"Boise2023_969","WI",2023,2,3,7,8,11
"Boise2023_970","WI",2023,2,3,7,9,53
"Boise2023_971","WI",2023,2,3,8,1,24
"Boise2023_972","WI",2023,2,3,8,10,27
"Boise2023_973","WI",2023,2,3,8,2,36
"Boise2023_974","WI",2023,2,3,8,3,58
"Boise2023_975","WI",2023,2,3,8,4,93
"Boise2023_976","WI",2023,2,3,8,5,77
"Boise2023_977","WI",2023,2,3,8,6,81
"Boise2023_978","WI",2023,2,3,8,7,37
"Boise2023_979","WI",2023,2,3,8,8,62
"Boise2023_980","WI",2023,2,3,8,9,92
"Boise2023_981","WI",2023,2,3,9,1,70
"Boise2023_982","WI",2023,2,3,9,10,35
"Boise2023_983","WI",2023,2,3,9,2,63
"Boise2023_984","WI",2023,2,3,9,3,19
"Boise2023_985","WI",2023,2,3,9,4,44
"Boise2023_986","WI",2023,2,3,9,5,45
"Boise2023_987","WI",2023,2,3,9,6,28
"Boise2023_988","WI",2023,2,3,9,7,91
"Boise2023_989","WI",2023,2,3,9,8,101
"Boise2023_990","WI",2023,2,3,9,9,87
"Boise2023_991","WI",2023,2,4,1,1,102
"Boise2023_992","WI",2023,2,4,1,2,104
"Boise2023_993","WI",2023,2,4,1,3,53
"Boise2023_994","WI",2023,2,4,1,4,82
"Boise2023_995","WI",2023,2,4,1,5,21
"Boise2023_996","WI",2023,2,4,10,1,104
"Boise2023_997","WI",2023,2,4,10,2,7
"Boise2023_998","WI",2023,2,4,10,3,87
"Boise2023_999","WI",2023,2,4,10,4,49
"Boise2023_1000","WI",2023,2,4,10,5,45
"Boise2023_1001","WI",2023,2,4,11,1,38
"Boise2023_1002","WI",2023,2,4,11,2,81
"Boise2023_1003","WI",2023,2,4,11,3,46
"Boise2023_1004","WI",2023,2,4,11,4,72
"Boise2023_1005","WI",2023,2,4,11,5,25
"Boise2023_1006","WI",2023,2,4,12,1,66
"Boise2023_1007","WI",2023,2,4,12,2,54
"Boise2023_1008","WI",2023,2,4,12,3,28
"Boise2023_1009","WI",2023,2,4,12,4,74
"Boise2023_1010","WI",2023,2,4,12,5,89
"Boise2023_1011","WI",2023,2,4,13,1,71
"Boise2023_1012","WI",2023,2,4,13,2,54
"Boise2023_1013","WI",2023,2,4,13,3,32
"Boise2023_1014","WI",2023,2,4,13,4,31
"Boise2023_1015","WI",2023,2,4,13,5,43
"Boise2023_1016","WI",2023,2,4,14,1,96
"Boise2023_1017","WI",2023,2,4,14,2,52
"Boise2023_1018","WI",2023,2,4,14,3,100
"Boise2023_1019","WI",2023,2,4,14,4,51
"Boise2023_1020","WI",2023,2,4,14,5,91
"Boise2023_1021","WI",2023,2,4,15,1,1
"Boise2023_1022","WI",2023,2,4,15,2,24
"Boise2023_1023","WI",2023,2,4,15,3,65
"Boise2023_1024","WI",2023,2,4,15,4,70
"Boise2023_1025","WI",2023,2,4,15,5,150
"Boise2023_1026","WI",2023,2,4,16,1,58
"Boise2023_1027","WI",2023,2,4,16,2,42
"Boise2023_1028","WI",2023,2,4,16,3,19
"Boise2023_1029","WI",2023,2,4,16,4,98
"Boise2023_1030","WI",2023,2,4,16,5,56
"Boise2023_1031","WI",2023,2,4,17,1,25
"Boise2023_1032","WI",2023,2,4,17,2,40
"Boise2023_1033","WI",2023,2,4,17,3,2
"Boise2023_1034","WI",2023,2,4,17,4,95
"Boise2023_1035","WI",2023,2,4,17,5,27
"Boise2023_1036","WI",2023,2,4,18,1,93
"Boise2023_1037","WI",2023,2,4,18,2,64
"Boise2023_1038","WI",2023,2,4,18,3,34
"Boise2023_1039","WI",2023,2,4,18,4,62
"Boise2023_1040","WI",2023,2,4,18,5,8
"Boise2023_1041","WI",2023,2,4,2,1,73
"Boise2023_1042","WI",2023,2,4,2,2,11
"Boise2023_1043","WI",2023,2,4,2,3,90
"Boise2023_1044","WI",2023,2,4,2,4,35
"Boise2023_1045","WI",2023,2,4,2,5,30
"Boise2023_1046","WI",2023,2,4,3,1,55
"Boise2023_1047","WI",2023,2,4,3,2,59
"Boise2023_1048","WI",2023,2,4,3,3,92
"Boise2023_1049","WI",2023,2,4,3,4,63
"Boise2023_1050","WI",2023,2,4,3,5,77
"Boise2023_1051","WI",2023,2,4,4,1,43
"Boise2023_1052","WI",2023,2,4,4,2,101
"Boise2023_1053","WI",2023,2,4,4,3,47
"Boise2023_1054","WI",2023,2,4,4,4,14
"Boise2023_1055","WI",2023,2,4,4,5,6
"Boise2023_1056","WI",2023,2,4,5,1,44
"Boise2023_1057","WI",2023,2,4,5,2,18
"Boise2023_1058","WI",2023,2,4,5,3,88
"Boise2023_1059","WI",2023,2,4,5,4,61
"Boise2023_1060","WI",2023,2,4,5,5,83
"Boise2023_1061","WI",2023,2,4,6,1,97
"Boise2023_1062","WI",2023,2,4,6,2,17
"Boise2023_1063","WI",2023,2,4,6,3,76
"Boise2023_1064","WI",2023,2,4,6,4,105
"Boise2023_1065","WI",2023,2,4,6,5,37
"Boise2023_1066","WI",2023,2,4,7,1,33
"Boise2023_1067","WI",2023,2,4,7,2,9
"Boise2023_1068","WI",2023,2,4,7,3,103
"Boise2023_1069","WI",2023,2,4,7,4,26
"Boise2023_1070","WI",2023,2,4,7,5,68
"Boise2023_1071","WI",2023,2,4,8,1,36
"Boise2023_1072","WI",2023,2,4,8,2,39
"Boise2023_1073","WI",2023,2,4,8,3,46
"Boise2023_1074","WI",2023,2,4,8,4,5
"Boise2023_1075","WI",2023,2,4,8,5,12
"Boise2023_1076","WI",2023,2,4,9,1,75
"Boise2023_1077","WI",2023,2,4,9,2,29
"Boise2023_1078","WI",2023,2,4,9,3,84
"Boise2023_1079","WI",2023,2,4,9,4,57
"Boise2023_1080","WI",2023,2,4,9,5,79
"Boise2023_1081","WI",2023,3,1,1,1,59
"Boise2023_1082","WI",2023,3,1,1,10,58
"Boise2023_1083","WI",2023,3,1,1,2,77
"Boise2023_1084","WI",2023,3,1,1,3,48
"Boise2023_1085","WI",2023,3,1,1,4,52
"Boise2023_1086","WI",2023,3,1,1,5,43
"Boise2023_1087","WI",2023,3,1,1,6,104
"Boise2023_1088","WI",2023,3,1,1,7,63
"Boise2023_1089","WI",2023,3,1,1,8,96
"Boise2023_1090","WI",2023,3,1,1,9,93
"Boise2023_1091","WI",2023,3,1,2,1,9
"Boise2023_1092","WI",2023,3,1,2,10,39
"Boise2023_1093","WI",2023,3,1,2,2,11
"Boise2023_1094","WI",2023,3,1,2,3,98
"Boise2023_1095","WI",2023,3,1,2,4,32
"Boise2023_1096","WI",2023,3,1,2,5,81
"Boise2023_1097","WI",2023,3,1,2,6,100
"Boise2023_1098","WI",2023,3,1,2,7,61
"Boise2023_1099","WI",2023,3,1,2,8,44
"Boise2023_1100","WI",2023,3,1,2,9,55
"Boise2023_1101","WI",2023,3,1,3,1,71
"Boise2023_1102","WI",2023,3,1,3,10,24
"Boise2023_1103","WI",2023,3,1,3,2,30
"Boise2023_1104","WI",2023,3,1,3,3,51
"Boise2023_1105","WI",2023,3,1,3,4,66
"Boise2023_1106","WI",2023,3,1,3,5,75
"Boise2023_1107","WI",2023,3,1,3,6,53
"Boise2023_1108","WI",2023,3,1,3,7,29
"Boise2023_1109","WI",2023,3,1,3,8,1
"Boise2023_1110","WI",2023,3,1,3,9,76
"Boise2023_1111","WI",2023,3,1,4,1,89
"Boise2023_1112","WI",2023,3,1,4,10,13
