SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Planting date,Emergence census date,Emerged (Yes or No),BRTE neighbors ,Final census date,Seeds (Yes or No),Seeds produced,Total plant dry mass (g),Seed mass (g),Seed drop (Y or N),Unfilled seeds,Smut seeds,Notes (Herbivore damage? Disease?)
EnsingS1 SuRDC,E,Removal,6.4,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,E,Removal,6.6,9/7/2021,11/15/2021,Y,4,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,E,Removal,6.8,9/7/2021,11/15/2021,Y,4,5/13/2022,Y,10,0.028,,,,,
EnsingS1 SuRDC,E,Removal,7.0,9/7/2021,11/15/2021,No_skewer,NA,5/13/2022,NA,,,,,,,Appears to have been no skewer planted here
EnsingS1 SuRDC,W,Removal,2.2,9/7/2021,11/15/2021,Y,30,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,2.4,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,2.6,9/7/2021,11/15/2021,Y,18,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,2.8,9/7/2021,11/15/2021,Y,16,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,3.0,9/7/2021,11/15/2021,Y,10,5/13/2022,Y,173,0.334,,,,,
EnsingS1 SuRDC,W,Removal,3.2,9/7/2021,11/15/2021,Y,10,5/13/2022,Y,53,0.103,,,,,
EnsingS1 SuRDC,W,Removal,3.4,9/7/2021,11/15/2021,Y,8,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,3.6,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,3.8,9/7/2021,11/15/2021,Y,8,5/13/2022,Y,75,0.142,,,,,
EnsingS1 SuRDC,W,Removal,4.0,9/7/2021,11/15/2021,Y,7,5/13/2022,Y,11,0.024,,,,,
EnsingS1 SuRDC,W,Removal,4.2,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,4.4,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,4.6,9/7/2021,11/15/2021,Y,9,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,4.8,9/7/2021,11/15/2021,Y,12,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,5.0,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,5.2,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,5.4,9/7/2021,11/15/2021,Y,10,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,5.6,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,5.8,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,6.0,9/7/2021,11/15/2021,Y,1,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,6.2,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,6.4,9/7/2021,11/15/2021,Y,7,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,6.6,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,6.8,9/7/2021,11/15/2021,N,NA,5/13/2022,NA,,,,,,,
EnsingS1 SuRDC,W,Removal,7.0,9/7/2021,11/15/2021,No_skewer,NA,5/13/2022,NA,,,,,,,Appears to have been no skewer planted here
EnsingS3 Bear Creek,W,Control,0.2,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,0.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,0.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,0.8,9/8/2021,11/22/2021,Y,12,5/19/2022,Y,93,0.241,,,,,
EnsingS3 Bear Creek,W,Control,1.0,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,1.2,9/8/2021,11/22/2021,Y,7,5/19/2022,Y,29,0.212,,,,,
EnsingS3 Bear Creek,W,Control,1.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,1.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,1.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,2.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,2.2,9/8/2021,11/22/2021,Y,16,5/19/2022,Y,15,0.037,,,,,
EnsingS3 Bear Creek,W,Control,2.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,2.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,2.8,9/8/2021,11/22/2021,Y,9,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,3.0,9/8/2021,11/22/2021,Y,16,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,3.2,9/8/2021,11/22/2021,Y,8,5/19/2022,Y,1,0.011,,,,,
EnsingS3 Bear Creek,W,Control,3.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,3.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,3.8,9/8/2021,11/22/2021,Y,6,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,4.0,9/8/2021,11/22/2021,Y,7,5/19/2022,Y,2,0.026,,,,,
EnsingS3 Bear Creek,W,Control,4.2,9/8/2021,11/22/2021,Y,3,5/19/2022,Y,20,0.052,,,,,
EnsingS3 Bear Creek,W,Control,4.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,4.6,9/8/2021,11/22/2021,Y,3,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,4.8,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,5.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,5.2,9/8/2021,11/22/2021,No_skewer,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,5.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,5.6,9/8/2021,11/22/2021,Y,15,5/19/2022,Y,1,0.009,,,,,Skewer broken but bottom still in place
EnsingS3 Bear Creek,W,Control,5.8,9/8/2021,11/22/2021,No_skewer,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,6.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,6.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,6.4,9/8/2021,11/22/2021,No_skewer,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,6.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,6.8,9/8/2021,11/22/2021,Y,26,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,7.0,9/8/2021,11/22/2021,Y,45,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,7.2,9/8/2021,11/22/2021,Y,40,5/19/2022,N,0,0.017,,,,,
EnsingS3 Bear Creek,W,Control,7.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,7.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,7.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,8.0,9/8/2021,11/22/2021,Y,50,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,8.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,8.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,8.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,8.8,9/8/2021,11/22/2021,Y,50,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,9.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,W,Control,9.2,9/8/2021,11/22/2021,Y,65,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,9.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,9.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,9.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,W,Control,10.0,9/8/2021,11/22/2021,Y,45,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,0.2,9/8/2021,11/22/2021,No_skewer?,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,0.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,0.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,0.8,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,1.0,9/8/2021,11/22/2021,Y,9,5/19/2022,Y,58,0.117,,,,,
EnsingS3 Bear Creek,S,Control,1.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,1.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,1.6,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,1.8,9/8/2021,11/22/2021,Y,10,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,2.0,9/8/2021,11/22/2021,Y,7,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,2.2,9/8/2021,11/22/2021,Y,11,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,2.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,2.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,2.8,9/8/2021,11/22/2021,Y,20,5/19/2022,Y,17,0.031,,,,,
EnsingS3 Bear Creek,S,Control,3.0,9/8/2021,11/22/2021,Y,6,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,3.2,9/8/2021,11/22/2021,Y,12,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,3.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,3.6,9/8/2021,11/22/2021,Y,10,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,3.8,9/8/2021,11/22/2021,Y,15,5/19/2022,Y,19,0.028,,,,,
EnsingS3 Bear Creek,S,Control,4.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,4.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,4.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer broken but bottom still in place
EnsingS3 Bear Creek,S,Control,4.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,4.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,5.0,9/8/2021,11/22/2021,Y,15,5/19/2022,Y,26,0.049,,,,,
EnsingS3 Bear Creek,S,Control,5.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer knocked out of soil
EnsingS3 Bear Creek,S,Control,5.4,9/8/2021,11/22/2021,Y,20,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,5.6,9/8/2021,11/22/2021,Y,25,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,5.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,6.0,9/8/2021,11/22/2021,Y,20,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,6.2,9/8/2021,11/22/2021,Y,10,5/19/2022,Y,63,0.171,,,,,
EnsingS3 Bear Creek,S,Control,6.4,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,6.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,S,Control,6.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,7.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,7.2,9/8/2021,11/22/2021,Y,13,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,7.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,7.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,7.8,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,8.0,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,8.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,8.4,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,8.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,8.8,9/8/2021,11/22/2021,Y,8,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,9.0,9/8/2021,11/22/2021,Y,5,5/19/2022,Y,34,0.082,,,,,
EnsingS3 Bear Creek,S,Control,9.2,9/8/2021,11/22/2021,Y,2,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,S,Control,9.4,9/8/2021,11/22/2021,Y,2,5/19/2022,Y,35,0.106,,,,,
EnsingS3 Bear Creek,S,Control,9.6,9/8/2021,11/22/2021,Y,6,5/19/2022,Y,5,0.054,,,,,
EnsingS3 Bear Creek,S,Control,9.8,9/8/2021,11/22/2021,Y,4,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,S,Control,10.0,9/8/2021,11/22/2021,Y,5,5/19/2022,Y,22,0.050,,,,,
EnsingS3 Bear Creek,N,Removal,2.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,2.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,2.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,2.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,3.0,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,3.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,3.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,3.6,9/8/2021,11/22/2021,Y,4,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,3.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,4.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,4.2,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,4.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,4.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,4.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,5.0,9/8/2021,11/22/2021,Y,6,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,5.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,5.4,9/8/2021,11/22/2021,Y,6,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,5.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,5.8,9/8/2021,11/22/2021,Y,5,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,6.0,9/8/2021,11/22/2021,Y,2,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,6.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,6.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,6.6,9/8/2021,11/22/2021,Y,9,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,6.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,N,Removal,7.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,2.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,2.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,E,Removal,2.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer broken but bottom still in place
EnsingS3 Bear Creek,E,Removal,2.8,9/8/2021,11/22/2021,No_skewer,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,3.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,3.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,3.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,3.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,3.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,4.0,9/8/2021,11/22/2021,Y,3,5/19/2022,Y,49,0.197,,,,,
EnsingS3 Bear Creek,E,Removal,4.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,4.4,9/8/2021,11/22/2021,No_skewer,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,4.6,9/8/2021,11/22/2021,N,NA,5/19/2022,Y,2,0.013,,,,,Skewer broken; had to guess location
EnsingS3 Bear Creek,E,Removal,4.8,9/8/2021,11/22/2021,Y,10,5/19/2022,Y,53,0.098,,,,,
EnsingS3 Bear Creek,E,Removal,5.0,9/8/2021,11/22/2021,Y,3,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,5.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,5.4,9/8/2021,11/22/2021,Y,3,5/19/2022,NA,,,,,,,
EnsingS3 Bear Creek,E,Removal,5.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,5.8,9/8/2021,11/22/2021,Y,1,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,6.0,9/8/2021,11/22/2021,Y,0,5/19/2022,Y,40,0.164,,,,,
EnsingS3 Bear Creek,E,Removal,6.2,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,6.4,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,6.6,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,6.8,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS3 Bear Creek,E,Removal,7.0,9/8/2021,11/22/2021,N,NA,5/19/2022,NA,,,,,,,Skewer missing completely
EnsingS2 Summerland-Princeton,E,Control,0.2,9/7/2021,11/17/2021,Y,5,5/20/2022,Y,61,0.136,,,,,
EnsingS2 Summerland-Princeton,E,Control,0.4,9/7/2021,11/17/2021,Y,7,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,0.6,9/7/2021,11/17/2021,Y,3,5/20/2022,N,0,0.018,,,,,
EnsingS2 Summerland-Princeton,E,Control,0.8,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,1.0,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,1.2,9/7/2021,11/17/2021,Y,3,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,1.4,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,1.6,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,1.8,9/7/2021,11/17/2021,Y,2,5/20/2022,Y,2,0.022,,,,,
EnsingS2 Summerland-Princeton,E,Control,2.0,9/7/2021,11/17/2021,Y,2,5/20/2022,Y,8,0.016,,,,,
EnsingS2 Summerland-Princeton,E,Control,2.2,9/7/2021,11/17/2021,Y,6,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,2.4,9/7/2021,11/17/2021,Y,2,5/20/2022,N,0,0.023,,,,,
EnsingS2 Summerland-Princeton,E,Control,2.6,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,2.8,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,3.0,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,3.2,9/7/2021,11/17/2021,Y,3,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,3.4,9/7/2021,11/17/2021,Y,4,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,3.6,9/7/2021,11/17/2021,Y,0,5/20/2022,Y,3,0.012,,,,,
EnsingS2 Summerland-Princeton,E,Control,3.8,9/7/2021,11/17/2021,Y,7,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,4.0,9/7/2021,11/17/2021,Y,0,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,4.2,9/7/2021,11/17/2021,Y,1,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,4.4,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,4.6,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,4.8,9/7/2021,11/17/2021,Y,5,5/20/2022,Y,4,0.014,,,,,
EnsingS2 Summerland-Princeton,E,Control,5.0,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,5.2,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,5.4,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,5.6,9/7/2021,11/17/2021,Y,2,5/20/2022,Y,3,0.010,,,,,
EnsingS2 Summerland-Princeton,E,Control,5.8,9/7/2021,11/17/2021,Y,1,5/20/2022,N,0,0.005,,,,,
EnsingS2 Summerland-Princeton,E,Control,6.0,9/7/2021,11/17/2021,Y,2,5/20/2022,Y,2,0.010,,,,,
EnsingS2 Summerland-Princeton,E,Control,6.2,9/7/2021,11/17/2021,N,NA,5/20/2022,NA,,,,,,,
EnsingS2 Summerland-Princeton,E,Control,6.4,9/7/2021,11/17/2021,Y,0,5/20/2022,Y,2,0.017,,,,,
EnsingS2 Summerland-Princeton,E,Control,6.6,9/7/2021,11/17/2021,Y,2,5/20/2022,N,0,0.007,,,,,
